V1_gene	Annotation_gene	TermID	TermName
VIT_08s0007g01650	Vitvi05_01chr08g15340	21.3.5.5	mapman:Cell wall organisation.pectin.modification and degradation.pectin-dependent cell adhesion
VIT_18s0001g03610	Vitvi05_01chr18g04690	21.3.5.5	mapman:Cell wall organisation.pectin.modification and degradation.pectin-dependent cell adhesion
VIT_18s0001g03610	Vitvi05_01chr18g04690	21.3.5.5.3	mapman:Cell wall organisation.pectin.modification and degradation.pectin-dependent cell adhesion.fucosyl transferase *(ESMD)
VIT_08s0007g01650	Vitvi05_01chr08g15340	21.3.5.5.4	mapman:Cell wall organisation.pectin.modification and degradation.pectin-dependent cell adhesion.fucosyl transferase *(FRB)
VIT_04s0079g00420	Vitvi05_01chr04g12210	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_06s0004g00910	Vitvi05_01chr06g01400	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_06s0004g04610	Vitvi05_01chr06g06960	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_06s0004g04860	Vitvi05_01chr06g07290	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_07s0129g00560	Vitvi05_01chr07g26910	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_07s0151g00760	Vitvi05_01chr07g01990	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_08s0007g00440	Vitvi05_01chr08g13860	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_08s0032g00910	Vitvi05_01chr08g03820	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_09s0070g00480	Vitvi05_01chr09g14840	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_11s0016g04190	Vitvi05_01chr11g05030	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_12s0057g01020	Vitvi05_01chr12g11410	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_15s0048g01750	Vitvi05_01chr15g14310	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_17s0000g06360	Vitvi05_01chr17g09050	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_17s0053g00990	Vitvi05_01chr17g18290	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_19s0015g00530	Vitvi05_01chr19g10790	21.4	mapman:Cell wall organisation.cell wall proteins
VIT_06s0004g00910	Vitvi05_01chr06g01400	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_06s0004g04610	Vitvi05_01chr06g06960	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_07s0129g00560	Vitvi05_01chr07g26910	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_07s0151g00760	Vitvi05_01chr07g01990	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_08s0032g00910	Vitvi05_01chr08g03820	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_09s0070g00480	Vitvi05_01chr09g14840	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_11s0016g04190	Vitvi05_01chr11g05030	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_12s0057g01020	Vitvi05_01chr12g11410	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_15s0048g01750	Vitvi05_01chr15g14310	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_19s0015g00530	Vitvi05_01chr19g10790	21.4.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities
VIT_06s0004g00910	Vitvi05_01chr06g01400	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_06s0004g04610	Vitvi05_01chr06g06960	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_07s0129g00560	Vitvi05_01chr07g26910	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_07s0151g00760	Vitvi05_01chr07g01990	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_08s0032g00910	Vitvi05_01chr08g03820	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_12s0057g01020	Vitvi05_01chr12g11410	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_15s0048g01750	Vitvi05_01chr15g14310	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_19s0015g00530	Vitvi05_01chr19g10790	21.4.1.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities
VIT_06s0004g04610	Vitvi05_01chr06g06960	21.4.1.1.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities
VIT_08s0032g00910	Vitvi05_01chr08g03820	21.4.1.1.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities
VIT_12s0057g01020	Vitvi05_01chr12g11410	21.4.1.1.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities
VIT_15s0048g01750	Vitvi05_01chr15g14310	21.4.1.1.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities
VIT_19s0015g00530	Vitvi05_01chr19g10790	21.4.1.1.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities
VIT_06s0004g04610	Vitvi05_01chr06g06960	21.4.1.1.2.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities.Fasciclin-type arabinogalactan protein *(FLA1)
VIT_12s0057g01020	Vitvi05_01chr12g11410	21.4.1.1.2.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities.Fasciclin-type arabinogalactan protein *(FLA1)
VIT_15s0048g01750	Vitvi05_01chr15g14310	21.4.1.1.2.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities.Fasciclin-type arabinogalactan protein *(FLA1)
VIT_19s0015g00530	Vitvi05_01chr19g10790	21.4.1.1.2.1	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities.Fasciclin-type arabinogalactan protein *(FLA1)
VIT_08s0032g00910	Vitvi05_01chr08g03820	21.4.1.1.2.6	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein activities.Fasciclin-type arabinogalactan protein *(FLA15-FLA18)
VIT_06s0004g00910	Vitvi05_01chr06g01400	21.4.1.1.3	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Xylogen-type arabinogalactan protein *(XYP/XYLP)
VIT_07s0151g00760	Vitvi05_01chr07g01990	21.4.1.1.3	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Xylogen-type arabinogalactan protein *(XYP/XYLP)
VIT_07s0129g00560	Vitvi05_01chr07g26910	21.4.1.1.4	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.lysine-rich arabinogalactan protein
VIT_09s0070g00480	Vitvi05_01chr09g14840	21.4.1.3	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.extensin activities
VIT_11s0016g04190	Vitvi05_01chr11g05030	21.4.1.3	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.extensin activities
VIT_09s0070g00480	Vitvi05_01chr09g14840	21.4.1.3.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.extensin activities.LRR-domain extensin
VIT_11s0016g04190	Vitvi05_01chr11g05030	21.4.1.3.2	mapman:Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.extensin activities.LRR-domain extensin
VIT_04s0079g00420	Vitvi05_01chr04g12210	21.4.2	mapman:Cell wall organisation.cell wall proteins.expansin activities
VIT_06s0004g04860	Vitvi05_01chr06g07290	21.4.2	mapman:Cell wall organisation.cell wall proteins.expansin activities
VIT_08s0007g00440	Vitvi05_01chr08g13860	21.4.2	mapman:Cell wall organisation.cell wall proteins.expansin activities
VIT_17s0000g06360	Vitvi05_01chr17g09050	21.4.2	mapman:Cell wall organisation.cell wall proteins.expansin activities
VIT_17s0053g00990	Vitvi05_01chr17g18290	21.4.2	mapman:Cell wall organisation.cell wall proteins.expansin activities
VIT_04s0079g00420	Vitvi05_01chr04g12210	21.4.2.1	mapman:Cell wall organisation.cell wall proteins.expansin activities.alpha-class expansin
VIT_06s0004g04860	Vitvi05_01chr06g07290	21.4.2.1	mapman:Cell wall organisation.cell wall proteins.expansin activities.alpha-class expansin
VIT_08s0007g00440	Vitvi05_01chr08g13860	21.4.2.1	mapman:Cell wall organisation.cell wall proteins.expansin activities.alpha-class expansin
VIT_17s0000g06360	Vitvi05_01chr17g09050	21.4.2.1	mapman:Cell wall organisation.cell wall proteins.expansin activities.alpha-class expansin
VIT_17s0053g00990	Vitvi05_01chr17g18290	21.4.2.1	mapman:Cell wall organisation.cell wall proteins.expansin activities.alpha-class expansin
VIT_04s0023g02900	Vitvi05_01chr04g19690	21.6	mapman:Cell wall organisation.lignin
VIT_07s0031g00350	Vitvi05_01chr07g27970	21.6	mapman:Cell wall organisation.lignin
VIT_08s0040g00780	Vitvi05_01chr08g09460	21.6	mapman:Cell wall organisation.lignin
VIT_09s0018g01190	Vitvi05_01chr09g17950	21.6	mapman:Cell wall organisation.lignin
VIT_09s0070g00240	Vitvi05_01chr09g14570	21.6	mapman:Cell wall organisation.lignin
VIT_16s0022g01970	Vitvi05_01chr16g12070	21.6	mapman:Cell wall organisation.lignin
VIT_18s0001g02610	Vitvi05_01chr18g03960	21.6	mapman:Cell wall organisation.lignin
VIT_19s0014g03240	Vitvi05_01chr19g04480	21.6	mapman:Cell wall organisation.lignin
VIT_04s0023g02900	Vitvi05_01chr04g19690	21.6.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis
VIT_07s0031g00350	Vitvi05_01chr07g27970	21.6.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis
VIT_08s0040g00780	Vitvi05_01chr08g09460	21.6.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis
VIT_09s0018g01190	Vitvi05_01chr09g17950	21.6.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis
VIT_09s0070g00240	Vitvi05_01chr09g14570	21.6.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis
VIT_18s0001g02610	Vitvi05_01chr18g03960	21.6.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis
VIT_09s0018g01190	Vitvi05_01chr09g17950	21.6.1.1	mapman:Cell wall organisation.lignin.monolignol biosynthesis.hydroxycinnamoyl-CoA:quinate/shikimate O-hydroxycinnamoyltransferase *(HCT)
VIT_08s0040g00780	Vitvi05_01chr08g09460	21.6.1.2	mapman:Cell wall organisation.lignin.monolignol biosynthesis.p-coumaroyl shikimate/quinate 3-hydroxylase *(C3H)
VIT_07s0031g00350	Vitvi05_01chr07g27970	21.6.1.4	mapman:Cell wall organisation.lignin.monolignol biosynthesis.caffeoyl-CoA 3-O-methyltransferase *(CCoA-OMT)
VIT_09s0070g00240	Vitvi05_01chr09g14570	21.6.1.5	mapman:Cell wall organisation.lignin.monolignol biosynthesis.cinnamoyl-CoA reductase *(CCR)
VIT_04s0023g02900	Vitvi05_01chr04g19690	21.6.1.6	mapman:Cell wall organisation.lignin.monolignol biosynthesis.ferulate 5-hydroxylase *(F5H)
VIT_18s0001g02610	Vitvi05_01chr18g03960	21.6.1.7	mapman:Cell wall organisation.lignin.monolignol biosynthesis.caffeic acid O-methyltransferase *(COMT)
VIT_16s0022g01970	Vitvi05_01chr16g12070	21.6.3	mapman:Cell wall organisation.lignin.monolignol glycosylation and deglycosylation
VIT_19s0014g03240	Vitvi05_01chr19g04480	21.6.3	mapman:Cell wall organisation.lignin.monolignol glycosylation and deglycosylation
VIT_16s0022g01970	Vitvi05_01chr16g12070	21.6.3.1	mapman:Cell wall organisation.lignin.monolignol glycosylation and deglycosylation.coniferyl-alcohol glucosyltransferase *(UGT72E)
VIT_19s0014g03240	Vitvi05_01chr19g04480	21.6.3.2	mapman:Cell wall organisation.lignin.monolignol glycosylation and deglycosylation.coniferin beta-glucosidase *(BGLU45/46/47)
VIT_02s0025g02770	Vitvi05_01chr02g03200	21.7	mapman:Cell wall organisation.callose
VIT_06s0080g00420	Vitvi05_01chr06g21600	21.7	mapman:Cell wall organisation.callose
VIT_14s0006g00520	Vitvi05_01chr14g13040	21.7	mapman:Cell wall organisation.callose
VIT_02s0025g02770	Vitvi05_01chr02g03200	21.7.2	mapman:Cell wall organisation.callose.degradation
VIT_06s0080g00420	Vitvi05_01chr06g21600	21.7.2	mapman:Cell wall organisation.callose.degradation
VIT_14s0006g00520	Vitvi05_01chr14g13040	21.7.2	mapman:Cell wall organisation.callose.degradation
VIT_06s0080g00420	Vitvi05_01chr06g21600	21.7.2.1	mapman:Cell wall organisation.callose.degradation.beta-1,3 glucanase *(BG14)
VIT_14s0006g00520	Vitvi05_01chr14g13040	21.7.2.2	mapman:Cell wall organisation.callose.degradation.beta-1,3 glucanase *(pdBG)
VIT_02s0025g02770	Vitvi05_01chr02g03200	21.7.2.3	mapman:Cell wall organisation.callose.degradation.beta-1,3 glucanase *(BG10/11)
VIT_02s0025g03320	Vitvi05_01chr02g03890	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_07s0031g01680	Vitvi05_01chr07g29700	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_07s0031g02630	Vitvi05_01chr07g31080	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_08s0007g02000	Vitvi05_01chr08g15780	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_09s0018g01340	Vitvi05_01chr09g18150	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_15s0046g00480	Vitvi05_01chr15g16750	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_15s0046g00490	Vitvi05_01chr15g16760	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_15s0046g00660	Vitvi05_01chr15g16890	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_15s0046g00710	Vitvi05_01chr15g16920	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_16s0050g00830	Vitvi05_01chr16g16010	21.8	mapman:Cell wall organisation.cutin and suberin
VIT_02s0025g03320	Vitvi05_01chr02g03890	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_07s0031g01680	Vitvi05_01chr07g29700	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_07s0031g02630	Vitvi05_01chr07g31080	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_08s0007g02000	Vitvi05_01chr08g15780	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_09s0018g01340	Vitvi05_01chr09g18150	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_15s0046g00480	Vitvi05_01chr15g16750	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_15s0046g00490	Vitvi05_01chr15g16760	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_15s0046g00660	Vitvi05_01chr15g16890	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_15s0046g00710	Vitvi05_01chr15g16920	21.8.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation
VIT_02s0025g03320	Vitvi05_01chr02g03890	21.8.1.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.fatty acyl omega-hydroxylase *(CYP86A)
VIT_08s0007g02000	Vitvi05_01chr08g15780	21.8.1.5	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.monoacylglyceryl ester monomer biosynthesis
VIT_08s0007g02000	Vitvi05_01chr08g15780	21.8.1.5.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.monoacylglyceryl ester monomer biosynthesis.cutin sn-glycerol-3-phosphate acyltransferase
VIT_15s0046g00480	Vitvi05_01chr15g16750	21.8.1.6	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway
VIT_15s0046g00490	Vitvi05_01chr15g16760	21.8.1.6	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway
VIT_15s0046g00660	Vitvi05_01chr15g16890	21.8.1.6	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway
VIT_15s0046g00710	Vitvi05_01chr15g16920	21.8.1.6	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway
VIT_15s0046g00480	Vitvi05_01chr15g16750	21.8.1.6.2	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway.wax ester synthase and diacylglycerol acyltransferase *(WSD)
VIT_15s0046g00490	Vitvi05_01chr15g16760	21.8.1.6.2	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway.wax ester synthase and diacylglycerol acyltransferase *(WSD)
VIT_15s0046g00660	Vitvi05_01chr15g16890	21.8.1.6.2	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway.wax ester synthase and diacylglycerol acyltransferase *(WSD)
VIT_15s0046g00710	Vitvi05_01chr15g16920	21.8.1.6.2	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alcohol-forming pathway.wax ester synthase and diacylglycerol acyltransferase *(WSD)
VIT_07s0031g01680	Vitvi05_01chr07g29700	21.8.1.7	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alkane-forming pathway
VIT_09s0018g01340	Vitvi05_01chr09g18150	21.8.1.7	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alkane-forming pathway
VIT_09s0018g01340	Vitvi05_01chr09g18150	21.8.1.7.1	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alkane-forming pathway.CER1-CER3 alkane-forming complex
VIT_09s0018g01340	Vitvi05_01chr09g18150	21.8.1.7.1.2	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alkane-forming pathway.CER1-CER3 alkane-forming complex.aldehyde-generating component *(CER3)
VIT_07s0031g01680	Vitvi05_01chr07g29700	21.8.1.7.3	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.alkane-forming pathway.mid-chain alkane hydroxylase *(MAH1)
VIT_07s0031g02630	Vitvi05_01chr07g31080	21.8.1.9	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.very-long-chain fatty alcohol oxidation pathway
VIT_07s0031g02630	Vitvi05_01chr07g31080	21.8.1.9.2	mapman:Cell wall organisation.cutin and suberin.cuticular lipid formation.very-long-chain fatty alcohol oxidation pathway.fatty aldehyde dehydrogenase *(FADH)
VIT_16s0050g00830	Vitvi05_01chr16g16010	21.8.5	mapman:Cell wall organisation.cutin and suberin.cutin polyester biosynthesis
VIT_16s0050g00830	Vitvi05_01chr16g16010	21.8.5.3	mapman:Cell wall organisation.cutin and suberin.cutin polyester biosynthesis.cutin synthase *(DCR)
VIT_02s0154g00080	Vitvi05_01chr02g07150	21.9	mapman:Cell wall organisation.cell surface reactive oxygen homeostasis
VIT_07s0005g01700	Vitvi05_01chr07g06780	21.9	mapman:Cell wall organisation.cell surface reactive oxygen homeostasis
VIT_02s0154g00080	Vitvi05_01chr02g07150	21.9.1	mapman:Cell wall organisation.cell surface reactive oxygen homeostasis.cell surface multi-copper oxidase *(SKU5)
VIT_07s0005g01700	Vitvi05_01chr07g06780	21.9.2	mapman:Cell wall organisation.cell surface reactive oxygen homeostasis.bHLH transcription factor *(UPBEAT)
VIT_01s0011g01050	Vitvi05_01chr01g01250	22	mapman:Vesicle trafficking
VIT_06s0004g04010	Vitvi05_01chr06g06030	22	mapman:Vesicle trafficking
VIT_07s0129g01090	Vitvi05_01chr07g27500	22	mapman:Vesicle trafficking
VIT_18s0001g12100	Vitvi05_01chr18g13870	22	mapman:Vesicle trafficking
VIT_01s0011g01050	Vitvi05_01chr01g01250	22.1	mapman:Vesicle trafficking.anterograde trafficking
VIT_01s0011g01050	Vitvi05_01chr01g01250	22.1.5	mapman:Vesicle trafficking.anterograde trafficking.lytic vacuole
VIT_01s0011g01050	Vitvi05_01chr01g01250	22.1.5.1	mapman:Vesicle trafficking.anterograde trafficking.lytic vacuole.protein sorting receptor *(VSR)
VIT_07s0129g01090	Vitvi05_01chr07g27500	22.2	mapman:Vesicle trafficking.retrograde trafficking
VIT_07s0129g01090	Vitvi05_01chr07g27500	22.2.1	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery
VIT_07s0129g01090	Vitvi05_01chr07g27500	22.2.1.2	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery.coat protein recruiting
VIT_07s0129g01090	Vitvi05_01chr07g27500	22.2.1.2.1	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery.coat protein recruiting.ARF-GTPase activities
VIT_07s0129g01090	Vitvi05_01chr07g27500	22.2.1.2.1.1	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery.coat protein recruiting.ARF-GTPase activities.ARF-GTPase *(ARF1)
VIT_06s0004g04010	Vitvi05_01chr06g06030	22.4	mapman:Vesicle trafficking.exocytic trafficking
VIT_06s0004g04010	Vitvi05_01chr06g06030	22.4.1	mapman:Vesicle trafficking.exocytic trafficking.Exocyst complex
VIT_06s0004g04010	Vitvi05_01chr06g06030	22.4.1.1	mapman:Vesicle trafficking.exocytic trafficking.Exocyst complex.component *(EXO70)
VIT_18s0001g12100	Vitvi05_01chr18g13870	22.5	mapman:Vesicle trafficking.clathrin coated vesicle (CCV) machinery
VIT_18s0001g12100	Vitvi05_01chr18g13870	22.5.6	mapman:Vesicle trafficking.clathrin coated vesicle (CCV) machinery.CCV accessory factor activities
VIT_18s0001g12100	Vitvi05_01chr18g13870	22.5.6.3	mapman:Vesicle trafficking.clathrin coated vesicle (CCV) machinery.CCV accessory factor activities.clathrin uncoating protein *(AUL)
VIT_00s0187g00170	Vitvi05_01chr10g02990	23	mapman:Protein translocation
VIT_03s0038g03560	Vitvi05_01chr03g03850	23	mapman:Protein translocation
VIT_03s0063g02020	Vitvi05_01chr03g06210	23	mapman:Protein translocation
VIT_09s0002g07110	Vitvi05_01chr09g08740	23	mapman:Protein translocation
VIT_13s0019g04080	Vitvi05_01chr13g07810	23	mapman:Protein translocation
VIT_19s0177g00340	Vitvi05_01chr19g07820	23	mapman:Protein translocation
VIT_03s0038g03560	Vitvi05_01chr03g03850	23.1	mapman:Protein translocation.chloroplast
VIT_03s0063g02020	Vitvi05_01chr03g06210	23.1	mapman:Protein translocation.chloroplast
VIT_09s0002g07110	Vitvi05_01chr09g08740	23.1	mapman:Protein translocation.chloroplast
VIT_19s0177g00340	Vitvi05_01chr19g07820	23.1	mapman:Protein translocation.chloroplast
VIT_09s0002g07110	Vitvi05_01chr09g08740	23.1.2	mapman:Protein translocation.chloroplast.outer envelope TOC translocation system
VIT_09s0002g07110	Vitvi05_01chr09g08740	23.1.2.6	mapman:Protein translocation.chloroplast.outer envelope TOC translocation system.regulatory kinase *(KOG1)
VIT_03s0063g02020	Vitvi05_01chr03g06210	23.1.3	mapman:Protein translocation.chloroplast.inner envelope TIC translocation system
VIT_03s0063g02020	Vitvi05_01chr03g06210	23.1.3.5	mapman:Protein translocation.chloroplast.inner envelope TIC translocation system.redox regulon complex
VIT_03s0063g02020	Vitvi05_01chr03g06210	23.1.3.5.3	mapman:Protein translocation.chloroplast.inner envelope TIC translocation system.redox regulon complex.component *(Tic62)
VIT_03s0038g03560	Vitvi05_01chr03g03850	23.1.7	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system
VIT_19s0177g00340	Vitvi05_01chr19g07820	23.1.7	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system
VIT_19s0177g00340	Vitvi05_01chr19g07820	23.1.7.1	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system.TIC-to-SRP handover factor *(LTD)
VIT_03s0038g03560	Vitvi05_01chr03g03850	23.1.7.3	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system.SRP43-SRP54 transit complex
VIT_03s0038g03560	Vitvi05_01chr03g03850	23.1.7.3.1	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system.SRP43-SRP54 transit complex.component *(cpSRP43)
VIT_00s0187g00170	Vitvi05_01chr10g02990	23.3	mapman:Protein translocation.endoplasmic reticulum
VIT_13s0019g04080	Vitvi05_01chr13g07810	23.3	mapman:Protein translocation.endoplasmic reticulum
VIT_00s0187g00170	Vitvi05_01chr10g02990	23.3.1	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system
VIT_13s0019g04080	Vitvi05_01chr13g07810	23.3.1	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system
VIT_13s0019g04080	Vitvi05_01chr13g07810	23.3.1.3	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.Sec61 subcomplex
VIT_13s0019g04080	Vitvi05_01chr13g07810	23.3.1.3.2	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.Sec61 subcomplex.subunit beta
VIT_00s0187g00170	Vitvi05_01chr10g02990	23.3.1.7	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.EMC membrane protein insertion complex
VIT_00s0187g00170	Vitvi05_01chr10g02990	23.3.1.7.3	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.EMC membrane protein insertion complex.component *(EMC3)
VIT_00s0125g00190	Vitvi05_01chr10g21280	24	mapman:Solute transport
VIT_00s0187g00130	Vitvi05_01chr10g03080	24	mapman:Solute transport
VIT_00s0225g00070	Vitvi05_01chr01g10010	24	mapman:Solute transport
VIT_00s0267g00030	Vitvi05_01chr07g17220	24	mapman:Solute transport
VIT_00s0291g00060	Vitvi05_01chr01g09900	24	mapman:Solute transport
VIT_00s1667g00010	Vitvi05_01chr04g12160	24	mapman:Solute transport
VIT_01s0011g00590	Vitvi05_01chr01g00750	24	mapman:Solute transport
VIT_01s0011g00600	Vitvi05_01chr01g00760	24	mapman:Solute transport
VIT_01s0011g03180	Vitvi05_01chr01g03890	24	mapman:Solute transport
VIT_01s0011g03400	Vitvi05_01chr01g04180	24	mapman:Solute transport
VIT_01s0011g04210	Vitvi05_01chr01g05270	24	mapman:Solute transport
VIT_01s0011g06560	Vitvi05_01chr01g08530	24	mapman:Solute transport
