V1_gene	Annotation_gene	TermID	TermName
VIT_00s0225g00070	Vitvi05_01chr01g10010	GO:0022857	GO_MF:transmembrane transporter activity
VIT_00s0267g00030	Vitvi05_01chr07g17220	GO:0022857	GO_MF:transmembrane transporter activity
VIT_00s0291g00060	Vitvi05_01chr01g09900	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0011g00590	Vitvi05_01chr01g00750	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0011g00600	Vitvi05_01chr01g00760	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0011g03180	Vitvi05_01chr01g03890	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0011g04210	Vitvi05_01chr01g05270	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0011g06560	Vitvi05_01chr01g08530	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0146g00260	Vitvi05_01chr01g23810	GO:0022857	GO_MF:transmembrane transporter activity
VIT_02s0025g01230	Vitvi05_01chr02g01340	GO:0022857	GO_MF:transmembrane transporter activity
VIT_02s0025g02080	Vitvi05_01chr02g02370	GO:0022857	GO_MF:transmembrane transporter activity
VIT_02s0025g03260	Vitvi05_01chr02g03820	GO:0022857	GO_MF:transmembrane transporter activity
VIT_02s0025g03310	Vitvi05_01chr02g03870	GO:0022857	GO_MF:transmembrane transporter activity
VIT_02s0154g00260	Vitvi05_01chr02g07470	GO:0022857	GO_MF:transmembrane transporter activity
VIT_03s0038g01410	Vitvi05_01chr03g01280	GO:0022857	GO_MF:transmembrane transporter activity
VIT_03s0063g02250	Vitvi05_01chr03g05940	GO:0022857	GO_MF:transmembrane transporter activity
VIT_03s0110g00300	Vitvi05_01chr03g15540	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0008g01720	Vitvi05_01chr04g01940	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0008g04990	Vitvi05_01chr04g06120	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0023g00320	Vitvi05_01chr04g16050	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0023g01150	Vitvi05_01chr04g17270	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0023g02730	Vitvi05_01chr04g19350	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0044g01870	Vitvi05_01chr04g25240	GO:0022857	GO_MF:transmembrane transporter activity
VIT_04s0044g01880	Vitvi05_01chr04g25250	GO:0022857	GO_MF:transmembrane transporter activity
VIT_05s0020g00440	Vitvi05_01chr05g03630	GO:0022857	GO_MF:transmembrane transporter activity
VIT_05s0020g03140	Vitvi05_01chr05g07090	GO:0022857	GO_MF:transmembrane transporter activity
VIT_05s0020g03970	Vitvi05_01chr05g08160	GO:0022857	GO_MF:transmembrane transporter activity
VIT_05s0077g02260	Vitvi05_01chr05g00160	GO:0022857	GO_MF:transmembrane transporter activity
VIT_06s0004g01890	Vitvi05_01chr06g02970	GO:0022857	GO_MF:transmembrane transporter activity
VIT_06s0004g04700	Vitvi05_01chr06g07050	GO:0022857	GO_MF:transmembrane transporter activity
VIT_06s0009g01140	Vitvi05_01chr06g14530	GO:0022857	GO_MF:transmembrane transporter activity
VIT_06s0061g00350	Vitvi05_01chr06g19200	GO:0022857	GO_MF:transmembrane transporter activity
VIT_06s0061g01310	Vitvi05_01chr06g20610	GO:0022857	GO_MF:transmembrane transporter activity
VIT_06s0061g01470	Vitvi05_01chr06g20820	GO:0022857	GO_MF:transmembrane transporter activity
VIT_07s0005g00260	Vitvi05_01chr07g05010	GO:0022857	GO_MF:transmembrane transporter activity
VIT_07s0031g02170	Vitvi05_01chr07g30360	GO:0022857	GO_MF:transmembrane transporter activity
VIT_07s0031g02340	Vitvi05_01chr07g30550	GO:0022857	GO_MF:transmembrane transporter activity
VIT_07s0031g02550	Vitvi05_01chr07g30900	GO:0022857	GO_MF:transmembrane transporter activity
VIT_07s0104g00830	Vitvi05_01chr07g03330	GO:0022857	GO_MF:transmembrane transporter activity
VIT_07s0151g00340	Vitvi05_01chr07g01710	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0007g01810	Vitvi05_01chr08g15530	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0007g02030	Vitvi05_01chr08g15900	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0007g02240	Vitvi05_01chr08g16150	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0007g04550	Vitvi05_01chr08g19080	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0007g05060	Vitvi05_01chr08g19860	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0007g05210	Vitvi05_01chr08g20040	GO:0022857	GO_MF:transmembrane transporter activity
VIT_08s0058g00740	Vitvi05_01chr08g07590	GO:0022857	GO_MF:transmembrane transporter activity
VIT_09s0002g04130	Vitvi05_01chr09g04760	GO:0022857	GO_MF:transmembrane transporter activity
VIT_09s0002g04500	Vitvi05_01chr09g05300	GO:0022857	GO_MF:transmembrane transporter activity
VIT_09s0002g05710	Vitvi05_01chr09g06850	GO:0022857	GO_MF:transmembrane transporter activity
VIT_09s0070g00210	Vitvi05_01chr09g14510	GO:0022857	GO_MF:transmembrane transporter activity
VIT_10s0003g01830	Vitvi05_01chr10g11280	GO:0022857	GO_MF:transmembrane transporter activity
VIT_11s0016g04160	Vitvi05_01chr11g04970	GO:0022857	GO_MF:transmembrane transporter activity
VIT_11s0052g00970	Vitvi05_01chr11g18020	GO:0022857	GO_MF:transmembrane transporter activity
VIT_12s0059g02180	Vitvi05_01chr12g08340	GO:0022857	GO_MF:transmembrane transporter activity
VIT_12s0059g02260	Vitvi05_01chr12g08420	GO:0022857	GO_MF:transmembrane transporter activity
VIT_13s0019g00330	Vitvi05_01chr13g03740	GO:0022857	GO_MF:transmembrane transporter activity
VIT_13s0019g04280	Vitvi05_01chr13g08130	GO:0022857	GO_MF:transmembrane transporter activity
VIT_13s0019g04660	Vitvi05_01chr13g08750	GO:0022857	GO_MF:transmembrane transporter activity
VIT_13s0067g00220	Vitvi05_01chr13g00160	GO:0022857	GO_MF:transmembrane transporter activity
VIT_13s0074g00690	Vitvi05_01chr13g11390	GO:0022857	GO_MF:transmembrane transporter activity
VIT_13s0084g00090	Vitvi05_01chr13g19600	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0030g00340	Vitvi05_01chr14g05360	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0066g00850	Vitvi05_01chr14g26230	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0066g01580	Vitvi05_01chr14g27070	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0066g01640	Vitvi05_01chr14g27150	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0068g02190	Vitvi05_01chr14g23590	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0108g00430	Vitvi05_01chr14g28990	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0108g00700	Vitvi05_01chr14g29230	GO:0022857	GO_MF:transmembrane transporter activity
VIT_14s0108g01420	Vitvi05_01chr14g30070	GO:0022857	GO_MF:transmembrane transporter activity
VIT_15s0046g02410	Vitvi05_01chr15g19260	GO:0022857	GO_MF:transmembrane transporter activity
VIT_15s0046g02420	Vitvi05_01chr15g19270	GO:0022857	GO_MF:transmembrane transporter activity
VIT_15s0107g00270	Vitvi05_01chr15g04670	GO:0022857	GO_MF:transmembrane transporter activity
VIT_16s0039g00220	Vitvi05_01chr16g00130	GO:0022857	GO_MF:transmembrane transporter activity
VIT_16s0050g01620	Vitvi05_01chr16g17010	GO:0022857	GO_MF:transmembrane transporter activity
VIT_17s0000g00820	Vitvi05_01chr17g00920	GO:0022857	GO_MF:transmembrane transporter activity
VIT_17s0000g00830	Vitvi05_01chr17g00930	GO:0022857	GO_MF:transmembrane transporter activity
VIT_17s0000g01930	Vitvi05_01chr17g02250	GO:0022857	GO_MF:transmembrane transporter activity
VIT_17s0000g02970	Vitvi05_01chr17g03740	GO:0022857	GO_MF:transmembrane transporter activity
VIT_17s0053g00040	Vitvi05_01chr17g16900	GO:0022857	GO_MF:transmembrane transporter activity
VIT_17s0053g00380	Vitvi05_01chr17g17140	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0001g05570	Vitvi05_01chr18g05780	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0001g08200	Vitvi05_01chr18g08790	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0001g08270	Vitvi05_01chr18g08900	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0001g13360	Vitvi05_01chr18g15540	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0001g15330	Vitvi05_01chr18g18110	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0122g00850	Vitvi05_01chr18g00870	GO:0022857	GO_MF:transmembrane transporter activity
VIT_18s0157g00180	Vitvi05_01chr18g23590	GO:0022857	GO_MF:transmembrane transporter activity
VIT_19s0014g02970	Vitvi05_01chr19g04070	GO:0022857	GO_MF:transmembrane transporter activity
VIT_19s0014g04790	Vitvi05_01chr19g06620	GO:0022857	GO_MF:transmembrane transporter activity
VIT_19s0085g00740	Vitvi05_01chr19g22430	GO:0022857	GO_MF:transmembrane transporter activity
VIT_01s0011g04210	Vitvi05_01chr01g05270	GO:0022858	GO_MF:alanine transmembrane transporter activity
VIT_18s0001g08270	Vitvi05_01chr18g08900	GO:0022858	GO_MF:alanine transmembrane transporter activity
VIT_11s0052g00970	Vitvi05_01chr11g18020	GO:0022884	GO_MF:macromolecule transmembrane transporter activity
VIT_18s0001g08270	Vitvi05_01chr18g08900	GO:0022889	GO_MF:obsolete serine transmembrane transporter activity
VIT_00s0125g00190	Vitvi05_01chr10g21280	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_00s0267g00030	Vitvi05_01chr07g17220	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_01s0011g06560	Vitvi05_01chr01g08530	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_02s0025g03310	Vitvi05_01chr02g03870	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_03s0063g02250	Vitvi05_01chr03g05940	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_03s0110g00300	Vitvi05_01chr03g15540	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_04s0008g04990	Vitvi05_01chr04g06120	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_05s0020g03140	Vitvi05_01chr05g07090	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_06s0004g01890	Vitvi05_01chr06g02970	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_06s0061g01310	Vitvi05_01chr06g20610	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_07s0031g02170	Vitvi05_01chr07g30360	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_07s0104g00830	Vitvi05_01chr07g03330	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_08s0007g02240	Vitvi05_01chr08g16150	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_08s0058g00740	Vitvi05_01chr08g07590	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_09s0070g00210	Vitvi05_01chr09g14510	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_12s0059g02260	Vitvi05_01chr12g08420	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_14s0030g00340	Vitvi05_01chr14g05360	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_14s0066g01580	Vitvi05_01chr14g27070	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_14s0068g02190	Vitvi05_01chr14g23590	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_14s0108g01420	Vitvi05_01chr14g30070	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_17s0000g01930	Vitvi05_01chr17g02250	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_18s0001g05570	Vitvi05_01chr18g05780	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_18s0001g08200	Vitvi05_01chr18g08790	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_18s0122g00850	Vitvi05_01chr18g00870	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_19s0085g00740	Vitvi05_01chr19g22430	GO:0022890	GO_MF:inorganic cation transmembrane transporter activity
VIT_18s0001g09550	Vitvi05_01chr18g10520	GO:0022898	GO_BP:regulation of transmembrane transporter activity
VIT_02s0025g04710	Vitvi05_01chr02g05850	GO:0022900	GO_BP:electron transport chain
VIT_04s0023g03510	Vitvi05_01chr04g20440	GO:0022900	GO_BP:electron transport chain
VIT_05s0020g03490	Vitvi05_01chr05g07610	GO:0022900	GO_BP:electron transport chain
VIT_08s0007g01570	Vitvi05_01chr08g15200	GO:0022900	GO_BP:electron transport chain
VIT_12s0035g00270	Vitvi05_01chr12g20350	GO:0022900	GO_BP:electron transport chain
VIT_12s0057g00250	Vitvi05_01chr12g10230	GO:0022900	GO_BP:electron transport chain
VIT_17s0000g08070	Vitvi05_01chr17g11850	GO:0022900	GO_BP:electron transport chain
VIT_18s0001g00760	Vitvi05_01chr18g02140	GO:0022900	GO_BP:electron transport chain
VIT_19s0014g05080	Vitvi05_01chr19g06950	GO:0022900	GO_BP:electron transport chain
VIT_12s0057g00250	Vitvi05_01chr12g10230	GO:0022904	GO_BP:respiratory electron transport chain
VIT_01s0011g06200	Vitvi05_01chr01g08090	GO:0023051	GO_BP:regulation of signaling
VIT_02s0012g01040	Vitvi05_01chr02g11400	GO:0023051	GO_BP:regulation of signaling
VIT_02s0025g04130	Vitvi05_01chr02g05010	GO:0023051	GO_BP:regulation of signaling
VIT_03s0038g04110	Vitvi05_01chr03g04560	GO:0023051	GO_BP:regulation of signaling
VIT_03s0180g00210	Vitvi05_01chr03g08840	GO:0023051	GO_BP:regulation of signaling
VIT_04s0023g00320	Vitvi05_01chr04g16050	GO:0023051	GO_BP:regulation of signaling
VIT_08s0007g05060	Vitvi05_01chr08g19860	GO:0023051	GO_BP:regulation of signaling
VIT_08s0105g00380	Vitvi05_01chr08g05700	GO:0023051	GO_BP:regulation of signaling
VIT_09s0002g00540	Vitvi05_01chr09g00530	GO:0023051	GO_BP:regulation of signaling
VIT_09s0002g07110	Vitvi05_01chr09g08740	GO:0023051	GO_BP:regulation of signaling
VIT_10s0003g03810	Vitvi05_01chr10g14400	GO:0023051	GO_BP:regulation of signaling
VIT_14s0068g00010	Vitvi05_01chr14g20530	GO:0023051	GO_BP:regulation of signaling
VIT_14s0108g00430	Vitvi05_01chr14g28990	GO:0023051	GO_BP:regulation of signaling
VIT_15s0021g01130	Vitvi05_01chr15g08920	GO:0023051	GO_BP:regulation of signaling
VIT_16s0050g02680	Vitvi05_01chr16g18350	GO:0023051	GO_BP:regulation of signaling
VIT_17s0000g08070	Vitvi05_01chr17g11850	GO:0023051	GO_BP:regulation of signaling
VIT_18s0001g00770	Vitvi05_01chr18g02150	GO:0023051	GO_BP:regulation of signaling
VIT_18s0001g13360	Vitvi05_01chr18g15540	GO:0023051	GO_BP:regulation of signaling
VIT_00s0160g00110	Vitvi05_01chr07g16750	GO:0023052	GO_BP:signaling
VIT_00s0929g00020	Vitvi05_01chr07g24440	GO:0023052	GO_BP:signaling
VIT_01s0026g01420	Vitvi05_01chr01g13690	GO:0023052	GO_BP:signaling
VIT_02s0012g01270	Vitvi05_01chr02g11700	GO:0023052	GO_BP:signaling
VIT_02s0025g04550	Vitvi05_01chr02g05650	GO:0023052	GO_BP:signaling
VIT_02s0033g00380	Vitvi05_01chr02g15960	GO:0023052	GO_BP:signaling
VIT_02s0033g00390	Vitvi05_01chr02g15970	GO:0023052	GO_BP:signaling
VIT_02s0033g00410	Vitvi05_01chr02g15990	GO:0023052	GO_BP:signaling
VIT_02s0033g00450	Vitvi05_01chr02g16040	GO:0023052	GO_BP:signaling
VIT_03s0038g02400	Vitvi05_01chr03g02340	GO:0023052	GO_BP:signaling
VIT_03s0063g01340	Vitvi05_01chr03g07070	GO:0023052	GO_BP:signaling
VIT_04s0008g01970	Vitvi05_01chr04g02220	GO:0023052	GO_BP:signaling
VIT_04s0008g05770	Vitvi05_01chr04g07060	GO:0023052	GO_BP:signaling
VIT_04s0043g00160	Vitvi05_01chr04g13450	GO:0023052	GO_BP:signaling
VIT_04s0044g00220	Vitvi05_01chr04g22570	GO:0023052	GO_BP:signaling
VIT_05s0020g00730	Vitvi05_01chr05g03890	GO:0023052	GO_BP:signaling
VIT_05s0020g04570	Vitvi05_01chr05g09190	GO:0023052	GO_BP:signaling
VIT_05s0020g04690	Vitvi05_01chr05g09330	GO:0023052	GO_BP:signaling
VIT_05s0049g00950	Vitvi05_01chr05g10960	GO:0023052	GO_BP:signaling
VIT_05s0062g01190	Vitvi05_01chr05g20580	GO:0023052	GO_BP:signaling
VIT_05s0077g01860	Vitvi05_01chr05g00650	GO:0023052	GO_BP:signaling
VIT_05s0094g01080	Vitvi05_01chr05g26060	GO:0023052	GO_BP:signaling
VIT_05s0102g00310	Vitvi05_01chr05g22740	GO:0023052	GO_BP:signaling
VIT_06s0004g00220	Vitvi05_01chr06g00460	GO:0023052	GO_BP:signaling
VIT_06s0004g02640	Vitvi05_01chr06g04090	GO:0023052	GO_BP:signaling
VIT_06s0004g04010	Vitvi05_01chr06g06030	GO:0023052	GO_BP:signaling
VIT_07s0031g00480	Vitvi05_01chr07g28100	GO:0023052	GO_BP:signaling
VIT_07s0031g00530	Vitvi05_01chr07g28150	GO:0023052	GO_BP:signaling
VIT_07s0031g02170	Vitvi05_01chr07g30360	GO:0023052	GO_BP:signaling
VIT_07s0151g01070	Vitvi05_01chr07g02330	GO:0023052	GO_BP:signaling
VIT_08s0007g01520	Vitvi05_01chr08g15150	GO:0023052	GO_BP:signaling
VIT_08s0007g02290	Vitvi05_01chr08g16260	GO:0023052	GO_BP:signaling
VIT_08s0056g00150	Vitvi05_01chr08g00300	GO:0023052	GO_BP:signaling
VIT_08s0058g01090	Vitvi05_01chr08g08060	GO:0023052	GO_BP:signaling
VIT_09s0002g00150	Vitvi05_01chr09g00120	GO:0023052	GO_BP:signaling
VIT_09s0002g00540	Vitvi05_01chr09g00530	GO:0023052	GO_BP:signaling
VIT_09s0002g03520	Vitvi05_01chr09g04010	GO:0023052	GO_BP:signaling
VIT_09s0002g05280	Vitvi05_01chr09g06410	GO:0023052	GO_BP:signaling
VIT_09s0002g07110	Vitvi05_01chr09g08740	GO:0023052	GO_BP:signaling
VIT_10s0003g01410	Vitvi05_01chr10g10620	GO:0023052	GO_BP:signaling
VIT_11s0016g04080	Vitvi05_01chr11g04870	GO:0023052	GO_BP:signaling
VIT_11s0052g01700	Vitvi05_01chr11g18950	GO:0023052	GO_BP:signaling
VIT_12s0059g02260	Vitvi05_01chr12g08420	GO:0023052	GO_BP:signaling
VIT_13s0019g02300	Vitvi05_01chr13g05430	GO:0023052	GO_BP:signaling
VIT_13s0084g00090	Vitvi05_01chr13g19600	GO:0023052	GO_BP:signaling
VIT_14s0060g00460	Vitvi05_01chr14g00600	GO:0023052	GO_BP:signaling
VIT_14s0066g01090	Vitvi05_01chr14g26520	GO:0023052	GO_BP:signaling
VIT_14s0066g01640	Vitvi05_01chr14g27150	GO:0023052	GO_BP:signaling
VIT_14s0083g00110	Vitvi05_01chr14g18550	GO:0023052	GO_BP:signaling
VIT_14s0083g00620	Vitvi05_01chr14g19340	GO:0023052	GO_BP:signaling
VIT_14s0108g01420	Vitvi05_01chr14g30070	GO:0023052	GO_BP:signaling
VIT_16s0050g00080	Vitvi05_01chr16g15070	GO:0023052	GO_BP:signaling
VIT_17s0000g07580	Vitvi05_01chr17g11190	GO:0023052	GO_BP:signaling
VIT_17s0000g08070	Vitvi05_01chr17g11850	GO:0023052	GO_BP:signaling
VIT_17s0000g08240	Vitvi05_01chr17g12050	GO:0023052	GO_BP:signaling
VIT_18s0001g00720	Vitvi05_01chr18g02080	GO:0023052	GO_BP:signaling
VIT_18s0001g02540	Vitvi05_01chr18g03930	GO:0023052	GO_BP:signaling
VIT_18s0001g08090	Vitvi05_01chr18g08610	GO:0023052	GO_BP:signaling
VIT_18s0001g08230	Vitvi05_01chr18g08820	GO:0023052	GO_BP:signaling
VIT_18s0001g08710	Vitvi05_01chr18g09420	GO:0023052	GO_BP:signaling
VIT_18s0001g09550	Vitvi05_01chr18g10520	GO:0023052	GO_BP:signaling
VIT_18s0001g10310	Vitvi05_01chr18g11650	GO:0023052	GO_BP:signaling
VIT_18s0001g11320	Vitvi05_01chr18g12910	GO:0023052	GO_BP:signaling
VIT_18s0001g12020	Vitvi05_01chr18g13780	GO:0023052	GO_BP:signaling
VIT_18s0001g13360	Vitvi05_01chr18g15540	GO:0023052	GO_BP:signaling
VIT_19s0085g00050	Vitvi05_01chr19g21610	GO:0023052	GO_BP:signaling
VIT_02s0012g01040	Vitvi05_01chr02g11400	GO:0023056	GO_BP:positive regulation of signaling
VIT_03s0180g00210	Vitvi05_01chr03g08840	GO:0023056	GO_BP:positive regulation of signaling
VIT_17s0000g08070	Vitvi05_01chr17g11850	GO:0023056	GO_BP:positive regulation of signaling
VIT_18s0001g00770	Vitvi05_01chr18g02150	GO:0023056	GO_BP:positive regulation of signaling
VIT_01s0011g06200	Vitvi05_01chr01g08090	GO:0023057	GO_BP:negative regulation of signaling
VIT_03s0038g04110	Vitvi05_01chr03g04560	GO:0023057	GO_BP:negative regulation of signaling
VIT_09s0002g00540	Vitvi05_01chr09g00530	GO:0023057	GO_BP:negative regulation of signaling
VIT_09s0002g07110	Vitvi05_01chr09g08740	GO:0023057	GO_BP:negative regulation of signaling
VIT_14s0068g00010	Vitvi05_01chr14g20530	GO:0023057	GO_BP:negative regulation of signaling
VIT_16s0050g02680	Vitvi05_01chr16g18350	GO:0023057	GO_BP:negative regulation of signaling
VIT_06s0004g04010	Vitvi05_01chr06g06030	GO:0023061	GO_BP:signal release
VIT_00s0125g00190	Vitvi05_01chr10g21280	GO:0030001	GO_BP:metal ion transport
VIT_00s0267g00030	Vitvi05_01chr07g17220	GO:0030001	GO_BP:metal ion transport
VIT_01s0011g06560	Vitvi05_01chr01g08530	GO:0030001	GO_BP:metal ion transport
VIT_03s0110g00300	Vitvi05_01chr03g15540	GO:0030001	GO_BP:metal ion transport
VIT_04s0008g04990	Vitvi05_01chr04g06120	GO:0030001	GO_BP:metal ion transport
VIT_04s0008g05770	Vitvi05_01chr04g07060	GO:0030001	GO_BP:metal ion transport
VIT_05s0020g02690	Vitvi05_01chr05g06470	GO:0030001	GO_BP:metal ion transport
VIT_06s0004g01890	Vitvi05_01chr06g02970	GO:0030001	GO_BP:metal ion transport
VIT_06s0061g00440	Vitvi05_01chr06g19320	GO:0030001	GO_BP:metal ion transport
VIT_07s0031g01160	Vitvi05_01chr07g29000	GO:0030001	GO_BP:metal ion transport
VIT_07s0031g02170	Vitvi05_01chr07g30360	GO:0030001	GO_BP:metal ion transport
VIT_07s0104g00830	Vitvi05_01chr07g03330	GO:0030001	GO_BP:metal ion transport
VIT_08s0007g02240	Vitvi05_01chr08g16150	GO:0030001	GO_BP:metal ion transport
VIT_08s0058g00410	Vitvi05_01chr08g07080	GO:0030001	GO_BP:metal ion transport
VIT_08s0058g00430	Vitvi05_01chr08g07100	GO:0030001	GO_BP:metal ion transport
VIT_08s0058g00740	Vitvi05_01chr08g07590	GO:0030001	GO_BP:metal ion transport
VIT_09s0070g00210	Vitvi05_01chr09g14510	GO:0030001	GO_BP:metal ion transport
VIT_12s0059g02260	Vitvi05_01chr12g08420	GO:0030001	GO_BP:metal ion transport
VIT_14s0066g01580	Vitvi05_01chr14g27070	GO:0030001	GO_BP:metal ion transport
VIT_14s0108g01420	Vitvi05_01chr14g30070	GO:0030001	GO_BP:metal ion transport
VIT_14s0128g00190	Vitvi05_01chr14g04470	GO:0030001	GO_BP:metal ion transport
VIT_17s0000g00830	Vitvi05_01chr17g00930	GO:0030001	GO_BP:metal ion transport
VIT_17s0000g01930	Vitvi05_01chr17g02250	GO:0030001	GO_BP:metal ion transport
VIT_18s0001g08200	Vitvi05_01chr18g08790	GO:0030001	GO_BP:metal ion transport
VIT_19s0085g00740	Vitvi05_01chr19g22430	GO:0030001	GO_BP:metal ion transport
VIT_00s0187g00130	Vitvi05_01chr10g03080	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_00s0267g00030	Vitvi05_01chr07g17220	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_05s0020g00440	Vitvi05_01chr05g03630	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_05s0020g02690	Vitvi05_01chr05g06470	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_06s0061g00440	Vitvi05_01chr06g19320	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_07s0031g01160	Vitvi05_01chr07g29000	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_08s0007g02240	Vitvi05_01chr08g16150	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_08s0058g00410	Vitvi05_01chr08g07080	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_08s0058g00430	Vitvi05_01chr08g07100	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_08s0058g00740	Vitvi05_01chr08g07590	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_12s0059g00230	Vitvi05_01chr12g05800	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_14s0128g00190	Vitvi05_01chr14g04470	GO:0030003	GO_BP:intracellular monoatomic cation homeostasis
VIT_00s0187g00130	Vitvi05_01chr10g03080	GO:0030004	GO_BP:obsolete cellular monovalent inorganic cation homeostasis
VIT_05s0020g00440	Vitvi05_01chr05g03630	GO:0030004	GO_BP:obsolete cellular monovalent inorganic cation homeostasis
VIT_00s0267g00030	Vitvi05_01chr07g17220	GO:0030026	GO_BP:intracellular manganese ion homeostasis
VIT_08s0007g02240	Vitvi05_01chr08g16150	GO:0030026	GO_BP:intracellular manganese ion homeostasis
VIT_18s0001g09040	Vitvi05_01chr18g09850	GO:0030029	GO_BP:actin filament-based process
VIT_04s0008g05120	Vitvi05_01chr04g06280	GO:0030030	GO_BP:cell projection organization
VIT_18s0001g09040	Vitvi05_01chr18g09850	GO:0030036	GO_BP:actin cytoskeleton organization
VIT_01s0011g03450	Vitvi05_01chr01g04250	GO:0030054	GO_CC:cell junction
VIT_01s0150g00460	Vitvi05_01chr01g25010	GO:0030054	GO_CC:cell junction
VIT_02s0025g00200	Vitvi05_01chr02g00190	GO:0030054	GO_CC:cell junction
VIT_02s0025g04130	Vitvi05_01chr02g05010	GO:0030054	GO_CC:cell junction
VIT_02s0033g00700	Vitvi05_01chr02g16820	GO:0030054	GO_CC:cell junction
VIT_02s0154g00080	Vitvi05_01chr02g07150	GO:0030054	GO_CC:cell junction
VIT_03s0038g00220	Vitvi05_01chr03g00190	GO:0030054	GO_CC:cell junction
VIT_03s0063g01880	Vitvi05_01chr03g06360	GO:0030054	GO_CC:cell junction
VIT_05s0020g02690	Vitvi05_01chr05g06470	GO:0030054	GO_CC:cell junction
VIT_05s0020g03140	Vitvi05_01chr05g07090	GO:0030054	GO_CC:cell junction
VIT_05s0049g01180	Vitvi05_01chr05g11220	GO:0030054	GO_CC:cell junction
VIT_05s0102g00710	Vitvi05_01chr05g23320	GO:0030054	GO_CC:cell junction
VIT_06s0004g00220	Vitvi05_01chr06g00460	GO:0030054	GO_CC:cell junction
