V1_gene	Annotation_gene	TermID	TermName
VIT_18s0072g01010	Vitvi18g01678	17.3.2.1.1	Protein biosynthesis.mRNA quality control.NMD Nonsense-Mediated Decay.eRF1-eRF3 aberrant mRNA detection complex.component eRF1
VIT_15s0046g01500	Vitvi15g01632	17.4	Protein biosynthesis.translation initiation
VIT_15s0046g01500	Vitvi15g01632	17.4.1	Protein biosynthesis.translation initiation.Pre-Initiation Complex (PIC) module
VIT_15s0046g01500	Vitvi15g01632	17.4.1.1	Protein biosynthesis.translation initiation.Pre-Initiation Complex (PIC) module.eIF1 PIC assembly factor activity
VIT_15s0046g01500	Vitvi15g01632	17.4.1.1.2	Protein biosynthesis.translation initiation.Pre-Initiation Complex (PIC) module.eIF1 PIC assembly factor activity.assembly factor (eIF1A)
VIT_06s0004g03240	Vitvi06g00321	17.5	Protein biosynthesis.translation elongation
VIT_06s0004g03240	Vitvi06g00321	17.5.1	Protein biosynthesis.translation elongation.eEF1 aminoacyl-tRNA binding factor activity
VIT_06s0004g03240	Vitvi06g00321	17.5.1.1	Protein biosynthesis.translation elongation.eEF1 aminoacyl-tRNA binding factor activity.aminoacyl-tRNA binding factor (eEF1A)
VIT_00s0616g00020	Vitvi02g01805	17.7	Protein biosynthesis.organelle machinery
VIT_00s0873g00010	Vitvi00g00973	17.7	Protein biosynthesis.organelle machinery
VIT_00s2478g00020	Vitvi00g01355	17.7	Protein biosynthesis.organelle machinery
VIT_01s0010g02310	Vitvi01g01513	17.7	Protein biosynthesis.organelle machinery
VIT_05s0020g01140	Vitvi05g00279	17.7	Protein biosynthesis.organelle machinery
VIT_05s0049g01480	Vitvi05g00795	17.7	Protein biosynthesis.organelle machinery
VIT_06s0061g00770	Vitvi06g01351	17.7	Protein biosynthesis.organelle machinery
VIT_09s0002g04330	Vitvi09g01600	17.7	Protein biosynthesis.organelle machinery
VIT_15s0045g00770	Vitvi15g01357	17.7	Protein biosynthesis.organelle machinery
VIT_17s0000g09370	Vitvi17g00928	17.7	Protein biosynthesis.organelle machinery
VIT_00s0873g00010	Vitvi00g00973	17.7.1	Protein biosynthesis.organelle machinery.mitochondrial ribosome
VIT_00s2478g00020	Vitvi00g01355	17.7.1	Protein biosynthesis.organelle machinery.mitochondrial ribosome
VIT_15s0045g00770	Vitvi15g01357	17.7.1	Protein biosynthesis.organelle machinery.mitochondrial ribosome
VIT_00s2478g00020	Vitvi00g01355	17.7.1.1	Protein biosynthesis.organelle machinery.mitochondrial ribosome.large ribosomal subunit proteome
VIT_00s2478g00020	Vitvi00g01355	17.7.1.1.8	Protein biosynthesis.organelle machinery.mitochondrial ribosome.large ribosomal subunit proteome.component mtRPL7/L12
VIT_00s0873g00010	Vitvi00g00973	17.7.1.2	Protein biosynthesis.organelle machinery.mitochondrial ribosome.small ribosomal subunit proteome
VIT_15s0045g00770	Vitvi15g01357	17.7.1.2	Protein biosynthesis.organelle machinery.mitochondrial ribosome.small ribosomal subunit proteome
VIT_00s0873g00010	Vitvi00g00973	17.7.1.2.10	Protein biosynthesis.organelle machinery.mitochondrial ribosome.small ribosomal subunit proteome.component mtRPS12
VIT_15s0045g00770	Vitvi15g01357	17.7.1.2.13	Protein biosynthesis.organelle machinery.mitochondrial ribosome.small ribosomal subunit proteome.component mtRPS15
VIT_00s0616g00020	Vitvi02g01805	17.7.2	Protein biosynthesis.organelle machinery.plastidial ribosome
VIT_01s0010g02310	Vitvi01g01513	17.7.2	Protein biosynthesis.organelle machinery.plastidial ribosome
VIT_05s0020g01140	Vitvi05g00279	17.7.2	Protein biosynthesis.organelle machinery.plastidial ribosome
VIT_05s0049g01480	Vitvi05g00795	17.7.2	Protein biosynthesis.organelle machinery.plastidial ribosome
VIT_06s0061g00770	Vitvi06g01351	17.7.2	Protein biosynthesis.organelle machinery.plastidial ribosome
VIT_09s0002g04330	Vitvi09g01600	17.7.2	Protein biosynthesis.organelle machinery.plastidial ribosome
VIT_00s0616g00020	Vitvi02g01805	17.7.2.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome
VIT_01s0010g02310	Vitvi01g01513	17.7.2.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome
VIT_05s0020g01140	Vitvi05g00279	17.7.2.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome
VIT_05s0049g01480	Vitvi05g00795	17.7.2.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome
VIT_06s0061g00770	Vitvi06g01351	17.7.2.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome
VIT_00s0616g00020	Vitvi02g01805	17.7.2.1.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL1
VIT_05s0020g01140	Vitvi05g00279	17.7.2.1.1	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL1
VIT_05s0020g01140	Vitvi05g00279	17.7.2.1.16	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL18
VIT_00s0616g00020	Vitvi02g01805	17.7.2.1.17	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL19
VIT_01s0010g02310	Vitvi01g01513	17.7.2.1.2	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL2
VIT_05s0049g01480	Vitvi05g00795	17.7.2.1.2	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL2
VIT_01s0010g02310	Vitvi01g01513	17.7.2.1.21	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL23
VIT_05s0049g01480	Vitvi05g00795	17.7.2.1.24	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL28
VIT_06s0061g00770	Vitvi06g01351	17.7.2.1.7	Protein biosynthesis.organelle machinery.plastidial ribosome.large ribosomal subunit proteome.component psRPL9
VIT_09s0002g04330	Vitvi09g01600	17.7.2.2	Protein biosynthesis.organelle machinery.plastidial ribosome.small ribosomal subunit proteome
VIT_09s0002g04330	Vitvi09g01600	17.7.2.2.1	Protein biosynthesis.organelle machinery.plastidial ribosome.small ribosomal subunit proteome.component psRPS1
VIT_09s0002g04330	Vitvi09g01600	17.7.2.2.17	Protein biosynthesis.organelle machinery.plastidial ribosome.small ribosomal subunit proteome.component psRPS17
VIT_17s0000g09370	Vitvi17g00928	17.7.4	Protein biosynthesis.organelle machinery.translation elongation
VIT_17s0000g09370	Vitvi17g00928	17.7.4.1	Protein biosynthesis.organelle machinery.translation elongation.elongation factor (EF-Tu)
VIT_00s0220g00180	Vitvi07g01240	18	Protein modification
VIT_00s0286g00020	Vitvi10g02141	18	Protein modification
VIT_00s0286g00140	Vitvi10g02152	18	Protein modification
VIT_00s0929g00020	Vitvi07g03110	18	Protein modification
VIT_00s0972g00010	Vitvi07g03111	18	Protein modification
VIT_00s1353g00010	Vitvi00g01098	18	Protein modification
VIT_00s1542g00010	Vitvi07g03135	18	Protein modification
VIT_00s1764g00020	Vitvi02g01830	18	Protein modification
VIT_01s0011g00930	Vitvi01g00081	18	Protein modification
VIT_01s0011g04060	Vitvi01g00335	18	Protein modification
VIT_01s0026g01420	Vitvi01g00900	18	Protein modification
VIT_01s0026g01780	Vitvi01g00944	18	Protein modification
VIT_01s0026g02400	Vitvi01g02132	18	Protein modification
VIT_01s0150g00510	Vitvi01g01808	18	Protein modification
VIT_02s0025g03700	Vitvi02g00342	18	Protein modification
VIT_02s0087g00170	Vitvi02g01204	18	Protein modification
VIT_02s0087g01020	Vitvi02g01302	18	Protein modification
VIT_03s0038g01930	Vitvi03g00104	18	Protein modification
VIT_03s0038g02400	Vitvi03g00144	18	Protein modification
VIT_03s0063g00210	Vitvi03g00516	18	Protein modification
VIT_04s0008g01970	Vitvi04g00168	18	Protein modification
VIT_04s0008g03240	Vitvi04g00286	18	Protein modification
VIT_04s0008g05770	Vitvi04g00512	18	Protein modification
VIT_04s0043g00160	Vitvi04g00932	18	Protein modification
VIT_04s0079g00690	Vitvi04g00880	18	Protein modification
VIT_05s0020g00730	Vitvi05g00247	18	Protein modification
VIT_05s0020g03870	Vitvi05g00540	18	Protein modification
VIT_05s0020g04570	Vitvi05g00618	18	Protein modification
VIT_05s0049g00950	Vitvi05g00736	18	Protein modification
VIT_05s0049g01090	Vitvi05g01961	18	Protein modification
VIT_05s0049g01120	Vitvi05g01963	18	Protein modification
VIT_05s0051g00180	Vitvi05g00910	18	Protein modification
VIT_05s0094g01080	Vitvi05g01656	18	Protein modification
VIT_06s0004g00220	Vitvi06g00031	18	Protein modification
VIT_06s0004g01140	Vitvi06g01608	18	Protein modification
VIT_06s0004g02640	Vitvi06g00259	18	Protein modification
VIT_06s0004g03690	Vitvi06g00372	18	Protein modification
VIT_06s0004g08210	Vitvi06g00812	18	Protein modification
VIT_07s0005g00010	Vitvi07g00285	18	Protein modification
VIT_07s0005g02410	Vitvi07g00508	18	Protein modification
VIT_07s0005g04600	Vitvi07g00708	18	Protein modification
VIT_07s0005g04890	Vitvi07g00736	18	Protein modification
VIT_07s0031g00120	Vitvi07g01698	18	Protein modification
VIT_07s0031g00480	Vitvi07g01732	18	Protein modification
VIT_07s0031g00530	Vitvi07g01737	18	Protein modification
VIT_07s0104g01420	Vitvi07g00259	18	Protein modification
VIT_07s0104g01800	Vitvi07g02188	18	Protein modification
VIT_07s0104g01820	Vitvi07g02190	18	Protein modification
VIT_07s0104g01830	Vitvi07g00283	18	Protein modification
VIT_07s0129g00870	Vitvi07g01663	18	Protein modification
VIT_07s0129g00960	Vitvi07g01670	18	Protein modification
VIT_07s0129g00970	Vitvi07g02648	18	Protein modification
VIT_08s0007g01520	Vitvi08g01296	18	Protein modification
VIT_08s0007g02290	Vitvi08g01370	18	Protein modification
VIT_08s0007g04340	Vitvi08g01556	18	Protein modification
VIT_08s0040g00920	Vitvi08g00957	18	Protein modification
VIT_08s0056g00150	Vitvi08g00015	18	Protein modification
VIT_08s0058g01090	Vitvi08g00835	18	Protein modification
VIT_09s0002g00150	Vitvi09g00008	18	Protein modification
VIT_09s0002g07110	Vitvi09g00627	18	Protein modification
VIT_09s0070g00140	Vitvi09g00981	18	Protein modification
VIT_10s0003g00330	Vitvi10g00503	18	Protein modification
VIT_10s0003g00390	Vitvi10g00508	18	Protein modification
VIT_10s0003g01990	Vitvi10g00652	18	Protein modification
VIT_10s0003g02000	Vitvi10g00655	18	Protein modification
VIT_10s0523g00020	Vitvi10g00138	18	Protein modification
VIT_11s0016g02430	Vitvi11g00199	18	Protein modification
VIT_11s0016g04500	Vitvi11g00395	18	Protein modification
VIT_11s0016g04570	Vitvi11g00401	18	Protein modification
VIT_11s0052g01700	Vitvi11g01298	18	Protein modification
VIT_12s0028g03010	Vitvi12g00251	18	Protein modification
VIT_12s0028g03060	Vitvi12g00256	18	Protein modification
VIT_13s0019g02300	Vitvi13g00351	18	Protein modification
VIT_13s0067g03780	Vitvi13g00223	18	Protein modification
VIT_14s0060g00460	Vitvi14g00042	18	Protein modification
VIT_14s0066g01050	Vitvi14g01744	18	Protein modification
VIT_14s0066g02250	Vitvi14g01853	18	Protein modification
VIT_14s0068g00010	Vitvi14g01373	18	Protein modification
VIT_14s0068g00030	Vitvi14g01375	18	Protein modification
VIT_14s0068g00940	Vitvi14g01450	18	Protein modification
VIT_14s0068g01570	Vitvi14g01507	18	Protein modification
VIT_14s0083g00620	Vitvi14g01294	18	Protein modification
VIT_14s0108g00890	Vitvi14g01965	18	Protein modification
VIT_15s0024g01540	Vitvi15g00160	18	Protein modification
VIT_15s0046g02030	Vitvi15g01078	18	Protein modification
VIT_16s0013g01990	Vitvi16g00501	18	Protein modification
VIT_16s0039g00970	Vitvi16g01498	18	Protein modification
VIT_16s0039g00990	Vitvi16g01499	18	Protein modification
VIT_16s0050g01020	Vitvi16g01094	18	Protein modification
VIT_16s0050g02680	Vitvi16g01985	18	Protein modification
VIT_16s0098g00720	Vitvi16g01323	18	Protein modification
VIT_17s0000g02010	Vitvi17g00169	18	Protein modification
VIT_17s0000g02530	Vitvi17g01370	18	Protein modification
VIT_17s0000g05570	Vitvi17g00533	18	Protein modification
VIT_17s0000g08240	Vitvi17g00804	18	Protein modification
VIT_18s0001g00720	Vitvi18g00154	18	Protein modification
VIT_18s0001g01310	Vitvi18g02513	18	Protein modification
VIT_18s0001g08230	Vitvi18g00587	18	Protein modification
VIT_18s0001g08240	Vitvi18g00589	18	Protein modification
VIT_18s0001g10070	Vitvi18g00747	18	Protein modification
VIT_18s0001g10310	Vitvi18g00768	18	Protein modification
VIT_18s0001g11590	Vitvi18g00881	18	Protein modification
VIT_18s0001g13240	Vitvi18g02774	18	Protein modification
VIT_19s0014g00110	Vitvi19g00010	18	Protein modification
VIT_19s0014g00750	Vitvi19g01820	18	Protein modification
VIT_19s0014g00790	Vitvi19g01822	18	Protein modification
VIT_19s0014g04540	Vitvi19g01964	18	Protein modification
VIT_19s0015g02590	Vitvi19g02145	18	Protein modification
VIT_19s0015g02680	Vitvi19g01032	18	Protein modification
VIT_19s0015g02690	Vitvi19g02149	18	Protein modification
VIT_19s0015g02700	Vitvi19g02150	18	Protein modification
VIT_19s0015g02730	Vitvi19g02152	18	Protein modification
VIT_19s0015g02880	Vitvi19g01048	18	Protein modification
VIT_19s0093g00150	Vitvi19g02192	18	Protein modification
VIT_19s0093g00160	Vitvi19g01305	18	Protein modification
VIT_19s0093g00190	Vitvi19g01308	18	Protein modification
VIT_19s0093g00220	Vitvi19g01311	18	Protein modification
VIT_19s0093g00310	Vitvi19g01326	18	Protein modification
VIT_19s0093g00350	Vitvi19g02197	18	Protein modification
VIT_00s0220g00180	Vitvi07g01240	18.1	Protein modification.glycosylation
VIT_00s0972g00010	Vitvi07g03111	18.1	Protein modification.glycosylation
VIT_14s0108g00890	Vitvi14g01965	18.1	Protein modification.glycosylation
VIT_00s0220g00180	Vitvi07g01240	18.1.1	Protein modification.glycosylation.N-linked glycosylation
VIT_00s0972g00010	Vitvi07g03111	18.1.1	Protein modification.glycosylation.N-linked glycosylation
VIT_14s0108g00890	Vitvi14g01965	18.1.1	Protein modification.glycosylation.N-linked glycosylation
VIT_00s0972g00010	Vitvi07g03111	18.1.1.6	Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation
VIT_14s0108g00890	Vitvi14g01965	18.1.1.6	Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation
VIT_00s0972g00010	Vitvi07g03111	18.1.1.6.5	Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.N-acetylglucosamine transferase (GnT-I)
VIT_14s0108g00890	Vitvi14g01965	18.1.1.6.9	Protein modification.glycosylation.N-linked glycosylation.complex N-glycan maturation.beta-1,3-galactosyltransferase
VIT_00s0220g00180	Vitvi07g01240	18.1.1.7	Protein modification.glycosylation.N-linked glycosylation.paucimannosidic N-glycan formation
VIT_00s0220g00180	Vitvi07g01240	18.1.1.7.1	Protein modification.glycosylation.N-linked glycosylation.paucimannosidic N-glycan formation.beta-N-acetylhexosaminidase (HEXO)
VIT_01s0011g00930	Vitvi01g00081	18.12	Protein modification.protein folding
VIT_03s0038g01930	Vitvi03g00104	18.12	Protein modification.protein folding
VIT_07s0005g02410	Vitvi07g00508	18.12	Protein modification.protein folding
VIT_08s0007g04340	Vitvi08g01556	18.12	Protein modification.protein folding
VIT_17s0000g02530	Vitvi17g01370	18.12	Protein modification.protein folding
VIT_03s0038g01930	Vitvi03g00104	18.12.1	Protein modification.protein folding.protein folding catalyst (Cyclophilin)
VIT_07s0005g02410	Vitvi07g00508	18.12.1	Protein modification.protein folding.protein folding catalyst (Cyclophilin)
VIT_01s0011g00930	Vitvi01g00081	18.12.2	Protein modification.protein folding.protein folding catalyst (FKBP)
VIT_08s0007g04340	Vitvi08g01556	18.12.2	Protein modification.protein folding.protein folding catalyst (FKBP)
VIT_17s0000g02530	Vitvi17g01370	18.12.2	Protein modification.protein folding.protein folding catalyst (FKBP)
VIT_00s0286g00020	Vitvi10g02141	18.4	Protein modification.phosphorylation
VIT_00s0286g00140	Vitvi10g02152	18.4	Protein modification.phosphorylation
VIT_00s0929g00020	Vitvi07g03110	18.4	Protein modification.phosphorylation
VIT_00s1353g00010	Vitvi00g01098	18.4	Protein modification.phosphorylation
VIT_00s1542g00010	Vitvi07g03135	18.4	Protein modification.phosphorylation
VIT_00s1764g00020	Vitvi02g01830	18.4	Protein modification.phosphorylation
VIT_01s0011g04060	Vitvi01g00335	18.4	Protein modification.phosphorylation
VIT_01s0026g01420	Vitvi01g00900	18.4	Protein modification.phosphorylation
VIT_01s0026g01780	Vitvi01g00944	18.4	Protein modification.phosphorylation
VIT_01s0150g00510	Vitvi01g01808	18.4	Protein modification.phosphorylation
VIT_02s0025g03700	Vitvi02g00342	18.4	Protein modification.phosphorylation
VIT_02s0087g00170	Vitvi02g01204	18.4	Protein modification.phosphorylation
VIT_02s0087g01020	Vitvi02g01302	18.4	Protein modification.phosphorylation
VIT_03s0038g02400	Vitvi03g00144	18.4	Protein modification.phosphorylation
VIT_03s0063g00210	Vitvi03g00516	18.4	Protein modification.phosphorylation
VIT_04s0008g01970	Vitvi04g00168	18.4	Protein modification.phosphorylation
VIT_04s0008g03240	Vitvi04g00286	18.4	Protein modification.phosphorylation
VIT_04s0008g05770	Vitvi04g00512	18.4	Protein modification.phosphorylation
VIT_04s0043g00160	Vitvi04g00932	18.4	Protein modification.phosphorylation
VIT_05s0020g00730	Vitvi05g00247	18.4	Protein modification.phosphorylation
VIT_05s0020g03870	Vitvi05g00540	18.4	Protein modification.phosphorylation
VIT_05s0020g04570	Vitvi05g00618	18.4	Protein modification.phosphorylation
VIT_05s0049g00950	Vitvi05g00736	18.4	Protein modification.phosphorylation
VIT_05s0094g01080	Vitvi05g01656	18.4	Protein modification.phosphorylation
VIT_06s0004g00220	Vitvi06g00031	18.4	Protein modification.phosphorylation
VIT_06s0004g01140	Vitvi06g01608	18.4	Protein modification.phosphorylation
VIT_06s0004g02640	Vitvi06g00259	18.4	Protein modification.phosphorylation
VIT_06s0004g08210	Vitvi06g00812	18.4	Protein modification.phosphorylation
VIT_07s0031g00120	Vitvi07g01698	18.4	Protein modification.phosphorylation
VIT_07s0031g00480	Vitvi07g01732	18.4	Protein modification.phosphorylation
VIT_07s0031g00530	Vitvi07g01737	18.4	Protein modification.phosphorylation
VIT_07s0129g00870	Vitvi07g01663	18.4	Protein modification.phosphorylation
VIT_07s0129g00960	Vitvi07g01670	18.4	Protein modification.phosphorylation
VIT_07s0129g00970	Vitvi07g02648	18.4	Protein modification.phosphorylation
VIT_08s0007g01520	Vitvi08g01296	18.4	Protein modification.phosphorylation
VIT_08s0007g02290	Vitvi08g01370	18.4	Protein modification.phosphorylation
VIT_08s0056g00150	Vitvi08g00015	18.4	Protein modification.phosphorylation
VIT_08s0058g01090	Vitvi08g00835	18.4	Protein modification.phosphorylation
VIT_09s0002g00150	Vitvi09g00008	18.4	Protein modification.phosphorylation
VIT_09s0002g07110	Vitvi09g00627	18.4	Protein modification.phosphorylation
VIT_09s0070g00140	Vitvi09g00981	18.4	Protein modification.phosphorylation
VIT_10s0003g00330	Vitvi10g00503	18.4	Protein modification.phosphorylation
VIT_10s0003g01990	Vitvi10g00652	18.4	Protein modification.phosphorylation
VIT_10s0003g02000	Vitvi10g00655	18.4	Protein modification.phosphorylation
VIT_10s0523g00020	Vitvi10g00138	18.4	Protein modification.phosphorylation
VIT_11s0016g02430	Vitvi11g00199	18.4	Protein modification.phosphorylation
VIT_11s0016g04500	Vitvi11g00395	18.4	Protein modification.phosphorylation
VIT_11s0016g04570	Vitvi11g00401	18.4	Protein modification.phosphorylation
VIT_11s0052g01700	Vitvi11g01298	18.4	Protein modification.phosphorylation
VIT_12s0028g03060	Vitvi12g00256	18.4	Protein modification.phosphorylation
VIT_13s0019g02300	Vitvi13g00351	18.4	Protein modification.phosphorylation
VIT_13s0067g03780	Vitvi13g00223	18.4	Protein modification.phosphorylation
VIT_14s0060g00460	Vitvi14g00042	18.4	Protein modification.phosphorylation
VIT_14s0066g01050	Vitvi14g01744	18.4	Protein modification.phosphorylation
VIT_14s0066g02250	Vitvi14g01853	18.4	Protein modification.phosphorylation
VIT_14s0068g00010	Vitvi14g01373	18.4	Protein modification.phosphorylation
VIT_14s0068g00030	Vitvi14g01375	18.4	Protein modification.phosphorylation
VIT_14s0068g00940	Vitvi14g01450	18.4	Protein modification.phosphorylation
VIT_14s0083g00620	Vitvi14g01294	18.4	Protein modification.phosphorylation
VIT_15s0046g02030	Vitvi15g01078	18.4	Protein modification.phosphorylation
VIT_16s0013g01990	Vitvi16g00501	18.4	Protein modification.phosphorylation
VIT_16s0050g01020	Vitvi16g01094	18.4	Protein modification.phosphorylation
VIT_16s0050g02680	Vitvi16g01985	18.4	Protein modification.phosphorylation
VIT_16s0098g00720	Vitvi16g01323	18.4	Protein modification.phosphorylation
VIT_17s0000g02010	Vitvi17g00169	18.4	Protein modification.phosphorylation
VIT_17s0000g05570	Vitvi17g00533	18.4	Protein modification.phosphorylation
VIT_17s0000g08240	Vitvi17g00804	18.4	Protein modification.phosphorylation
VIT_18s0001g00720	Vitvi18g00154	18.4	Protein modification.phosphorylation
VIT_18s0001g01310	Vitvi18g02513	18.4	Protein modification.phosphorylation
VIT_18s0001g08230	Vitvi18g00587	18.4	Protein modification.phosphorylation
VIT_18s0001g08240	Vitvi18g00589	18.4	Protein modification.phosphorylation
VIT_18s0001g10070	Vitvi18g00747	18.4	Protein modification.phosphorylation
VIT_18s0001g10310	Vitvi18g00768	18.4	Protein modification.phosphorylation
VIT_18s0001g11590	Vitvi18g00881	18.4	Protein modification.phosphorylation
VIT_19s0014g00110	Vitvi19g00010	18.4	Protein modification.phosphorylation
VIT_19s0014g00750	Vitvi19g01820	18.4	Protein modification.phosphorylation
VIT_19s0014g00790	Vitvi19g01822	18.4	Protein modification.phosphorylation
VIT_19s0014g04540	Vitvi19g01964	18.4	Protein modification.phosphorylation
VIT_00s0286g00020	Vitvi10g02141	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_00s0286g00140	Vitvi10g02152	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_00s0929g00020	Vitvi07g03110	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_00s1353g00010	Vitvi00g01098	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_00s1542g00010	Vitvi07g03135	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_00s1764g00020	Vitvi02g01830	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_01s0011g04060	Vitvi01g00335	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_01s0026g01420	Vitvi01g00900	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_01s0026g01780	Vitvi01g00944	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_02s0025g03700	Vitvi02g00342	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_02s0087g00170	Vitvi02g01204	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_02s0087g01020	Vitvi02g01302	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_03s0038g02400	Vitvi03g00144	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_03s0063g00210	Vitvi03g00516	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_04s0008g01970	Vitvi04g00168	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_04s0008g03240	Vitvi04g00286	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_04s0043g00160	Vitvi04g00932	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_05s0020g00730	Vitvi05g00247	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_05s0020g03870	Vitvi05g00540	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_05s0094g01080	Vitvi05g01656	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_06s0004g00220	Vitvi06g00031	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_06s0004g02640	Vitvi06g00259	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_06s0004g08210	Vitvi06g00812	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_07s0031g00120	Vitvi07g01698	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_07s0031g00480	Vitvi07g01732	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_07s0129g00870	Vitvi07g01663	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_07s0129g00960	Vitvi07g01670	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_07s0129g00970	Vitvi07g02648	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_08s0007g01520	Vitvi08g01296	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_08s0007g02290	Vitvi08g01370	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_08s0056g00150	Vitvi08g00015	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_09s0002g00150	Vitvi09g00008	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_09s0002g07110	Vitvi09g00627	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_10s0003g00330	Vitvi10g00503	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_10s0003g01990	Vitvi10g00652	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_10s0003g02000	Vitvi10g00655	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_11s0016g02430	Vitvi11g00199	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_11s0016g04570	Vitvi11g00401	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_12s0028g03060	Vitvi12g00256	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_13s0019g02300	Vitvi13g00351	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_13s0067g03780	Vitvi13g00223	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_14s0060g00460	Vitvi14g00042	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_14s0066g02250	Vitvi14g01853	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_14s0068g00010	Vitvi14g01373	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_14s0068g00030	Vitvi14g01375	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_14s0068g00940	Vitvi14g01450	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_14s0083g00620	Vitvi14g01294	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_15s0046g02030	Vitvi15g01078	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_16s0013g01990	Vitvi16g00501	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_16s0050g01020	Vitvi16g01094	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_16s0098g00720	Vitvi16g01323	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
VIT_17s0000g02010	Vitvi17g00169	18.4.1	Protein modification.phosphorylation.TKL protein kinase superfamily
