V1_gene	Module	Mapped_v3	MapMan_v3	Mapped_v5	MapMan_v5	GO_v5
VIT_19s0093g00220	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g08430	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g04130	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0480g00030	M4	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0007g07270	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g00290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g00570	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0014g04790	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0085g00660	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0046g00220	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g00130	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g00390	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0064g01110	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0009g01670	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0041g01880	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0039g02350	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0036g01060	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0012g00990	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0019g01040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0074g00730	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g03260	M5	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0031g02480	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0003g05450	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0033g00390	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0063g02380	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0040g02610	M10	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_10s0116g01820	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0137g00240	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g01740	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g04340	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1291g00030	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g05570	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0057g00700	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0219g00210	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0024g01540	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g08550	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0048g00370	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g03980	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0012g00360	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_18s0122g00330	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_04s0008g05340	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0023g01140	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g06050	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0094g00920	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g06720	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0007g02030	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0067g02710	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0020g03490	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0050g00830	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g01340	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g07790	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g00810	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0089g00980	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0028g03560	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0077g01980	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g00930	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0057g00150	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0046g02160	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0049g00840	M10	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0018g01870	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0207g00010	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0067g00990	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_13s0067g00110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0102g00590	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g05210	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0028g01890	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0039g00970	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0276g00010	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0000g00720	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_08s0007g05940	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0122g00290	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g05840	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_00s2569g00010	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0034g01950	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0014g04780	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0164g00030	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g03700	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g05290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0077g01460	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g10310	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0048g02500	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_02s0025g04460	M7	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g14440	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_03s0038g02680	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g01220	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g02220	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0016g04500	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0058g00930	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0020g05040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g10480	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g04920	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0028g02000	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0056g01000	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0020g04130	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g04720	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0128g00050	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0434g00090	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_17s0053g00040	M2	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g06560	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g03240	M7	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_14s0108g00430	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g00440	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g08300	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0023g02290	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_16s0098g00800	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0041g00580	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0233g00020	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0083g00940	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0091g00260	M10	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0108g01000	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0141g00590	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0069g00780	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0035g00740	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0008g01070	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g12020	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0187g00130	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_11s0016g02430	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0041g00090	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0039g01670	M1	FALSE	FALSE	TRUE	FALSE	TRUE
VIT_04s0044g00220	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g05530	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0074g00690	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0046g00290	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g03660	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g11090	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0259g00120	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0012g00980	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0048g01880	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_10s0116g00290	M3	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0033g01400	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0077g01150	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_15s0046g01140	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0025g00210	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0063g00010	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g02240	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s0346g00110	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0016g05460	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0116g00530	M5	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0020g02290	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0098g01540	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0094g00360	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0207g00250	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0118g00420	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0206g00110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s1286g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0026g02190	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0016g00960	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_12s0028g03060	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0044g01880	M7	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g11590	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g00110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_17s0000g08240	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_10s0116g00370	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0026g02580	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0057g00120	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0058g00400	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_01s0026g00330	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0013g00410	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0025g00190	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_05s0049g00040	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0079g00260	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_11s0078g00310	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_14s0006g02760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_10s0003g05430	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g04490	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0023g01520	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0066g01190	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g04500	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0019g02910	M2	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0802g00020	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g05110	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g09040	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g05580	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_19s0014g05430	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0027g01070	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_05s0049g01860	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0019g04660	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0064g01130	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0048g02280	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_15s0046g01340	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0087g00930	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g04010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_07s0005g04400	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0480g00040	M4	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g03810	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g12100	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0058g00490	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0030g01150	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0370g00070	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_14s0108g01070	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_18s0001g06370	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_13s0156g00490	Not.Correlated	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_04s0023g03540	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_14s0006g01040	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_06s0004g06770	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0026g01780	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0137g00290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g04100	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0061g00760	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0007g05060	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_07s0005g06520	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0038g02920	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0227g00080	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0160g00100	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0019g00730	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_09s0070g00210	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_16s0098g01720	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0083g00080	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g05740	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0007g03670	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0077g01670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0002g04840	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_15s0021g01060	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0187g00120	M4	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_14s0006g03110	M3	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0008g04990	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0067g00850	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_09s0054g01750	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_04s0008g05510	M7	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_01s0137g00740	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_16s0050g01020	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0041g00740	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s2851g00010	M3	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0625g00030	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0015g00710	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0004g07090	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0063g02340	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0184g00210	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0057g00940	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_03s0088g01190	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0090g00330	M2	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0067g00620	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s0253g00080	M9	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_13s0175g00040	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0022g00890	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g00350	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_00s1937g00010	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0166g00250	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_12s0035g00010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0179g00320	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_18s0001g08100	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_14s0006g01600	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g03980	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_19s0090g01780	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0031g03220	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0061g00710	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_12s0134g00560	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0009g00310	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g08370	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0187g00050	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0030g01790	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_04s0008g00960	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0093g00190	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0084g00670	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_03s0038g00940	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0040g02650	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_04s0008g03760	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0049g01120	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0007g00980	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0030g02310	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_01s0010g01390	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g00850	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g01290	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0010g00940	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_19s0014g03460	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0091g01010	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_14s0066g01050	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g01280	M4	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0154g00590	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0271g00110	M10	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0001g11830	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g04800	M4	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_03s0038g00130	M1	FALSE	FALSE	TRUE	FALSE	FALSE
VIT_04s0023g00130	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0077g01140	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0016g03140	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_15s0024g01680	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_17s0000g04150	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0012g01870	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0074g00390	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0016g04510	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_02s0033g00450	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_05s0094g01160	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_10s0003g01070	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0014g00700	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_18s0072g01110	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0039g02230	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g01300	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2600g00010	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_15s0024g01630	M1	FALSE	FALSE	TRUE	TRUE	FALSE
VIT_19s0014g02190	M1	FALSE	FALSE	TRUE	TRUE	TRUE
VIT_18s0001g08230	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_19s0014g03390	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0125g00230	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_10s0003g04040	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_17s0000g08310	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_11s0016g00560	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_16s0022g02200	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_02s0025g02960	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g00820	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_02s0488g00050	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0016g03840	M4	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_09s0018g01190	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0019g02780	M6	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_00s0291g00060	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_17s0000g05550	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_12s0034g01180	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_10s0003g04950	M4	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_07s0095g00550	M1	TRUE	TRUE	TRUE	FALSE	TRUE
VIT_13s0019g02300	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g01870	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_01s0011g03000	M1	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_13s0019g02630	M8	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0067g00330	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_11s0052g01200	M7	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_03s0038g00270	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0049g00800	M10	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_08s0040g00630	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_06s0061g00280	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_01s0011g02030	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_19s0014g00160	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g05180	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0129g00960	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_06s0004g03130	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_13s0074g00110	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_02s0154g00260	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g05080	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0187g00170	M3	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_07s0005g02120	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g02810	M4	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_06s0004g01390	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_08s0007g01560	M5	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_14s0068g01620	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_05s0020g03130	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_08s0040g01840	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0179g00250	M2	FALSE	FALSE	FALSE	FALSE	FALSE
VIT_00s0214g00090	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_00s2594g00010	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_16s0022g01160	M3	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_11s0016g03640	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_18s0001g12490	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_15s0021g01880	M1	TRUE	TRUE	TRUE	TRUE	TRUE
VIT_08s0007g01650	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_18s0001g08810	M2	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_00s0227g00200	M1	TRUE	TRUE	FALSE	FALSE	FALSE
VIT_13s0019g01840	M1	TRUE	TRUE	TRUE	TRUE	FALSE
VIT_05s0020g02500	M1	TRUE	TRUE	TRUE	FALSE	FALSE
VIT_03s0063g01340	M1	TRUE	TRUE	TRUE	TRUE	TRUE
