"Module"	"Gene1"	"Gene2"	"Pearson_r"	"Beta10_unsigned_adjacency"
"M2"	"VIT_19s0093g00190"	"VIT_17s0119g00150"	-0.581733162383069	0.00443852039411692
"M2"	"VIT_19s0014g03390"	"VIT_17s0119g00150"	-0.562122308389327	0.00314998300371382
"M2"	"VIT_00s0179g00250"	"VIT_17s0119g00150"	0.343644128803684	2.29662074497383e-05
"M2"	"VIT_18s0001g08810"	"VIT_17s0119g00150"	0.571665941732616	0.00372754752500792
"M2"	"VIT_03s0097g00240"	"VIT_17s0119g00150"	-0.61395392444939	0.00760952937004907
"M2"	"VIT_14s0006g00070"	"VIT_17s0119g00150"	0.58328929144665	0.00455868971658194
"M2"	"VIT_13s0064g00830"	"VIT_17s0119g00150"	0.702097061227815	0.0291052646149099
"M2"	"VIT_13s0064g00350"	"VIT_17s0119g00150"	0.598997050326284	0.00594630029436159
"M2"	"VIT_06s0004g05070"	"VIT_17s0119g00150"	0.674219303009622	0.0194093871529773
"M2"	"VIT_18s0117g00040"	"VIT_17s0119g00150"	0.431313653162641	0.000222808655946068
"M2"	"VIT_18s0041g00670"	"VIT_17s0119g00150"	0.476976789830375	0.00060949825067716
"M2"	"VIT_12s0035g00750"	"VIT_17s0119g00150"	-0.65079046929776	0.0136273635299082
"M2"	"VIT_19s0090g01380"	"VIT_17s0119g00150"	-0.503644082704329	0.00105011619936499
"M2"	"VIT_03s0097g00160"	"VIT_17s0119g00150"	0.19701112519597	8.80861267852656e-08
"M2"	"VIT_14s0030g02020"	"VIT_17s0119g00150"	-0.359163676286443	3.57210389684509e-05
"M2"	"VIT_12s0035g01760"	"VIT_17s0119g00150"	0.62321585808592	0.00883863005701651
"M2"	"VIT_05s0020g00080"	"VIT_17s0119g00150"	0.609160855147664	0.0070359035389016
"M2"	"VIT_00s0823g00020"	"VIT_17s0119g00150"	-0.496853440433109	0.000916817752740062
"M2"	"VIT_00s0566g00010"	"VIT_17s0119g00150"	0.56279427695523	0.00318784153271137
"M2"	"VIT_03s0088g00060"	"VIT_17s0119g00150"	-0.464222743083593	0.000464797876096048
"M2"	"VIT_00s0160g00130"	"VIT_17s0119g00150"	0.521885271626782	0.00149882319700023
"M2"	"VIT_19s0085g00920"	"VIT_17s0119g00150"	-0.531882828721701	0.00181200627812051
"M2"	"VIT_18s0117g00070"	"VIT_17s0119g00150"	0.445947524892458	0.000311055280505216
"M2"	"VIT_06s0009g00980"	"VIT_17s0119g00150"	0.218694794929656	2.50255981660026e-07
"M2"	"VIT_12s0035g00730"	"VIT_17s0119g00150"	-0.593776200435718	0.00544788414712924
"M2"	"VIT_14s0068g00120"	"VIT_17s0119g00150"	0.645394226649428	0.0125386494632983
"M2"	"VIT_03s0038g04330"	"VIT_17s0119g00150"	-0.040569013549202	1.20765943304899e-14
"M2"	"VIT_13s0067g02040"	"VIT_17s0119g00150"	0.557821295343469	0.00291709718654348
"M2"	"VIT_00s0184g00220"	"VIT_17s0119g00150"	0.350174109426724	2.77230065856831e-05
"M2"	"VIT_18s0001g09900"	"VIT_17s0119g00150"	0.181159988729431	3.80735041803038e-08
"M2"	"VIT_00s0346g00050"	"VIT_17s0119g00150"	0.396236224943591	9.53985499375001e-05
"M2"	"VIT_00s0324g00070"	"VIT_17s0119g00150"	-0.483430533734617	0.000697173341366363
"M2"	"VIT_13s0019g02190"	"VIT_17s0119g00150"	-0.458596826987627	0.000411443736537942
"M2"	"VIT_00s0463g00030"	"VIT_17s0119g00150"	0.242943892290171	7.16242111726958e-07
"M2"	"VIT_00s0487g00050"	"VIT_17s0119g00150"	0.419241881467711	0.000167743852623406
"M2"	"VIT_09s0002g07190"	"VIT_17s0119g00150"	0.567123254652716	0.00344171224641025
"M2"	"VIT_18s0117g00060"	"VIT_17s0119g00150"	0.485681929890831	0.000730330529742261
"M2"	"VIT_13s0139g00200"	"VIT_17s0119g00150"	-0.473995606979619	0.000572457390113588
"M2"	"VIT_19s0135g00060"	"VIT_17s0119g00150"	-0.277491985426379	2.70710089648331e-06
"M2"	"VIT_13s0019g02660"	"VIT_17s0119g00150"	-0.423164534614347	0.000184116463191253
"M2"	"VIT_18s0041g00870"	"VIT_17s0119g00150"	0.565564993260001	0.0033483064636835
"M2"	"VIT_00s0160g00110"	"VIT_17s0119g00150"	0.480951871569988	0.000662241192084119
"M2"	"VIT_19s0014g05400"	"VIT_17s0119g00150"	0.553458634526371	0.00269681821447912
"M2"	"VIT_12s0055g00440"	"VIT_17s0119g00150"	-0.510926828401486	0.00121223572237664
"M2"	"VIT_07s0005g00540"	"VIT_17s0119g00150"	-0.571088606591247	0.00369007301276401
"M2"	"VIT_02s0025g03910"	"VIT_17s0119g00150"	-0.37161633934964	5.02282456343023e-05
"M2"	"VIT_01s0011g05060"	"VIT_17s0119g00150"	-0.233311382917499	4.77924482935173e-07
"M2"	"VIT_16s0039g01920"	"VIT_17s0119g00150"	0.575818802570028	0.00400736056947885
"M2"	"VIT_03s0038g01770"	"VIT_17s0119g00150"	0.570075550397617	0.003625134732443
"M2"	"VIT_18s0076g00100"	"VIT_17s0119g00150"	-0.507957117575784	0.00114359040024994
"M2"	"VIT_05s0094g01250"	"VIT_17s0119g00150"	0.418570452363619	0.000165076660534454
"M2"	"VIT_00s0203g00210"	"VIT_17s0119g00150"	-0.605483394869402	0.00662250619099692
"M2"	"VIT_00s0184g00200"	"VIT_17s0119g00150"	0.601407251172444	0.00618994230217809
"M2"	"VIT_01s0026g02270"	"VIT_17s0119g00150"	-0.297051732316442	5.34959487277431e-06
"M2"	"VIT_07s0151g00400"	"VIT_17s0119g00150"	-0.400797910622221	0.000106968150955178
"M2"	"VIT_02s0025g04890"	"VIT_17s0119g00150"	-0.700757321827257	0.0285546237198365
"M2"	"VIT_17s0053g00970"	"VIT_17s0119g00150"	0.530917656870266	0.00177939223191953
"M2"	"VIT_05s0094g01120"	"VIT_17s0119g00150"	0.685046967491518	0.0227616364079198
"M2"	"VIT_18s0117g00050"	"VIT_17s0119g00150"	0.412414244195532	0.000142343148495815
"M2"	"VIT_16s0013g01720"	"VIT_17s0119g00150"	0.501954333991782	0.0010154115144269
"M2"	"VIT_00s0160g00310"	"VIT_17s0119g00150"	0.527375500375054	0.0016641769578934
"M2"	"VIT_14s0068g00130"	"VIT_17s0119g00150"	0.559337408258851	0.00299735827502632
"M2"	"VIT_10s0116g00040"	"VIT_17s0119g00150"	0.438036885536117	0.000260079920930982
"M2"	"VIT_09s0018g00780"	"VIT_17s0119g00150"	0.529162546017617	0.00172143636681565
"M2"	"VIT_12s0028g01210"	"VIT_17s0119g00150"	0.641885590428936	0.0118734318528604
"M2"	"VIT_03s0038g00220"	"VIT_17s0119g00150"	-0.457879038997908	0.00040504905796402
"M2"	"VIT_00s0253g00040"	"VIT_17s0119g00150"	0.0803923393635749	1.12757818547312e-11
"M2"	"VIT_19s0085g00470"	"VIT_17s0119g00150"	0.489475471859822	0.000789422203342817
"M2"	"VIT_13s0047g01040"	"VIT_17s0119g00150"	-0.618101496203445	0.00813950414473323
"M2"	"VIT_01s0010g01240"	"VIT_17s0119g00150"	0.500033313430651	0.000977213348056394
"M2"	"VIT_00s0160g00160"	"VIT_17s0119g00150"	0.622188817597681	0.00869404760861048
"M2"	"VIT_16s0100g00740"	"VIT_17s0119g00150"	0.644338912488951	0.0123351262153283
"M2"	"VIT_04s0069g01150"	"VIT_17s0119g00150"	-0.498853641690475	0.000954402283310565
"M2"	"VIT_19s0014g03420"	"VIT_17s0119g00150"	0.575382354749768	0.00397708975720834
"M2"	"VIT_00s2478g00020"	"VIT_17s0119g00150"	-0.392807864319501	8.74584429422222e-05
"M2"	"VIT_18s0117g00080"	"VIT_17s0119g00150"	0.442620887981747	0.000288615101381213
"M2"	"VIT_06s0004g04010"	"VIT_17s0119g00150"	0.280121664731658	2.97486311172041e-06
"M2"	"VIT_00s1203g00010"	"VIT_17s0119g00150"	0.440481585410333	0.000274965098429194
"M2"	"VIT_18s0001g00780"	"VIT_17s0119g00150"	-0.464263090457432	0.000465202007740166
"M2"	"VIT_18s0001g11580"	"VIT_17s0119g00150"	0.57255560927425	0.00378596624614468
"M2"	"VIT_05s0094g01260"	"VIT_17s0119g00150"	-0.436878084372292	0.00025328098841145
"M2"	"VIT_00s2313g00010"	"VIT_17s0119g00150"	0.53538508524545	0.00193491853334021
"M2"	"VIT_14s0006g02550"	"VIT_17s0119g00150"	-0.109572510263549	2.4946872808791e-10
"M2"	"VIT_14s0066g00170"	"VIT_17s0119g00150"	0.587566496689231	0.00490422335874596
"M2"	"VIT_18s0117g00140"	"VIT_17s0119g00150"	0.513250360549575	0.00126850630817097
"M2"	"VIT_09s0054g00030"	"VIT_17s0119g00150"	-0.591186427540742	0.00521488276635531
"M2"	"VIT_03s0017g00870"	"VIT_17s0119g00150"	-0.629778406118444	0.00981471412610868
"M2"	"VIT_13s0019g00420"	"VIT_17s0119g00150"	0.399108580018297	0.000102544091857814
"M2"	"VIT_13s0019g00110"	"VIT_17s0119g00150"	0.526176863406035	0.00162673749708411
"M2"	"VIT_03s0038g01930"	"VIT_18s0117g00030"	-0.60817000639386	0.00692229301827556
"M2"	"VIT_07s0129g00090"	"VIT_18s0117g00030"	0.82905443651457	0.153401807490805
"M2"	"VIT_19s0014g00450"	"VIT_18s0117g00030"	0.566925783100679	0.00342974701103309
"M2"	"VIT_03s0038g04700"	"VIT_18s0117g00030"	0.625060797732994	0.00910379812612114
"M2"	"VIT_19s0015g02690"	"VIT_18s0117g00030"	-0.812600068445266	0.125536074941181
"M2"	"VIT_07s0129g00160"	"VIT_18s0117g00030"	-0.399512734722018	0.000103587242632942
"M2"	"VIT_07s0104g00150"	"VIT_18s0117g00030"	0.594525052248975	0.00551698238766405
"M2"	"VIT_01s0010g03810"	"VIT_18s0117g00030"	0.475125199251638	0.000586247019010392
"M2"	"VIT_13s0147g00110"	"VIT_18s0117g00030"	0.504937624500276	0.00107740087910769
"M2"	"VIT_14s0006g00180"	"VIT_18s0117g00030"	0.445233571373894	0.000306111069315589
"M2"	"VIT_13s0067g02410"	"VIT_18s0117g00030"	0.54762965530234	0.00242588148930859
"M2"	"VIT_00s0160g00120"	"VIT_18s0117g00030"	0.784573386705569	0.0883762815570997
"M2"	"VIT_03s0017g00650"	"VIT_18s0117g00030"	0.235138104295432	5.1669008237582e-07
"M2"	"VIT_01s0127g00590"	"VIT_18s0117g00030"	0.418927550200267	0.00016649040925513
"M2"	"VIT_01s0011g06460"	"VIT_18s0117g00030"	-0.454859113035715	0.000379113283458412
"M2"	"VIT_13s0019g00860"	"VIT_18s0117g00030"	0.245272128453287	7.87919771893079e-07
"M2"	"VIT_03s0038g04680"	"VIT_18s0117g00030"	0.699169042511274	0.0279139891649044
"M2"	"VIT_04s0023g02810"	"VIT_18s0117g00030"	-0.384050291800031	6.98041100000312e-05
"M2"	"VIT_18s0164g00100"	"VIT_18s0117g00030"	-0.0489395934482291	7.88140368347003e-14
"M2"	"VIT_04s0008g01580"	"VIT_18s0117g00030"	0.35477215068892	3.15860419270274e-05
"M2"	"VIT_12s0057g00420"	"VIT_18s0117g00030"	0.10781698178162	2.12261730536029e-10
"M2"	"VIT_14s0108g00740"	"VIT_18s0117g00030"	0.258928920979219	1.35458298220936e-06
"M2"	"VIT_19s0014g05360"	"VIT_18s0117g00030"	0.785814921354188	0.0897847775612492
"M2"	"VIT_10s0003g00410"	"VIT_18s0117g00030"	0.67212388743141	0.0188145270607952
"M2"	"VIT_19s0014g05370"	"VIT_18s0117g00030"	0.781758836208408	0.0852565957804318
"M2"	"VIT_14s0068g00160"	"VIT_18s0117g00030"	0.608169052827165	0.00692218448248081
"M2"	"VIT_00s0160g00280"	"VIT_18s0117g00030"	0.826309871288078	0.148398465331728
"M2"	"VIT_02s0154g00580"	"VIT_18s0117g00030"	0.90003609958471	0.348818322534244
"M2"	"VIT_00s0483g00030"	"VIT_18s0117g00030"	0.531438449418481	0.00179692405661983
"M2"	"VIT_19s0014g05380"	"VIT_18s0117g00030"	0.777293874081914	0.0805104863369466
"M2"	"VIT_03s0063g01960"	"VIT_18s0117g00030"	-0.345890842326627	2.45126711809224e-05
"M2"	"VIT_19s0085g00660"	"VIT_18s0117g00030"	0.742827454556928	0.0511539844191492
"M2"	"VIT_16s0039g02350"	"VIT_18s0117g00030"	0.757097294235062	0.0618752463099951
"M2"	"VIT_03s0063g00810"	"VIT_18s0117g00030"	-0.543453778783852	0.00224711929425382
"M2"	"VIT_18s0089g00980"	"VIT_18s0117g00030"	0.623161771935028	0.00883096239545736
"M2"	"VIT_00s0276g00010"	"VIT_18s0117g00030"	-0.714059752374511	0.0344624024430591
"M2"	"VIT_17s0053g00040"	"VIT_18s0117g00030"	0.760295304097388	0.0645391261910013
"M2"	"VIT_14s0108g01000"	"VIT_18s0117g00030"	0.332703192633405	1.66176529202874e-05
"M2"	"VIT_12s0035g00740"	"VIT_18s0117g00030"	-0.460315679254749	0.000427127644489146
"M2"	"VIT_13s0019g02910"	"VIT_18s0117g00030"	0.546572508157062	0.00237945685760494
"M2"	"VIT_14s0030g01150"	"VIT_18s0117g00030"	-0.499620540665054	0.000969176444343486
"M2"	"VIT_14s0006g01040"	"VIT_18s0117g00030"	-0.705649750490886	0.0306120153958897
"M2"	"VIT_00s0227g00080"	"VIT_18s0117g00030"	-0.50202741351765	0.00101689082085336
"M2"	"VIT_00s0160g00100"	"VIT_18s0117g00030"	0.704552348087207	0.030139265641589
"M2"	"VIT_00s0184g00210"	"VIT_18s0117g00030"	0.815864871474968	0.130671940966295
"M2"	"VIT_19s0090g00330"	"VIT_18s0117g00030"	0.685187801327458	0.0228084737187372
"M2"	"VIT_19s0093g00190"	"VIT_18s0117g00030"	-0.298188372715126	5.55785291987315e-06
"M2"	"VIT_19s0014g03390"	"VIT_18s0117g00030"	-0.665320683510929	0.0169945727280767
"M2"	"VIT_00s0179g00250"	"VIT_18s0117g00030"	0.39309752908996	8.81055242411066e-05
"M2"	"VIT_18s0001g08810"	"VIT_18s0117g00030"	0.375453809605639	5.56628133897556e-05
"M2"	"VIT_03s0097g00240"	"VIT_18s0117g00030"	-0.815869913897209	0.130680017321219
"M2"	"VIT_14s0006g00070"	"VIT_18s0117g00030"	0.755223410763643	0.060360723901294
"M2"	"VIT_13s0064g00830"	"VIT_18s0117g00030"	0.617712706876911	0.00808845087894255
"M2"	"VIT_13s0064g00350"	"VIT_18s0117g00030"	0.807538293554003	0.117931889768145
"M2"	"VIT_06s0004g05070"	"VIT_18s0117g00030"	0.250921410519143	9.89412065170807e-07
"M2"	"VIT_18s0117g00040"	"VIT_18s0117g00030"	0.960891435213617	0.671031988447266
"M2"	"VIT_18s0041g00670"	"VIT_18s0117g00030"	0.930410293994183	0.486121766618134
"M2"	"VIT_12s0035g00750"	"VIT_18s0117g00030"	-0.604321218234016	0.00649648484497253
"M2"	"VIT_19s0090g01380"	"VIT_18s0117g00030"	-0.762686994920015	0.0665983408922193
"M2"	"VIT_03s0097g00160"	"VIT_18s0117g00030"	0.252874980831902	1.06919920850627e-06
"M2"	"VIT_14s0030g02020"	"VIT_18s0117g00030"	-0.723602865010898	0.0393552592144563
"M2"	"VIT_12s0035g01760"	"VIT_18s0117g00030"	0.721523269346144	0.0382387262994408
"M2"	"VIT_05s0020g00080"	"VIT_18s0117g00030"	0.749818328781265	0.056177256036467
"M2"	"VIT_00s0823g00020"	"VIT_18s0117g00030"	-0.718658196747436	0.0367471644939557
"M2"	"VIT_00s0566g00010"	"VIT_18s0117g00030"	0.862722713150058	0.228408530570024
"M2"	"VIT_03s0088g00060"	"VIT_18s0117g00030"	-0.51409565100428	0.00128955330738726
"M2"	"VIT_00s0160g00130"	"VIT_18s0117g00030"	0.821547052213557	0.140063320169455
"M2"	"VIT_19s0085g00920"	"VIT_18s0117g00030"	-0.49956415597452	0.000968083235286061
"M2"	"VIT_18s0117g00070"	"VIT_18s0117g00030"	0.967893400413353	0.721564712557942
"M2"	"VIT_06s0009g00980"	"VIT_18s0117g00030"	0.704853632403117	0.0302683970212491
"M2"	"VIT_12s0035g00730"	"VIT_18s0117g00030"	-0.661107569679672	0.0159485534636088
"M2"	"VIT_14s0068g00120"	"VIT_18s0117g00030"	0.571067390293585	0.00368870235680051
"M2"	"VIT_03s0038g04330"	"VIT_18s0117g00030"	-0.408550809614543	0.000129556961712043
"M2"	"VIT_13s0067g02040"	"VIT_18s0117g00030"	0.775897861986385	0.0790761563741594
"M2"	"VIT_00s0184g00220"	"VIT_18s0117g00030"	0.431437174452018	0.000223447567031447
"M2"	"VIT_18s0001g09900"	"VIT_18s0117g00030"	0.801880526031596	0.109925048524587
"M2"	"VIT_00s0346g00050"	"VIT_18s0117g00030"	0.513636873410772	0.0012780914715649
"M2"	"VIT_00s0324g00070"	"VIT_18s0117g00030"	-0.363890740758669	4.07108387937264e-05
"M2"	"VIT_13s0019g02190"	"VIT_18s0117g00030"	-0.479118541223544	0.000637426005608956
"M2"	"VIT_00s0463g00030"	"VIT_18s0117g00030"	0.812656387830869	0.125623108161481
"M2"	"VIT_00s0487g00050"	"VIT_18s0117g00030"	0.849068471038293	0.194727434737427
"M2"	"VIT_09s0002g07190"	"VIT_18s0117g00030"	0.637070398113736	0.011012204246531
"M2"	"VIT_18s0117g00060"	"VIT_18s0117g00030"	0.911463091147964	0.395722614677715
"M2"	"VIT_13s0139g00200"	"VIT_18s0117g00030"	-0.590986779984424	0.00519729850225195
"M2"	"VIT_19s0135g00060"	"VIT_18s0117g00030"	-0.488842542379755	0.000779273559796461
"M2"	"VIT_13s0019g02660"	"VIT_18s0117g00030"	-0.554260395631152	0.00273614100267493
"M2"	"VIT_18s0041g00870"	"VIT_18s0117g00030"	0.76581477125052	0.0693804941761812
"M2"	"VIT_00s0160g00110"	"VIT_18s0117g00030"	0.798276910677338	0.105083778274878
"M2"	"VIT_19s0014g05400"	"VIT_18s0117g00030"	0.75161503137459	0.0575379744038015
"M2"	"VIT_12s0055g00440"	"VIT_18s0117g00030"	-0.665399335314519	0.0170146737878865
"M2"	"VIT_07s0005g00540"	"VIT_18s0117g00030"	-0.709419212251941	0.0322871310990127
"M2"	"VIT_02s0025g03910"	"VIT_18s0117g00030"	-0.476057940388506	0.000597858121887549
"M2"	"VIT_01s0011g05060"	"VIT_18s0117g00030"	-0.248446663425392	8.96048849562155e-07
"M2"	"VIT_16s0039g01920"	"VIT_18s0117g00030"	0.805111962223153	0.114436032837086
"M2"	"VIT_03s0038g01770"	"VIT_18s0117g00030"	0.817880239926316	0.133935948368495
"M2"	"VIT_18s0076g00100"	"VIT_18s0117g00030"	-0.81115242013117	0.123317491754115
"M2"	"VIT_05s0094g01250"	"VIT_18s0117g00030"	0.982923121368644	0.84177400730871
"M2"	"VIT_00s0203g00210"	"VIT_18s0117g00030"	-0.727591234351836	0.0415790519450486
"M2"	"VIT_00s0184g00200"	"VIT_18s0117g00030"	0.809990637387521	0.12156260254244
"M2"	"VIT_01s0026g02270"	"VIT_18s0117g00030"	-0.319831490624343	1.11998504004569e-05
"M2"	"VIT_07s0151g00400"	"VIT_18s0117g00030"	-0.579433381801537	0.00426614014117545
"M2"	"VIT_02s0025g04890"	"VIT_18s0117g00030"	-0.564182663250806	0.00326736284432786
"M2"	"VIT_17s0053g00970"	"VIT_18s0117g00030"	0.904912747448412	0.368185822470497
"M2"	"VIT_05s0094g01120"	"VIT_18s0117g00030"	0.574912814567219	0.00394475367981966
"M2"	"VIT_18s0117g00050"	"VIT_18s0117g00030"	0.978373271032362	0.803610853193297
"M2"	"VIT_16s0013g01720"	"VIT_18s0117g00030"	0.663243276646796	0.0164713259677175
"M2"	"VIT_00s0160g00310"	"VIT_18s0117g00030"	0.726566475869195	0.0409971393701059
"M2"	"VIT_14s0068g00130"	"VIT_18s0117g00030"	0.235609489658981	5.27142201215285e-07
"M2"	"VIT_10s0116g00040"	"VIT_18s0117g00030"	0.41220715064935	0.000141629986292268
"M2"	"VIT_09s0018g00780"	"VIT_18s0117g00030"	0.51558782023248	0.00132747543850431
"M2"	"VIT_12s0028g01210"	"VIT_18s0117g00030"	0.594193217599958	0.00548626653222109
"M2"	"VIT_03s0038g00220"	"VIT_18s0117g00030"	-0.816076578639587	0.131011415220076
"M2"	"VIT_00s0253g00040"	"VIT_18s0117g00030"	0.609230090134079	0.00704390437976366
"M2"	"VIT_19s0085g00470"	"VIT_18s0117g00030"	0.618548422110572	0.00819854969962225
"M2"	"VIT_13s0047g01040"	"VIT_18s0117g00030"	-0.656093599905587	0.0147794411658838
"M2"	"VIT_01s0010g01240"	"VIT_18s0117g00030"	0.727726216315701	0.0416562533953783
"M2"	"VIT_00s0160g00160"	"VIT_18s0117g00030"	0.796879333576304	0.103258458872863
"M2"	"VIT_16s0100g00740"	"VIT_18s0117g00030"	0.791679704448122	0.0967152847509167
"M2"	"VIT_04s0069g01150"	"VIT_18s0117g00030"	-0.752912984743229	0.0585393465815261
"M2"	"VIT_19s0014g03420"	"VIT_18s0117g00030"	0.766197221956077	0.069727762616522
"M2"	"VIT_00s2478g00020"	"VIT_18s0117g00030"	-0.514401120158165	0.0012972361910023
"M2"	"VIT_18s0117g00080"	"VIT_18s0117g00030"	0.983532070190394	0.847003599541445
"M2"	"VIT_06s0004g04010"	"VIT_18s0117g00030"	0.0448621318684348	3.30216732731565e-14
"M2"	"VIT_00s1203g00010"	"VIT_18s0117g00030"	0.982578458166937	0.838826969607268
"M2"	"VIT_18s0001g00780"	"VIT_18s0117g00030"	-0.533885066590655	0.00188138524144416
"M2"	"VIT_18s0001g11580"	"VIT_18s0117g00030"	0.748659088227055	0.0553147571480927
"M2"	"VIT_05s0094g01260"	"VIT_18s0117g00030"	-0.784625851513249	0.0884353969972728
"M2"	"VIT_00s2313g00010"	"VIT_18s0117g00030"	0.588046715777717	0.00494445339769397
"M2"	"VIT_14s0006g02550"	"VIT_18s0117g00030"	-0.288788157033736	4.03453783009317e-06
"M2"	"VIT_14s0066g00170"	"VIT_18s0117g00030"	0.650404978635138	0.0135468577286077
"M2"	"VIT_18s0117g00140"	"VIT_18s0117g00030"	0.822525205763693	0.141739910779286
"M2"	"VIT_09s0054g00030"	"VIT_18s0117g00030"	-0.728891712365564	0.0423282313750352
"M2"	"VIT_03s0017g00870"	"VIT_18s0117g00030"	-0.733545439434288	0.0451097285396651
"M2"	"VIT_13s0019g00420"	"VIT_18s0117g00030"	0.676430320736718	0.0200553693462695
"M2"	"VIT_13s0019g00110"	"VIT_18s0117g00030"	0.660209463079083	0.0157332139956946
"M2"	"VIT_17s0119g00150"	"VIT_18s0117g00030"	0.386839895369835	7.50434119356622e-05
"M2"	"VIT_03s0038g01930"	"VIT_00s0187g00090"	0.655552980082802	0.0146581094411897
"M2"	"VIT_07s0129g00090"	"VIT_00s0187g00090"	-0.315461416773177	9.76028489418318e-06
"M2"	"VIT_19s0014g00450"	"VIT_00s0187g00090"	-0.584344619348676	0.00464184349955907
"M2"	"VIT_03s0038g04700"	"VIT_00s0187g00090"	-0.273540284457889	2.34537851332592e-06
"M2"	"VIT_19s0015g02690"	"VIT_00s0187g00090"	0.544660106229678	0.00229750076287702
"M2"	"VIT_07s0129g00160"	"VIT_00s0187g00090"	0.774277346648854	0.0774400333210093
"M2"	"VIT_07s0104g00150"	"VIT_00s0187g00090"	-0.805408661965697	0.114858452379649
"M2"	"VIT_01s0010g03810"	"VIT_00s0187g00090"	-0.220664331072858	2.73729358797296e-07
"M2"	"VIT_13s0147g00110"	"VIT_00s0187g00090"	-0.167593945138822	1.74816830953638e-08
"M2"	"VIT_14s0006g00180"	"VIT_00s0187g00090"	-0.775268394107889	0.0784369669103973
"M2"	"VIT_13s0067g02410"	"VIT_00s0187g00090"	-0.593956697667157	0.00546446740204439
"M2"	"VIT_00s0160g00120"	"VIT_00s0187g00090"	-0.602054268020016	0.00625685938632965
"M2"	"VIT_03s0017g00650"	"VIT_00s0187g00090"	-0.264364400232491	1.66736130723767e-06
"M2"	"VIT_01s0127g00590"	"VIT_00s0187g00090"	-0.857557633609259	0.215096414907336
"M2"	"VIT_01s0011g06460"	"VIT_00s0187g00090"	0.0195100805011224	7.99080648758311e-18
"M2"	"VIT_13s0019g00860"	"VIT_00s0187g00090"	-0.59504248006612	0.00556518634767679
"M2"	"VIT_03s0038g04680"	"VIT_00s0187g00090"	-0.435835025312806	0.000247298389577405
"M2"	"VIT_04s0023g02810"	"VIT_00s0187g00090"	0.45865663241236	0.000411980613620096
"M2"	"VIT_18s0164g00100"	"VIT_00s0187g00090"	-0.130459025889419	1.42804309659481e-09
"M2"	"VIT_04s0008g01580"	"VIT_00s0187g00090"	-0.362612658870688	3.93033540169004e-05
"M2"	"VIT_12s0057g00420"	"VIT_00s0187g00090"	-0.0757570848203275	6.22633586477105e-12
"M2"	"VIT_14s0108g00740"	"VIT_00s0187g00090"	-0.123915888149579	8.53630531074593e-10
"M2"	"VIT_19s0014g05360"	"VIT_00s0187g00090"	-0.718789049142259	0.0368141281247998
"M2"	"VIT_10s0003g00410"	"VIT_00s0187g00090"	-0.33421309119875	1.7387397106841e-05
"M2"	"VIT_19s0014g05370"	"VIT_00s0187g00090"	-0.71111158625691	0.033065686763384
"M2"	"VIT_14s0068g00160"	"VIT_00s0187g00090"	-0.106653427799784	1.90435618452391e-10
"M2"	"VIT_00s0160g00280"	"VIT_00s0187g00090"	-0.711071914261206	0.0330472444747786
"M2"	"VIT_02s0154g00580"	"VIT_00s0187g00090"	-0.402259308938724	0.000110933069937094
"M2"	"VIT_00s0483g00030"	"VIT_00s0187g00090"	-0.711893305672925	0.0334309786685526
"M2"	"VIT_19s0014g05380"	"VIT_00s0187g00090"	-0.719723895022642	0.0372957389343929
"M2"	"VIT_03s0063g01960"	"VIT_00s0187g00090"	0.401354263645045	0.000108462299868003
"M2"	"VIT_19s0085g00660"	"VIT_00s0187g00090"	-0.724909548765772	0.0400717403578957
"M2"	"VIT_16s0039g02350"	"VIT_00s0187g00090"	-0.359122319888389	3.56799287903777e-05
"M2"	"VIT_03s0063g00810"	"VIT_00s0187g00090"	0.826373433478654	0.148512657327175
"M2"	"VIT_18s0089g00980"	"VIT_00s0187g00090"	-0.36379864820008	4.06079260774794e-05
"M2"	"VIT_00s0276g00010"	"VIT_00s0187g00090"	0.282977868398101	3.29249184763727e-06
"M2"	"VIT_17s0053g00040"	"VIT_00s0187g00090"	-0.211193126800587	1.76521578126029e-07
"M2"	"VIT_14s0108g01000"	"VIT_00s0187g00090"	-0.367162909163052	4.45233693625864e-05
"M2"	"VIT_12s0035g00740"	"VIT_00s0187g00090"	0.562121754125344	0.00314995194438115
"M2"	"VIT_13s0019g02910"	"VIT_00s0187g00090"	-0.659060850549666	0.0154616253253408
"M2"	"VIT_14s0030g01150"	"VIT_00s0187g00090"	0.693729483366134	0.025816747264785
"M2"	"VIT_14s0006g01040"	"VIT_00s0187g00090"	0.685982634609687	0.0230744425845621
"M2"	"VIT_00s0227g00080"	"VIT_00s0187g00090"	0.502897859698054	0.00103466050834997
"M2"	"VIT_00s0160g00100"	"VIT_00s0187g00090"	-0.496148488959937	0.000903892390629008
"M2"	"VIT_00s0184g00210"	"VIT_00s0187g00090"	-0.669058735816032	0.0179739055834237
"M2"	"VIT_19s0090g00330"	"VIT_00s0187g00090"	-0.726189990389689	0.0407851988604599
"M2"	"VIT_19s0093g00190"	"VIT_00s0187g00090"	0.200010332292156	1.02452913635854e-07
"M2"	"VIT_19s0014g03390"	"VIT_00s0187g00090"	0.328455817419571	1.46140161330843e-05
"M2"	"VIT_00s0179g00250"	"VIT_00s0187g00090"	-0.658527301487837	0.0153369092652429
"M2"	"VIT_18s0001g08810"	"VIT_00s0187g00090"	-0.54653271856249	0.00237772521884569
