"Gene1"	"Gene2"	"Pearson_r"	"Beta10_unsigned_adjacency"	"Pair_group"
"VIT_16s0100g00750"	"VIT_12s0035g01000"	0.923161172509793	0.449547203968045	"family_other"
"VIT_16s0100g00910"	"VIT_12s0035g01000"	0.909103589353525	0.385597069496834	"family_other"
"VIT_12s0028g02530"	"VIT_12s0035g01000"	0.949547376115524	0.595890388238125	"other_other"
"VIT_12s0028g00860"	"VIT_12s0035g01000"	0.969246732025089	0.731717520174923	"other_other"
"VIT_13s0019g05070"	"VIT_12s0035g01000"	0.956139697185191	0.638577330272808	"other_other"
"VIT_11s0016g05540"	"VIT_12s0035g01000"	0.958982195299237	0.657817526320502	"other_other"
"VIT_16s0100g00770"	"VIT_12s0035g01000"	0.929854579681184	0.483226056009462	"family_other"
"VIT_15s0048g00510"	"VIT_12s0035g01000"	0.870869392552408	0.250917107051067	"other_other"
"VIT_03s0088g00700"	"VIT_12s0035g01000"	0.944221916185719	0.563301315586335	"other_other"
"VIT_14s0006g03050"	"VIT_12s0035g01000"	0.934378541557237	0.507257598219194	"other_other"
"VIT_16s0100g01070"	"VIT_12s0035g01000"	0.919877957873919	0.433812562316856	"family_other"
"VIT_16s0050g00400"	"VIT_12s0035g01000"	0.543232602684927	0.00223799064609307	"other_other"
"VIT_03s0088g00690"	"VIT_12s0035g01000"	0.970054473459932	0.737838355725844	"other_other"
"VIT_08s0040g00920"	"VIT_12s0035g01000"	0.564513784687658	0.00328658987460581	"other_other"
"VIT_16s0100g00900"	"VIT_12s0035g01000"	0.77123954859586	0.0744548370824353	"other_other"
"VIT_18s0001g13670"	"VIT_12s0035g01000"	0.796367586525218	0.102597257549669	"other_other"
"VIT_16s0100g01150"	"VIT_12s0035g01000"	0.921890356651936	0.443396970038285	"family_other"
"VIT_02s0025g04230"	"VIT_12s0035g01000"	0.712712765496546	0.0338178018982779	"other_other"
"VIT_07s0031g01710"	"VIT_12s0035g01000"	0.676207139357583	0.0199892968319471	"other_other"
"VIT_02s0033g00700"	"VIT_12s0035g01000"	0.920425219712308	0.436400358386538	"other_other"
"VIT_01s0026g02400"	"VIT_12s0035g01000"	0.956697970407104	0.642315683357853	"other_other"
"VIT_05s0077g01580"	"VIT_16s0039g01170"	0.76871024360737	0.0720487887216214	"other_other"
"VIT_03s0038g03860"	"VIT_16s0039g01170"	-0.81494952779913	0.129213272136116	"other_other"
"VIT_09s0002g01000"	"VIT_16s0039g01170"	-0.828983447675386	0.153270505845502	"other_other"
"VIT_00s1206g00010"	"VIT_16s0039g01170"	-0.832182610124579	0.159289211431233	"other_other"
"VIT_14s0030g00340"	"VIT_16s0039g01170"	-0.740711102201254	0.0497151256676789	"other_other"
"VIT_02s0025g03260"	"VIT_16s0039g01170"	-0.860416838971677	0.222376562448549	"other_other"
"VIT_10s0116g00530"	"VIT_16s0039g01170"	-0.816071855758524	0.131003833392165	"other_other"
"VIT_08s0007g01560"	"VIT_16s0039g01170"	0.728584709499042	0.0421502860673001	"other_other"
"VIT_02s0012g01660"	"VIT_16s0039g01170"	-0.765437538522179	0.069039489345507	"other_other"
"VIT_05s0062g00610"	"VIT_16s0039g01170"	-0.568967939050587	0.00355531388469419	"other_other"
"VIT_04s0044g00040"	"VIT_16s0039g01170"	0.821444282572728	0.139888209602282	"other_other"
"VIT_08s0040g01710"	"VIT_16s0039g01170"	0.814706880569811	0.128829061016169	"other_other"
"VIT_18s0001g08760"	"VIT_16s0039g01170"	0.833336000079838	0.161510751297657	"other_other"
"VIT_05s0049g01550"	"VIT_16s0039g01170"	0.741638967022804	0.050341413237673	"other_other"
"VIT_18s0166g00060"	"VIT_16s0039g01170"	0.671292327559445	0.0185830431383692	"other_other"
"VIT_18s0001g15130"	"VIT_16s0039g01170"	0.821058364026553	0.139232395609183	"other_other"
"VIT_05s0077g01560"	"VIT_16s0039g01170"	0.813248974668281	0.126542160200415	"other_other"
"VIT_07s0005g03340"	"VIT_16s0039g01170"	0.824972451642632	0.146013988308219	"other_other"
"VIT_06s0004g07550"	"VIT_16s0039g01170"	0.786248237145828	0.0902811010881408	"other_other"
"VIT_18s0001g15220"	"VIT_16s0039g01170"	0.763742957875101	0.0675261809775872	"other_other"
"VIT_00s0270g00120"	"VIT_16s0039g01170"	0.825805055947401	0.147494346810162	"other_other"
"VIT_14s0030g01890"	"VIT_16s0039g01170"	0.826174553471172	0.148155624657584	"other_other"
"VIT_05s0077g01570"	"VIT_16s0039g01170"	0.826812384698719	0.149303411889459	"other_other"
"VIT_06s0004g02010"	"VIT_16s0039g01170"	0.884422827051027	0.292819120857791	"other_other"
"VIT_11s0016g03190"	"VIT_16s0039g01170"	0.842560834946824	0.180307037547148	"other_other"
"VIT_03s0091g00160"	"VIT_16s0039g01170"	0.770745407901837	0.0739791707358378	"other_other"
"VIT_06s0004g01990"	"VIT_16s0039g01170"	0.876081828847841	0.266346335263102	"other_other"
"VIT_06s0061g01210"	"VIT_16s0039g01170"	0.753635659291185	0.0591036626645249	"other_other"
"VIT_15s0046g01570"	"VIT_16s0039g01170"	0.879386528521599	0.276565550728836	"other_other"
"VIT_02s0033g01380"	"VIT_16s0039g01170"	0.71247430799058	0.0337048254144887	"other_other"
"VIT_05s0077g01540"	"VIT_16s0039g01170"	0.858270662170182	0.216891571320107	"other_other"
"VIT_01s0011g01810"	"VIT_16s0039g01170"	0.87221897953475	0.254832800600833	"other_other"
"VIT_06s0004g01010"	"VIT_16s0039g01170"	0.846123980473911	0.188078883532964	"other_other"
"VIT_05s0020g03140"	"VIT_16s0039g01170"	0.811971154791465	0.124567862523133	"other_other"
"VIT_12s0059g01720"	"VIT_16s0039g01170"	0.873458365418785	0.258477107920157	"other_other"
"VIT_03s0038g03400"	"VIT_16s0039g01170"	0.87380892739117	0.259516379806418	"other_other"
"VIT_08s0007g01810"	"VIT_16s0039g01170"	0.756266248841235	0.0611994033944219	"other_other"
"VIT_06s0004g01020"	"VIT_16s0039g01170"	0.851466829841417	0.20029833555591	"other_other"
"VIT_11s0065g00350"	"VIT_16s0039g01170"	0.817651431367699	0.133561723165761	"other_other"
"VIT_12s0028g00920"	"VIT_16s0039g01170"	0.80122400567922	0.109028372240965	"other_other"
"VIT_12s0059g00310"	"VIT_16s0039g01170"	0.809597473571144	0.120973833307566	"other_other"
"VIT_16s0039g01100"	"VIT_16s0039g01170"	0.956421321493346	0.640460710421519	"other_other"
"VIT_16s0100g01010"	"VIT_16s0039g01170"	0.960793374969672	0.670347505807709	"family_other"
"VIT_16s0100g01200"	"VIT_16s0039g01170"	0.950427294907651	0.601435420171162	"family_other"
"VIT_08s0007g06060"	"VIT_16s0039g01170"	0.625329682034222	0.0091430361070947	"other_other"
"VIT_05s0077g01550"	"VIT_16s0039g01170"	0.863474024282206	0.230405463474254	"other_other"
"VIT_05s0020g05000"	"VIT_16s0039g01170"	0.834818091454197	0.164406324959738	"other_other"
"VIT_02s0025g04250"	"VIT_16s0039g01170"	0.886817053625563	0.300843311658903	"other_other"
"VIT_03s0088g00710"	"VIT_16s0039g01170"	0.873838312456989	0.259603665021621	"other_other"
"VIT_16s0100g01100"	"VIT_16s0039g01170"	0.895073734213367	0.330056378541828	"family_other"
"VIT_12s0059g00370"	"VIT_16s0039g01170"	0.648449148173051	0.0131449591510908	"other_other"
"VIT_18s0001g02760"	"VIT_16s0039g01170"	0.829371826072391	0.153990093287681	"other_other"
"VIT_16s0100g00990"	"VIT_16s0039g01170"	0.957922894813774	0.650587226656577	"family_other"
"VIT_16s0100g01030"	"VIT_16s0039g01170"	0.881811651357473	0.284287869288601	"family_other"
"VIT_05s0077g01530"	"VIT_16s0039g01170"	0.885355971562216	0.295923332236588	"other_other"
"VIT_16s0100g01000"	"VIT_16s0039g01170"	0.951704045202975	0.60956377895094	"family_other"
"VIT_16s0100g00950"	"VIT_16s0039g01170"	0.912885354047905	0.401941079844708	"other_other"
"VIT_16s0100g00830"	"VIT_16s0039g01170"	0.971261602923357	0.747071554038423	"family_other"
"VIT_06s0004g01030"	"VIT_16s0039g01170"	0.868509276951869	0.244199413803763	"other_other"
"VIT_13s0019g00480"	"VIT_16s0039g01170"	0.872833518995451	0.256633979839426	"other_other"
"VIT_02s0025g04270"	"VIT_16s0039g01170"	0.813867852351698	0.127508442987	"other_other"
"VIT_00s0324g00050"	"VIT_16s0039g01170"	0.872666746735539	0.256144050809213	"other_other"
"VIT_16s0100g00750"	"VIT_16s0039g01170"	0.934528662810599	0.508073169450387	"family_other"
"VIT_16s0100g00910"	"VIT_16s0039g01170"	0.975766563671289	0.782454912977285	"family_other"
"VIT_12s0028g02530"	"VIT_16s0039g01170"	0.870344674435972	0.249409368376017	"other_other"
"VIT_12s0028g00860"	"VIT_16s0039g01170"	0.902676604252845	0.35918803783151	"other_other"
"VIT_13s0019g05070"	"VIT_16s0039g01170"	0.877311923602763	0.27010978624389	"other_other"
"VIT_11s0016g05540"	"VIT_16s0039g01170"	0.893574023710312	0.32456774117256	"other_other"
"VIT_16s0100g00770"	"VIT_16s0039g01170"	0.933661782152237	0.503379842678646	"family_other"
"VIT_15s0048g00510"	"VIT_16s0039g01170"	0.769877819186214	0.0731506305887992	"other_other"
"VIT_03s0088g00700"	"VIT_16s0039g01170"	0.894585920450456	0.328261981667	"other_other"
"VIT_14s0006g03050"	"VIT_16s0039g01170"	0.853273959026461	0.204590242210533	"other_other"
"VIT_16s0100g01070"	"VIT_16s0039g01170"	0.958992593945459	0.657888859715	"family_other"
"VIT_16s0050g00400"	"VIT_16s0039g01170"	0.578757448365228	0.00421663425448467	"other_other"
"VIT_03s0088g00690"	"VIT_16s0039g01170"	0.901779309878311	0.355633503145122	"other_other"
"VIT_08s0040g00920"	"VIT_16s0039g01170"	0.574590704615326	0.00392270780495702	"other_other"
"VIT_16s0100g00900"	"VIT_16s0039g01170"	0.941419537927194	0.546804490894036	"other_other"
"VIT_18s0001g13670"	"VIT_16s0039g01170"	0.643995500601428	0.0122695414148655	"other_other"
"VIT_16s0100g01150"	"VIT_16s0039g01170"	0.943582366012663	0.559497513082885	"family_other"
"VIT_02s0025g04230"	"VIT_16s0039g01170"	0.781358259003797	0.0848207425911175	"other_other"
"VIT_07s0031g01710"	"VIT_16s0039g01170"	0.750178931530076	0.0564480092161844	"other_other"
"VIT_02s0033g00700"	"VIT_16s0039g01170"	0.856328130499567	0.212032341288574	"other_other"
"VIT_01s0026g02400"	"VIT_16s0039g01170"	0.802997311909548	0.111465614474538	"other_other"
"VIT_12s0035g01000"	"VIT_16s0039g01170"	0.86272933880142	0.228426072795015	"other_other"
"VIT_05s0077g01580"	"VIT_01s0146g00320"	0.87413471203414	0.26048556697328	"other_other"
"VIT_03s0038g03860"	"VIT_01s0146g00320"	-0.839803363858787	0.174492232377621	"other_other"
"VIT_09s0002g01000"	"VIT_01s0146g00320"	-0.866741335920754	0.239273769100057	"other_other"
"VIT_00s1206g00010"	"VIT_01s0146g00320"	-0.88491246940562	0.294444297934218	"other_other"
"VIT_14s0030g00340"	"VIT_01s0146g00320"	-0.676398887618246	0.0200460517421718	"other_other"
"VIT_02s0025g03260"	"VIT_01s0146g00320"	-0.93655586594787	0.519202629532991	"other_other"
"VIT_10s0116g00530"	"VIT_01s0146g00320"	-0.873262543399099	0.25789820825233	"other_other"
"VIT_08s0007g01560"	"VIT_01s0146g00320"	0.650215281968503	0.0135073988731032	"other_other"
"VIT_02s0012g01660"	"VIT_01s0146g00320"	-0.854272779427692	0.206997777300007	"other_other"
"VIT_05s0062g00610"	"VIT_01s0146g00320"	-0.533216757387998	0.00185796656832398	"other_other"
"VIT_04s0044g00040"	"VIT_01s0146g00320"	0.836920906729244	0.168594797492031	"other_other"
"VIT_08s0040g01710"	"VIT_01s0146g00320"	0.814932976144724	0.129187031272154	"other_other"
"VIT_18s0001g08760"	"VIT_01s0146g00320"	0.832755672595353	0.160389523505239	"other_other"
"VIT_05s0049g01550"	"VIT_01s0146g00320"	0.797448193903156	0.103997952185183	"other_other"
"VIT_18s0166g00060"	"VIT_01s0146g00320"	0.682287614007238	0.021861244088755	"other_other"
"VIT_18s0001g15130"	"VIT_01s0146g00320"	0.860697305561692	0.223102498517704	"other_other"
"VIT_05s0077g01560"	"VIT_01s0146g00320"	0.899538855818576	0.346895986758905	"other_other"
"VIT_07s0005g03340"	"VIT_01s0146g00320"	0.791812650342775	0.0968778204430145	"other_other"
"VIT_06s0004g07550"	"VIT_01s0146g00320"	0.846307732935071	0.18848773320856	"other_other"
"VIT_18s0001g15220"	"VIT_01s0146g00320"	0.844632279493627	0.184789269789947	"other_other"
"VIT_00s0270g00120"	"VIT_01s0146g00320"	0.907727863646031	0.379801493060183	"other_other"
"VIT_14s0030g01890"	"VIT_01s0146g00320"	0.907301413066178	0.378020953005198	"other_other"
"VIT_05s0077g01570"	"VIT_01s0146g00320"	0.922878093545432	0.44817060902627	"other_other"
"VIT_06s0004g02010"	"VIT_01s0146g00320"	0.968287199685746	0.72450586776292	"other_other"
"VIT_11s0016g03190"	"VIT_01s0146g00320"	0.897438513288972	0.338880853369164	"other_other"
"VIT_03s0091g00160"	"VIT_01s0146g00320"	0.754858226188757	0.0600694868623889	"other_other"
"VIT_06s0004g01990"	"VIT_01s0146g00320"	0.951143658418099	0.605984012855936	"other_other"
"VIT_06s0061g01210"	"VIT_01s0146g00320"	0.831774585976305	0.158509927768777	"other_other"
"VIT_15s0046g01570"	"VIT_01s0146g00320"	0.945300597854605	0.569769668019639	"other_other"
"VIT_02s0033g01380"	"VIT_01s0146g00320"	0.595773341286109	0.00563391982019571	"other_other"
"VIT_05s0077g01540"	"VIT_01s0146g00320"	0.944948575850563	0.567651445685765	"other_other"
"VIT_01s0011g01810"	"VIT_01s0146g00320"	0.887092031559985	0.301777447921548	"other_other"
"VIT_06s0004g01010"	"VIT_01s0146g00320"	0.885687466972825	0.297033198528452	"other_other"
"VIT_05s0020g03140"	"VIT_01s0146g00320"	0.874792347887654	0.262451920196134	"other_other"
"VIT_12s0059g01720"	"VIT_01s0146g00320"	0.844939558898479	0.185462639572678	"other_other"
"VIT_03s0038g03400"	"VIT_01s0146g00320"	0.90731472844449	0.378076434285807	"other_other"
"VIT_08s0007g01810"	"VIT_01s0146g00320"	0.833386671069027	0.161608984773669	"other_other"
"VIT_06s0004g01020"	"VIT_01s0146g00320"	0.935677553518339	0.514353987153275	"other_other"
"VIT_11s0065g00350"	"VIT_01s0146g00320"	0.78979952728148	0.0944427652600363	"other_other"
"VIT_12s0028g00920"	"VIT_01s0146g00320"	0.840136250307743	0.175185130525911	"other_other"
"VIT_12s0059g00310"	"VIT_01s0146g00320"	0.721116237934199	0.0380235577597022	"other_other"
"VIT_16s0039g01100"	"VIT_01s0146g00320"	0.868349544858871	0.243750665381068	"other_other"
"VIT_16s0100g01010"	"VIT_01s0146g00320"	0.877347749496371	0.270220108498131	"family_other"
"VIT_16s0100g01200"	"VIT_01s0146g00320"	0.929164137103786	0.479649935183588	"family_other"
"VIT_08s0007g06060"	"VIT_01s0146g00320"	0.700786904414779	0.0285666803921967	"other_other"
"VIT_05s0077g01550"	"VIT_01s0146g00320"	0.874783618927059	0.262425733071732	"other_other"
"VIT_05s0020g05000"	"VIT_01s0146g00320"	0.893115946566159	0.322907726984662	"other_other"
"VIT_02s0025g04250"	"VIT_01s0146g00320"	0.9606986837759	0.66968713633486	"other_other"
"VIT_03s0088g00710"	"VIT_01s0146g00320"	0.958946506978714	0.657572761905501	"other_other"
"VIT_16s0100g01100"	"VIT_01s0146g00320"	0.965857905172796	0.706532895420147	"family_other"
"VIT_12s0059g00370"	"VIT_01s0146g00320"	0.588875512624751	0.00501458448985591	"other_other"
"VIT_18s0001g02760"	"VIT_01s0146g00320"	0.868385926200514	0.243852809136589	"other_other"
"VIT_16s0100g00990"	"VIT_01s0146g00320"	0.878709839231781	0.274444728806225	"family_other"
"VIT_16s0100g01030"	"VIT_01s0146g00320"	0.883939026145544	0.29122126593051	"family_other"
"VIT_05s0077g01530"	"VIT_01s0146g00320"	0.979042093476046	0.809121320400419	"other_other"
"VIT_16s0100g01000"	"VIT_01s0146g00320"	0.891903231314457	0.318549826968231	"family_other"
"VIT_16s0100g00950"	"VIT_01s0146g00320"	0.850130839050763	0.19717765975352	"other_other"
"VIT_16s0100g00830"	"VIT_01s0146g00320"	0.915252712379029	0.412486981183685	"family_other"
"VIT_06s0004g01030"	"VIT_01s0146g00320"	0.95446648439302	0.627490029759792	"other_other"
"VIT_13s0019g00480"	"VIT_01s0146g00320"	0.870598277370939	0.250137056498459	"other_other"
"VIT_02s0025g04270"	"VIT_01s0146g00320"	0.871326766211555	0.252238022483901	"other_other"
"VIT_00s0324g00050"	"VIT_01s0146g00320"	0.927542139811736	0.471342384651186	"other_other"
"VIT_16s0100g00750"	"VIT_01s0146g00320"	0.961050925659516	0.672146611390641	"family_other"
"VIT_16s0100g00910"	"VIT_01s0146g00320"	0.940643646159682	0.542314557869774	"family_other"
"VIT_12s0028g02530"	"VIT_01s0146g00320"	0.937804290646596	0.526165239987324	"other_other"
"VIT_12s0028g00860"	"VIT_01s0146g00320"	0.955885985735256	0.636884888671359	"other_other"
"VIT_13s0019g05070"	"VIT_01s0146g00320"	0.947338681361603	0.582173866257127	"other_other"
"VIT_11s0016g05540"	"VIT_01s0146g00320"	0.945607783866492	0.571623908228792	"other_other"
"VIT_16s0100g00770"	"VIT_01s0146g00320"	0.958218173162344	0.65259543643572	"family_other"
"VIT_15s0048g00510"	"VIT_01s0146g00320"	0.843209406726694	0.181699791201204	"other_other"
"VIT_03s0088g00700"	"VIT_01s0146g00320"	0.978604255670058	0.805510119019442	"other_other"
"VIT_14s0006g03050"	"VIT_01s0146g00320"	0.928181257380484	0.47460023104797	"other_other"
"VIT_16s0100g01070"	"VIT_01s0146g00320"	0.937278117775172	0.523220532661703	"family_other"
"VIT_16s0050g00400"	"VIT_01s0146g00320"	0.552252978829333	0.00263864321645356	"other_other"
"VIT_03s0088g00690"	"VIT_01s0146g00320"	0.959629136723845	0.662268742012146	"other_other"
"VIT_08s0040g00920"	"VIT_01s0146g00320"	0.742252588928374	0.0507594854057777	"other_other"
"VIT_16s0100g00900"	"VIT_01s0146g00320"	0.84300432199965	0.181258345773233	"other_other"
"VIT_18s0001g13670"	"VIT_01s0146g00320"	0.722307266102833	0.03865626029703	"other_other"
"VIT_16s0100g01150"	"VIT_01s0146g00320"	0.955202421386983	0.632345084582174	"family_other"
"VIT_02s0025g04230"	"VIT_01s0146g00320"	0.805318532092687	0.114729983855987	"other_other"
"VIT_07s0031g01710"	"VIT_01s0146g00320"	0.834148592646177	0.163092584146121	"other_other"
"VIT_02s0033g00700"	"VIT_01s0146g00320"	0.944499752382605	0.564961019594946	"other_other"
"VIT_01s0026g02400"	"VIT_01s0146g00320"	0.917090727619911	0.420845826534998	"other_other"
"VIT_12s0035g01000"	"VIT_01s0146g00320"	0.91436806856929	0.408517356388574	"other_other"
"VIT_16s0039g01170"	"VIT_01s0146g00320"	0.902187471829705	0.357246448480718	"other_other"
"VIT_05s0077g01580"	"VIT_17s0000g00680"	0.80709454181177	0.117285440385941	"other_other"
"VIT_03s0038g03860"	"VIT_17s0000g00680"	-0.832914447004316	0.160695587009427	"other_other"
"VIT_09s0002g01000"	"VIT_17s0000g00680"	-0.854748021315437	0.208152217102547	"other_other"
"VIT_00s1206g00010"	"VIT_17s0000g00680"	-0.832406366623773	0.15971802539651	"other_other"
"VIT_14s0030g00340"	"VIT_17s0000g00680"	-0.758350861601252	0.0629074158405935	"other_other"
"VIT_02s0025g03260"	"VIT_17s0000g00680"	-0.929556283187723	0.481678107195631	"other_other"
"VIT_10s0116g00530"	"VIT_17s0000g00680"	-0.877896128132786	0.271913854475861	"other_other"
"VIT_08s0007g01560"	"VIT_17s0000g00680"	0.667673166888051	0.0176051296321087	"other_other"
"VIT_02s0012g01660"	"VIT_17s0000g00680"	-0.825867612050059	0.147606114318485	"other_other"
"VIT_05s0062g00610"	"VIT_17s0000g00680"	-0.637677225926074	0.0111175494091491	"other_other"
"VIT_04s0044g00040"	"VIT_17s0000g00680"	0.814094975490328	0.127864723344339	"other_other"
"VIT_08s0040g01710"	"VIT_17s0000g00680"	0.862335145798413	0.227384505753577	"other_other"
"VIT_18s0001g08760"	"VIT_17s0000g00680"	0.854848111904685	0.208396090845981	"other_other"
"VIT_05s0049g01550"	"VIT_17s0000g00680"	0.854609516247329	0.207815168957918	"other_other"
"VIT_18s0166g00060"	"VIT_17s0000g00680"	0.710765143794315	0.0329049486057194	"other_other"
"VIT_18s0001g15130"	"VIT_17s0000g00680"	0.856415561698934	0.212248926041161	"other_other"
"VIT_05s0077g01560"	"VIT_17s0000g00680"	0.845803904927059	0.187368620263444	"other_other"
"VIT_07s0005g03340"	"VIT_17s0000g00680"	0.824882243867616	0.145854405795264	"other_other"
"VIT_06s0004g07550"	"VIT_17s0000g00680"	0.807494279237502	0.117867627569925	"other_other"
"VIT_18s0001g15220"	"VIT_17s0000g00680"	0.876024222353066	0.26617125185143	"other_other"
"VIT_00s0270g00120"	"VIT_17s0000g00680"	0.897399560878699	0.33873379429051	"other_other"
"VIT_14s0030g01890"	"VIT_17s0000g00680"	0.875390933319384	0.264253313605345	"other_other"
"VIT_05s0077g01570"	"VIT_17s0000g00680"	0.859666185195666	0.220444080736131	"other_other"
"VIT_06s0004g02010"	"VIT_17s0000g00680"	0.958629415072767	0.655401618805664	"other_other"
"VIT_11s0016g03190"	"VIT_17s0000g00680"	0.864851561181126	0.23410772098269	"other_other"
"VIT_03s0091g00160"	"VIT_17s0000g00680"	0.775565873171148	0.0787384584528441	"other_other"
"VIT_06s0004g01990"	"VIT_17s0000g00680"	0.956304102549918	0.639676194907672	"other_other"
"VIT_06s0061g01210"	"VIT_17s0000g00680"	0.834906436375593	0.164580391414587	"other_other"
"VIT_15s0046g01570"	"VIT_17s0000g00680"	0.914959813260529	0.411168839947737	"other_other"
"VIT_02s0033g01380"	"VIT_17s0000g00680"	0.573639146337765	0.0038582272883366	"other_other"
"VIT_05s0077g01540"	"VIT_17s0000g00680"	0.87941916090787	0.276668196161642	"other_other"
"VIT_01s0011g01810"	"VIT_17s0000g00680"	0.843519781197075	0.182369713523414	"other_other"
"VIT_06s0004g01010"	"VIT_17s0000g00680"	0.845334478899276	0.186331307007036	"other_other"
"VIT_05s0020g03140"	"VIT_17s0000g00680"	0.853656020207147	0.205508161652118	"other_other"
"VIT_12s0059g01720"	"VIT_17s0000g00680"	0.817543734711061	0.133385907068975	"other_other"
"VIT_03s0038g03400"	"VIT_17s0000g00680"	0.872997312023564	0.257115977495024	"other_other"
"VIT_08s0007g01810"	"VIT_17s0000g00680"	0.888028981630815	0.30498002524815	"other_other"
"VIT_06s0004g01020"	"VIT_17s0000g00680"	0.891103444021635	0.315704826715043	"other_other"
"VIT_11s0065g00350"	"VIT_17s0000g00680"	0.784492799224733	0.0882855477775156	"other_other"
"VIT_12s0028g00920"	"VIT_17s0000g00680"	0.912259033114559	0.399191903333601	"other_other"
"VIT_12s0059g00310"	"VIT_17s0000g00680"	0.730822529650418	0.0434629572110509	"other_other"
"VIT_16s0039g01100"	"VIT_17s0000g00680"	0.829344486750477	0.153939339691333	"other_other"
"VIT_16s0100g01010"	"VIT_17s0000g00680"	0.858903774572787	0.218496816225249	"family_other"
"VIT_16s0100g01200"	"VIT_17s0000g00680"	0.904202749631814	0.36530720140219	"family_other"
"VIT_08s0007g06060"	"VIT_17s0000g00680"	0.690306107636015	0.0245706790584799	"other_other"
"VIT_05s0077g01550"	"VIT_17s0000g00680"	0.811035412251486	0.123139722998831	"other_other"
"VIT_05s0020g05000"	"VIT_17s0000g00680"	0.924221165423561	0.45473575152211	"other_other"
"VIT_02s0025g04250"	"VIT_17s0000g00680"	0.899257158129101	0.345811184201499	"other_other"
"VIT_03s0088g00710"	"VIT_17s0000g00680"	0.932115038195923	0.495102531396202	"other_other"
"VIT_16s0100g01100"	"VIT_17s0000g00680"	0.962148537140303	0.679862737885559	"family_other"
"VIT_12s0059g00370"	"VIT_17s0000g00680"	0.613289663132695	0.00752759851789976	"other_other"
"VIT_18s0001g02760"	"VIT_17s0000g00680"	0.804420470094279	0.113456958129035	"other_other"
"VIT_16s0100g00990"	"VIT_17s0000g00680"	0.862149479141794	0.226895405423	"family_other"
"VIT_16s0100g01030"	"VIT_17s0000g00680"	0.846984559267844	0.190000581928751	"family_other"
"VIT_05s0077g01530"	"VIT_17s0000g00680"	0.928242150664146	0.474911684222359	"other_other"
"VIT_16s0100g01000"	"VIT_17s0000g00680"	0.870646136246495	0.250274596859024	"family_other"
"VIT_16s0100g00950"	"VIT_17s0000g00680"	0.842765472396912	0.180745438239782	"other_other"
"VIT_16s0100g00830"	"VIT_17s0000g00680"	0.876823862873168	0.268610884426206	"family_other"
"VIT_06s0004g01030"	"VIT_17s0000g00680"	0.917089592676988	0.420840618398895	"other_other"
"VIT_13s0019g00480"	"VIT_17s0000g00680"	0.881428263042595	0.28305427646841	"other_other"
"VIT_02s0025g04270"	"VIT_17s0000g00680"	0.840692892941091	0.176349308028217	"other_other"
"VIT_00s0324g00050"	"VIT_17s0000g00680"	0.914823292053742	0.410555746454589	"other_other"
"VIT_16s0100g00750"	"VIT_17s0000g00680"	0.933281137058148	0.501331371533114	"family_other"
"VIT_16s0100g00910"	"VIT_17s0000g00680"	0.912959079318778	0.402265808317702	"family_other"
"VIT_12s0028g02530"	"VIT_17s0000g00680"	0.920215413923952	0.435406627887043	"other_other"
"VIT_12s0028g00860"	"VIT_17s0000g00680"	0.969449543088793	0.733250052775708	"other_other"
"VIT_13s0019g05070"	"VIT_17s0000g00680"	0.937636869653835	0.52522666066411	"other_other"
"VIT_11s0016g05540"	"VIT_17s0000g00680"	0.942231478754487	0.55153883026491	"other_other"
"VIT_16s0100g00770"	"VIT_17s0000g00680"	0.924982681383861	0.458496489074072	"family_other"
"VIT_15s0048g00510"	"VIT_17s0000g00680"	0.92826819118455	0.47504493079739	"other_other"
"VIT_03s0088g00700"	"VIT_17s0000g00680"	0.973037203819316	0.760841962659751	"other_other"
"VIT_14s0006g03050"	"VIT_17s0000g00680"	0.914401324712224	0.408665961045952	"other_other"
"VIT_16s0100g01070"	"VIT_17s0000g00680"	0.91481478161857	0.410517554796917	"family_other"
"VIT_16s0050g00400"	"VIT_17s0000g00680"	0.542764947010184	0.00221879879689857	"other_other"
"VIT_03s0088g00690"	"VIT_17s0000g00680"	0.966942722107215	0.714508647721198	"other_other"
"VIT_08s0040g00920"	"VIT_17s0000g00680"	0.691070909207565	0.0248442628992426	"other_other"
"VIT_16s0100g00900"	"VIT_17s0000g00680"	0.818078208474314	0.134260494721192	"other_other"
"VIT_18s0001g13670"	"VIT_17s0000g00680"	0.81295432129477	0.126084424105278	"other_other"
"VIT_16s0100g01150"	"VIT_17s0000g00680"	0.947674594014327	0.584241467935183	"family_other"
"VIT_02s0025g04230"	"VIT_17s0000g00680"	0.768157417075607	0.0715323154626727	"other_other"
"VIT_07s0031g01710"	"VIT_17s0000g00680"	0.762506060066608	0.0664405159218184	"other_other"
"VIT_02s0033g00700"	"VIT_17s0000g00680"	0.911965692243376	0.397910140154496	"other_other"
"VIT_01s0026g02400"	"VIT_17s0000g00680"	0.922168267094543	0.44473543662529	"other_other"
"VIT_12s0035g01000"	"VIT_17s0000g00680"	0.936057800962511	0.516448082976442	"other_other"
"VIT_16s0039g01170"	"VIT_17s0000g00680"	0.87333782269022	0.258120614760278	"other_other"
"VIT_01s0146g00320"	"VIT_17s0000g00680"	0.945145703691923	0.568836748379045	"other_other"
"VIT_05s0077g01580"	"VIT_16s0100g01020"	0.750978222686561	0.0570523361738556	"family_other"
