Source	Module	TermID	TermName	Background_N	Module_n	Term_background_K	Overlap_k	Expected_overlap	Fold_enrichment	Tested	Reason_if_not_tested	p_value	Hit_genes	FDR_within_module	FDR_global_module_terms
v3_mapman	M3	20.1.1.1	Cytoskeleton organisation.microtubular network.alpha-beta-Tubulin heterodimer.component alpha-Tubulin	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.1.2	Cytoskeleton organisation.microtubular network.alpha-beta-Tubulin heterodimer.component beta-Tubulin	2608	82	6	0	0.188650306748466	0	TRUE		1		1	1
v3_mapman	M3	20.1.3	Cytoskeleton organisation.microtubular network.Kinesin microtubule-based motor protein activities	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.3.12	Cytoskeleton organisation.microtubular network.Kinesin microtubule-based motor protein activities.motor protein (Kinesin-14)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.3.6	Cytoskeleton organisation.microtubular network.Kinesin microtubule-based motor protein activities.motor protein (Kinesin-7)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.5	Cytoskeleton organisation.microtubular network.microtubule dynamics	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.5.1	Cytoskeleton organisation.microtubular network.microtubule dynamics.microtubule (MT) plus-end-tracking	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.5.1.3	Cytoskeleton organisation.microtubular network.microtubule dynamics.microtubule (MT) plus-end-tracking.MT plus-end-tracking protein (SPR1)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.1.5.2	Cytoskeleton organisation.microtubular network.microtubule dynamics.microtubule-stabilizing factor (WDL)	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.2	Cytoskeleton organisation.microfilament network	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.2.1	Cytoskeleton organisation.microfilament network.actin filament protein	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.2.2	Cytoskeleton organisation.microfilament network.actin polymerisation	2608	82	3	0	0.0943251533742331	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.2.2.2	Cytoskeleton organisation.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.2.2.2.5	Cytoskeleton organisation.microfilament network.actin polymerisation.SCAR/WAVE ARP2/3-activating complex.component ABIL	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.2.2.3	Cytoskeleton organisation.microfilament network.actin polymerisation.profilin actin nucleation protein	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.5	Cytoskeleton organisation.plastid movement	2608	82	2	0	0.0628834355828221	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.5.4	Cytoskeleton organisation.plastid movement.actin filament-bundling factor (THRUMIN)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.5.7	Cytoskeleton organisation.plastid movement.actin filament reorganisation factor (JAC1)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.7	Cytoskeleton organisation.endoplasmic reticulum-cytoskeleton-plasma membrane interface	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	20.7.1	Cytoskeleton organisation.endoplasmic reticulum-cytoskeleton-plasma membrane interface.contact site protein (VAP27)	2608	82	1	0	0.031441717791411	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v3_mapman	M3	21	Cell wall organisation	2608	82	100	0	3.1441717791411	0	TRUE		1		1	1
v3_mapman	M3	21.1	Cell wall organisation.cellulose	2608	82	7	0	0.220092024539877	0	TRUE		1		1	1
v3_mapman	M3	21.1.1	Cell wall organisation.cellulose.cellulose synthase complex (CSC)	2608	82	4	0	0.125766871165644	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
