Source	Module	TermID	TermName	Background_N	Module_n	Term_background_K	Overlap_k	Expected_overlap	Fold_enrichment	Tested	Reason_if_not_tested	p_value	Hit_genes	FDR_within_module	FDR_global_module_terms
v5_mapman	M3	21.9.1	mapman:Cell wall organisation.cell surface reactive oxygen homeostasis.cell surface multi-copper oxidase *(SKU5)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	21.9.2	mapman:Cell wall organisation.cell surface reactive oxygen homeostasis.bHLH transcription factor *(UPBEAT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22	mapman:Vesicle trafficking	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.1	mapman:Vesicle trafficking.anterograde trafficking	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.1.5	mapman:Vesicle trafficking.anterograde trafficking.lytic vacuole	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.1.5.1	mapman:Vesicle trafficking.anterograde trafficking.lytic vacuole.protein sorting receptor *(VSR)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.2	mapman:Vesicle trafficking.retrograde trafficking	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.2.1	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.2.1.2	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery.coat protein recruiting	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.2.1.2.1	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery.coat protein recruiting.ARF-GTPase activities	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.2.1.2.1.1	mapman:Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery.coat protein recruiting.ARF-GTPase activities.ARF-GTPase *(ARF1)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.4	mapman:Vesicle trafficking.exocytic trafficking	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.4.1	mapman:Vesicle trafficking.exocytic trafficking.Exocyst complex	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.4.1.1	mapman:Vesicle trafficking.exocytic trafficking.Exocyst complex.component *(EXO70)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.5	mapman:Vesicle trafficking.clathrin coated vesicle (CCV) machinery	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.5.6	mapman:Vesicle trafficking.clathrin coated vesicle (CCV) machinery.CCV accessory factor activities	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	22.5.6.3	mapman:Vesicle trafficking.clathrin coated vesicle (CCV) machinery.CCV accessory factor activities.clathrin uncoating protein *(AUL)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23	mapman:Protein translocation	1305	19	6	1	0.0873563218390805	11.4473684210526	TRUE		0.0843936849251413	VIT_00s0187g00170	1	1
v5_mapman	M3	23.1	mapman:Protein translocation.chloroplast	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.2	mapman:Protein translocation.chloroplast.outer envelope TOC translocation system	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.2.6	mapman:Protein translocation.chloroplast.outer envelope TOC translocation system.regulatory kinase *(KOG1)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.3	mapman:Protein translocation.chloroplast.inner envelope TIC translocation system	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.3.5	mapman:Protein translocation.chloroplast.inner envelope TIC translocation system.redox regulon complex	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.3.5.3	mapman:Protein translocation.chloroplast.inner envelope TIC translocation system.redox regulon complex.component *(Tic62)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.7	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.7.1	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system.TIC-to-SRP handover factor *(LTD)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.7.3	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system.SRP43-SRP54 transit complex	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.1.7.3.1	mapman:Protein translocation.chloroplast.thylakoid membrane SRP insertion system.SRP43-SRP54 transit complex.component *(cpSRP43)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.3	mapman:Protein translocation.endoplasmic reticulum	1305	19	2	1	0.0291187739463602	34.3421052631579	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s0187g00170	NA	NA
v5_mapman	M3	23.3.1	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system	1305	19	2	1	0.0291187739463602	34.3421052631579	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s0187g00170	NA	NA
v5_mapman	M3	23.3.1.3	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.Sec61 subcomplex	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.3.1.3.2	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.Sec61 subcomplex.subunit beta	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	23.3.1.7	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.EMC membrane protein insertion complex	1305	19	1	1	0.0145593869731801	68.6842105263158	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s0187g00170	NA	NA
v5_mapman	M3	23.3.1.7.3	mapman:Protein translocation.endoplasmic reticulum.co-translational insertion system.EMC membrane protein insertion complex.component *(EMC3)	1305	19	1	1	0.0145593869731801	68.6842105263158	FALSE	term_background_size_outside_5_to_500	NA	VIT_00s0187g00170	NA	NA
v5_mapman	M3	24	mapman:Solute transport	1305	19	159	3	2.31494252873563	1.29592850049652	TRUE		0.41357961762489	VIT_07s0129g00100;VIT_09s0002g07920;VIT_09s0002g07940	1	1
v5_mapman	M3	24.1	mapman:Solute transport.primary active transport	1305	19	17	2	0.247509578544061	8.08049535603715	TRUE		0.023987457465337	VIT_09s0002g07920;VIT_09s0002g07940	1	0.894079897082219
v5_mapman	M3	24.1.2	mapman:Solute transport.primary active transport.P-type ATPase superfamily	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.1	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P1 family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.1.1	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P1 family.P1B-type heavy metal cation-transporting ATPase *(HMA)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.2	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P2 family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.2.2	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P2 family.P2B-type calcium cation-transporting ATPase *(ACA)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.4	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P4 family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.4.1	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P4 family.phospholipid flippase complex	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.2.4.1.2	mapman:Solute transport.primary active transport.P-type ATPase superfamily.P4 family.phospholipid flippase complex.regulatory component *(ALIS)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.3	mapman:Solute transport.primary active transport.ABC superfamily	1305	19	12	0	0.174712643678161	0	TRUE		1		1	1
v5_mapman	M3	24.1.3.1	mapman:Solute transport.primary active transport.ABC superfamily.ABC1 family	1305	19	5	0	0.0727969348659004	0	TRUE		1		1	1
v5_mapman	M3	24.1.3.1.1	mapman:Solute transport.primary active transport.ABC superfamily.ABC1 family.subfamily ABCB transporter	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.3.1.2	mapman:Solute transport.primary active transport.ABC superfamily.ABC1 family.subfamily ABCC transporter	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.1.3.2	mapman:Solute transport.primary active transport.ABC superfamily.ABC2 family	1305	19	7	0	0.101915708812261	0	TRUE		1		1	1
v5_mapman	M3	24.1.3.2.2	mapman:Solute transport.primary active transport.ABC superfamily.ABC2 family.subfamily ABCG transporter	1305	19	7	0	0.101915708812261	0	TRUE		1		1	1
v5_mapman	M3	24.1.4	mapman:Solute transport.primary active transport.VHP PPase family	1305	19	2	2	0.0291187739463602	68.6842105263158	FALSE	term_background_size_outside_5_to_500	NA	VIT_09s0002g07920;VIT_09s0002g07940	NA	NA
v5_mapman	M3	24.1.4.1	mapman:Solute transport.primary active transport.VHP PPase family.proton-translocating pyrophosphatase *(VHP1)	1305	19	2	2	0.0291187739463602	68.6842105263158	FALSE	term_background_size_outside_5_to_500	NA	VIT_09s0002g07920;VIT_09s0002g07940	NA	NA
v5_mapman	M3	24.2	mapman:Solute transport.carrier-mediated transport	1305	19	115	0	1.67432950191571	0	TRUE		1		1	1
v5_mapman	M3	24.2.1	mapman:Solute transport.carrier-mediated transport.DMT superfamily	1305	19	10	0	0.145593869731801	0	TRUE		1		1	1
v5_mapman	M3	24.2.1.1	mapman:Solute transport.carrier-mediated transport.DMT superfamily.NST-TPT group	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.1.1.1	mapman:Solute transport.carrier-mediated transport.DMT superfamily.NST-TPT group.phosphometabolite transporter *(TPT/PPT/GPT/XPT)	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.1.1.11	mapman:Solute transport.carrier-mediated transport.DMT superfamily.NST-TPT group.nucleotide sugar transporter *(UUAT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.1.5	mapman:Solute transport.carrier-mediated transport.DMT superfamily.solute transporter *(UmamiT)	1305	19	7	0	0.101915708812261	0	TRUE		1		1	1
v5_mapman	M3	24.2.10	mapman:Solute transport.carrier-mediated transport.OPT family	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.10.1	mapman:Solute transport.carrier-mediated transport.OPT family.iron chelator transporter *(YSL)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.11	mapman:Solute transport.carrier-mediated transport.ZIP family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.11.1	mapman:Solute transport.carrier-mediated transport.ZIP family.metal cation transporter *(ZIP)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.12	mapman:Solute transport.carrier-mediated transport.VIT family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.12.2	mapman:Solute transport.carrier-mediated transport.VIT family.metal cation transporter *(MEB)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.13	mapman:Solute transport.carrier-mediated transport.MTCC family	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.13.10	mapman:Solute transport.carrier-mediated transport.MTCC family.nucleotide transporter *(BT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.13.14	mapman:Solute transport.carrier-mediated transport.MTCC family.mitochondrial dicarboxylate carrier *(DTC)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.13.23	mapman:Solute transport.carrier-mediated transport.MTCC family.basic amino acid transporter *(BAC1/2)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.13.6	mapman:Solute transport.carrier-mediated transport.MTCC family.S-adenosylmethionine transporter *(SAMC)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.15	mapman:Solute transport.carrier-mediated transport.anion channel / anion:proton antiporter *(CLC)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.17	mapman:Solute transport.carrier-mediated transport.phosphate transporter *(PHT2)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2	mapman:Solute transport.carrier-mediated transport.MFS superfamily	1305	19	32	0	0.465900383141762	0	TRUE		1		1	1
v5_mapman	M3	24.2.2.1	mapman:Solute transport.carrier-mediated transport.MFS superfamily.sugar transporter SP family	1305	19	8	0	0.116475095785441	0	TRUE		1		1	1
v5_mapman	M3	24.2.2.1.4	mapman:Solute transport.carrier-mediated transport.MFS superfamily.sugar transporter SP family.monosaccharide transporter *(AZT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.1.5	mapman:Solute transport.carrier-mediated transport.MFS superfamily.sugar transporter SP family.monosaccharide transporter *(ERD6)	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.1.6	mapman:Solute transport.carrier-mediated transport.MFS superfamily.sugar transporter SP family.monosaccharide transporter *(STP)	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.1.7	mapman:Solute transport.carrier-mediated transport.MFS superfamily.sugar transporter SP family.polyol/monosaccharide transporter *(PLT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.10	mapman:Solute transport.carrier-mediated transport.MFS superfamily.nitrate transporter *(NRT2)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.13	mapman:Solute transport.carrier-mediated transport.MFS superfamily.iron-regulated metal cation transporter *(FPN)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.14	mapman:Solute transport.carrier-mediated transport.MFS superfamily.ATP:ADP antiporter *(NTT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.15	mapman:Solute transport.carrier-mediated transport.MFS superfamily.S-adenosyl methionine/molybdate transporter *(GOSAMT/MOT2)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.17	mapman:Solute transport.carrier-mediated transport.MFS superfamily.UMF23-type solute transporter	1305	19	5	0	0.0727969348659004	0	TRUE		1		1	1
v5_mapman	M3	24.2.2.3	mapman:Solute transport.carrier-mediated transport.MFS superfamily.cation transporter OCT family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.3.2	mapman:Solute transport.carrier-mediated transport.MFS superfamily.cation transporter OCT family.organic cation transporter *(OCT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.4	mapman:Solute transport.carrier-mediated transport.MFS superfamily.sugar transporter *(SUT/SUC)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.7	mapman:Solute transport.carrier-mediated transport.MFS superfamily.phosphate transporter *(PHT4)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.2.9	mapman:Solute transport.carrier-mediated transport.MFS superfamily.anion transporter *(NRT1/PTR)	1305	19	12	0	0.174712643678161	0	TRUE		1		1	1
v5_mapman	M3	24.2.22	mapman:Solute transport.carrier-mediated transport.MPC pyruvate carrier complex	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.22.2	mapman:Solute transport.carrier-mediated transport.MPC pyruvate carrier complex.component *(MPC2)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.25	mapman:Solute transport.carrier-mediated transport.choline transporter *(CHER/CTL1)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3	mapman:Solute transport.carrier-mediated transport.APC superfamily	1305	19	29	0	0.422222222222222	0	TRUE		1		1	1
v5_mapman	M3	24.2.3.1	mapman:Solute transport.carrier-mediated transport.APC superfamily.SulP family	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.1.1	mapman:Solute transport.carrier-mediated transport.APC superfamily.SulP family.sulfate transporter *(SULTR)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.10	mapman:Solute transport.carrier-mediated transport.APC superfamily.metal cation transporter *(NRAMP)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.11	mapman:Solute transport.carrier-mediated transport.APC superfamily.potassium cation transporter *(HAK/KUP/KT)	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.2	mapman:Solute transport.carrier-mediated transport.APC superfamily.NCS-1 family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.2.1	mapman:Solute transport.carrier-mediated transport.APC superfamily.NCS-1 family.nucleobase cation transporter *(PLUTO)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.3	mapman:Solute transport.carrier-mediated transport.APC superfamily.NCS-2 family	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.3.2	mapman:Solute transport.carrier-mediated transport.APC superfamily.NCS-2 family.solute transporter *(NAT)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.4	mapman:Solute transport.carrier-mediated transport.APC superfamily.AAAP family	1305	19	13	0	0.189272030651341	0	TRUE		1		1	1
v5_mapman	M3	24.2.3.4.1	mapman:Solute transport.carrier-mediated transport.APC superfamily.AAAP family.amino acid transporter *(AAP)	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.4.2	mapman:Solute transport.carrier-mediated transport.APC superfamily.AAAP family.amino acid transporter *(LHT)	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.4.5	mapman:Solute transport.carrier-mediated transport.APC superfamily.AAAP family.auxin transporter *(AUX/LAX)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.4.6	mapman:Solute transport.carrier-mediated transport.APC superfamily.AAAP family.gamma-aminobutyric acid transporter *(GAT)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.4.7	mapman:Solute transport.carrier-mediated transport.APC superfamily.AAAP family.solute transporter *(AAAP)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.5	mapman:Solute transport.carrier-mediated transport.APC superfamily.APC family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.5.3	mapman:Solute transport.carrier-mediated transport.APC superfamily.APC family.gamma-aminobutyric acid transporter *(GABP)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.3.6	mapman:Solute transport.carrier-mediated transport.APC superfamily.borate transporter *(BOR)	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.4	mapman:Solute transport.carrier-mediated transport.MOP superfamily	1305	19	9	0	0.131034482758621	0	TRUE		1		1	1
v5_mapman	M3	24.2.4.1	mapman:Solute transport.carrier-mediated transport.MOP superfamily.MATE family	1305	19	9	0	0.131034482758621	0	TRUE		1		1	1
v5_mapman	M3	24.2.4.1.1	mapman:Solute transport.carrier-mediated transport.MOP superfamily.MATE family.metabolite transporter *(DTX)	1305	19	9	0	0.131034482758621	0	TRUE		1		1	1
v5_mapman	M3	24.2.5	mapman:Solute transport.carrier-mediated transport.BART superfamily	1305	19	7	0	0.101915708812261	0	TRUE		1		1	1
v5_mapman	M3	24.2.5.1	mapman:Solute transport.carrier-mediated transport.BART superfamily.BASS family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.5.1.1	mapman:Solute transport.carrier-mediated transport.BART superfamily.BASS family.2-keto acid transporter *(BAT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.5.2	mapman:Solute transport.carrier-mediated transport.BART superfamily.AEC family	1305	19	6	0	0.0873563218390805	0	TRUE		1		1	1
v5_mapman	M3	24.2.5.2.1	mapman:Solute transport.carrier-mediated transport.BART superfamily.AEC family.auxin efflux transporter *(PIN)	1305	19	2	0	0.0291187739463602	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.5.2.2	mapman:Solute transport.carrier-mediated transport.BART superfamily.AEC family.auxin transporter *(PILS)	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.6	mapman:Solute transport.carrier-mediated transport.TOC superfamily	1305	19	7	0	0.101915708812261	0	TRUE		1		1	1
v5_mapman	M3	24.2.6.1	mapman:Solute transport.carrier-mediated transport.TOC superfamily.sugar efflux transporter *(SWEET)	1305	19	6	0	0.0873563218390805	0	TRUE		1		1	1
v5_mapman	M3	24.2.6.2	mapman:Solute transport.carrier-mediated transport.TOC superfamily.transport protein *(TSUP)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.7	mapman:Solute transport.carrier-mediated transport.IT superfamily	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.7.1	mapman:Solute transport.carrier-mediated transport.IT superfamily.DASS family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.7.1.1	mapman:Solute transport.carrier-mediated transport.IT superfamily.DASS family.di-/tricarboxylate transporter *(TDT)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.7.2	mapman:Solute transport.carrier-mediated transport.IT superfamily.putative silicon efflux transporter *(LSI2)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.7.4	mapman:Solute transport.carrier-mediated transport.IT superfamily.phosphate transporter *(PHO)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.8	mapman:Solute transport.carrier-mediated transport.CPA superfamily	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.8.2	mapman:Solute transport.carrier-mediated transport.CPA superfamily.CPA-2 family	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.8.2.1	mapman:Solute transport.carrier-mediated transport.CPA superfamily.CPA-2 family.proton:monovalent cation antiporter *(CHX)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.9	mapman:Solute transport.carrier-mediated transport.CDF superfamily	1305	19	4	0	0.0582375478927203	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.9.1	mapman:Solute transport.carrier-mediated transport.CDF superfamily.CaCA family	1305	19	3	0	0.0436781609195402	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
v5_mapman	M3	24.2.9.1.1	mapman:Solute transport.carrier-mediated transport.CDF superfamily.CaCA family.cation antiporter *(CAX)	1305	19	1	0	0.0145593869731801	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
