GeneID	GSM2627691	GSM2627692	GSM2627693	GSM2627709	GSM2627711	GSM2627713	GSM2627739	GSM2627740	GSM2627741	GSM2627742	GSM2627743	GSM2627744	GSM2627754	GSM2627755	GSM2627756	GSM2627781	GSM2627782	GSM2627783	GSM2627784	GSM2627785	GSM2627786	GSM2627793	GSM2627794	GSM2627795	GSM2627820	GSM2627821	GSM2627822	GSM2627823	GSM2627824	GSM2627825	GSM2627835	GSM2627836	GSM2627837	GSM2627850	GSM2627851	GSM2627852	GSM2627853	GSM2627854	GSM2627855	GSM2627862	GSM2627863	GSM2627864	GSM2627883	GSM2627884	GSM2627885	GSM2627886	GSM2627887	GSM2627888	GSM2627895	GSM2627896	GSM2627897	GSM2627919	GSM2627920	GSM2627921
VIT_00s0131g00220	0	0	0	0	0	0.0804193	0	0	0	0.244985	0.066727	0	0	0	0	0	0	0	0	0.0558921	0	0.046517	0.0421716	0.0376744	0	0	0	0.0837347	0.0134372	0.239252	0	0	0.00112228	0.00137613	0	0.00168323	0	0.00119968	0.00107837	0.00132212	0	0.00277737	0.00277818	0	0	0.0473973	0.0771684	0.0384204	0	0	0	0	0	0
VIT_00s0131g00250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27786	0.491457	1.14493	0	0	0	0	0	0	4.09825	0.297248	3.07538	1.26107	2.3035	1.41112	0.827218	0.775747	1.77182	1.28636	1.24217	1.55803	0.266945	0.251227	0.598685	0.884034	0.736546	0.700173	0.966701	2.026	0.618959	1.0784	0.593975	0.342519	2.03081	1.17872	1.30809
VIT_00s0131g00260	0.0293637	1.27641	0.27949	0.0916523	0.120577	0.0271032	0	0	0	0.481618	0.272736	0.35536	0.179869	0.0222654	0.0265781	0	0	0	0.168621	0.217096	0.0439615	0.0600101	0	0.099717	0	0	0	0.225016	1.07261	0.724243	0	0	0.0751649	0	0	0	0.146806	0.0113809	0.0668174	0	0	0	0	0	0	0.0605375	0.0538097	0.199532	0	0	0.0996799	0	0	0
VIT_00s0131g00270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132856	0	0	0	0	0	0	0	0	0.0224186	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00280	0.150169	0	0.211279	0.0811554	0	0	0.153332	0.244094	0.462706	0	0.150464	0	0.188635	0.145856	0	0.239384	0.354413	0.35441	0	0	0	0	0.0545594	0.0492072	0.135401	0.200001	0.15828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00290	0	0	0	0.000196361	0	0	0	0	0.140724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185391	0.248418	0.189418	0.3124	0.159216	0	0	0	0.147595	0	9.65e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00300	0	0	0.505354	0	0	0	0.514364	0	0	0	0	0	0	0	0	0	1.08301	0.721325	0	0	0	0	0.342257	0	0.26948	0.382407	1.19835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00310	0.158936	0.261181	0.163152	0.032128	0	0	0	0	0	0.364355	0.160706	0.232045	0.015684	0.0560309	0.0993253	0	0	0	0.038035	0	0	0.0436257	0.0386409	0	0	0	0	0.267375	0.398528	0.180676	0	0.0257436	0	0	0	0	0.0270078	0.0250857	0	0.0128134	0.0344837	0.0176959	0	0	0	0.0444037	0	0	0	0	0	0	0	0
VIT_00s0131g00320	0.165173	0.404329	0.0605171	0.179456	0.405027	0.478928	0.0631696	0.053236	0	0.543473	0.489119	0.425747	0.350495	0.265465	0.182505	0	0.0439856	0.0438698	1.60264	2.05166	1.15562	0.234087	0.129797	0.0793199	0.0331706	0.0928497	0.0733626	2.3569	3.17668	2.05203	1.00367	2.01159	1.48759	0.099929	0.166205	0.327088	3.72958	2.83872	5.04489	1.49956	1.40708	0.88515	0.288138	0.326155	0.119128	1.4865	2.04462	1.25785	1.24446	1.02103	0.673979	0.35314	0.298207	0.155712
VIT_00s0131g00330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595872	0	0	0	0	0	0	0	0	0	0.447869	0	0	0	0	0	0	0	0	0	0.319173	0	0	0	0	0	0
VIT_00s0131g00340	4.63697	3.30989	2.32864	0.111762	0.0970699	0	0	0	0	0.698848	0.799711	0.157122	0.373112	0.111335	0.129838	0	0	0	0.456544	0.623689	0.250283	0.294951	0.270208	0.0818609	0	0	0.0782056	3.22082	4.38962	1.65822	0.0939401	0.026215	0	0	0	0	0.121454	0.296368	0.110359	0.279995	0.233507	0.146039	0	0	0	0.548228	0.740562	0.245185	0	0.105069	0.162257	0	0	0
VIT_00s0131g00350	1.27267	1.29201	0.771049	0.227673	0.0269503	0	0	0	0	0.270478	0.523288	0.185136	0	0	0.100398	0	0	0	0.114785	0.0531304	0.149969	0.0882654	0.0797014	0.109139	0	0	0	0.480909	0.431139	0.447524	0	0.0259617	0	0	0	0	0.0270364	0.0251707	0	0.0904594	0.0348	0.124859	0	0	0	0.0898081	0.142387	0.145627	0	0.0436842	0	0	0	0
VIT_00s0131g00360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68261	0.93212	0.527287	0	0	0	0	0	0	0	0	0	0.687426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0131g00430	0	0.00253247	0.191366	0.48151	0.829263	0.507897	0.724281	0.401759	0.191695	0.222785	0.613481	0.396162	0.922208	1.08194	0.433807	0.342257	0.119553	0.838456	0.112692	0.0809972	0.176604	0.268069	0.365306	0.112802	0.435783	0.622518	0.391242	0.00453594	0.0181669	0	0.00535109	0.00559802	0.163874	0.193981	0.273535	0.153563	0.169942	0.183261	0.622116	0.333177	0	0.492465	0.00178846	0.00158038	0.397735	0.273765	0	0.110867	0	0.128889	0	0.27171	0.133077	0.273818
VIT_00s0144g00010	14.666	18.0984	20.6765	19.953	18.7091	19.2759	36.7506	36.1297	38.3198	21.1922	22.0343	20.0095	18.8325	18.2254	20.1401	34.1556	36.9818	35.5522	17.3193	17.8807	17.4022	19.6088	21.1701	17.9417	34.5128	31.8866	34.2175	18.8903	20.5494	20.8128	17.2829	17.8756	19.3106	31.105	30.1095	33.0066	24.3232	23.9664	26.4398	20.4241	15.0172	18.4786	32.3584	32.8198	32.4284	17.6029	8.6413	18.7314	17.2373	18.0836	17.7517	28.6696	31.5197	28.4228
VIT_00s0144g00020	0	0	0	8.2238	0	0	0	0	0	0	0	0	0	3.83456	0	0	0	0	0	0	0	0	0	2.46083	0	2.76341	0	0	0	0	0	3.20973	3.28457	0	8.43914	0	0	0	0	3.22014	0	8.83311	0	4.43645	0	0	0	5.00982	4.86583	2.63669	3.99198	2.74541	0	0
VIT_00s0144g00040	11.5042	11.0988	11.5605	43.0837	36.0051	34.6503	6.83892	7.24963	3.8458	20.2218	18.1725	17.7489	42.3939	44.3384	49.3106	6.10236	3.36341	3.27018	16.3279	12.4342	12.7216	20.7696	22.1911	22.0342	8.50671	7.80892	7.10073	4.92946	9.00383	6.39222	14.9493	17.5274	14.8282	5.09094	4.89736	3.48739	11.6486	14.1289	16.7978	16.8633	13.4667	12.3457	1.96995	2.71392	1.38782	14.4102	19.0002	12.4248	9.71553	10.8274	8.88488	3.56927	1.54222	2.59361
VIT_00s0144g00060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00080	0	0	0	0	0	0	0.0312593	0	0	0	0	0	0	0	0	0.0212156	0	0.0223181	0	0	0	0	0	0	0	0	0.0372491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00120	3.28682	3.22451	3.59519	8.23836	7.59512	7.92426	1.47616	2.3824	1.3937	4.26776	5.14813	5.39131	8.96323	9.57532	7.93409	1.11409	1.07608	0.894017	7.09363	6.91907	6.63053	6.16218	6.35194	6.35356	2.29273	2.19776	1.88635	3.91346	4.53194	4.44646	10.5209	10.0812	11.3295	3.18377	3.47453	2.71041	5.77884	6.05607	7.92968	10.5461	9.04975	9.17067	1.22176	2.60046	1.67777	7.9273	3.90605	7.03429	8.0236	8.45963	8.62317	2.16239	1.56835	2.0891
VIT_00s0144g00160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00170	0	0	0.0349806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175476	0	0	0	0	0	0	0	0	0.0468389	0.0387385	0	0	0	0	0	0	0.0333028	0	0.0300681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00190	1.83008	1.46572	1.248	3.67504	3.83287	3.92815	0.606236	0.800126	0.223321	1.88694	1.63266	1.32713	3.77529	3.65712	5.07991	0.365543	0.34127	0.22281	1.67181	1.35289	1.60881	1.43888	1.83042	1.75292	0.78757	0.744999	0.384227	2.83055	3.541	2.52398	5.76536	4.97222	5.36498	0.608823	0.573783	0.423192	3.8213	4.45335	5.07159	5.12478	3.86994	4.14526	0.403829	0.365531	0.376242	1.87226	0.863184	1.74682	3.87894	3.57334	3.53477	0.359602	0.305194	0.18278
VIT_00s0144g00210	17.1874	8.97801	7.27343	4.02227	3.14451	3.48502	10.2019	8.79434	9.61524	4.49936	3.812	4.98603	4.37029	4.86299	3.73169	5.76603	5.86818	6.10117	1.61753	1.26132	1.16489	2.0005	2.12176	2.66477	5.76583	5.78981	5.41949	8.6401	9.37948	6.51218	3.18684	2.86223	3.28692	4.60112	5.00672	4.73608	3.42386	3.25711	3.3203	2.94412	6.15761	3.1323	5.40829	4.60693	5.62188	1.15462	2.82268	1.09013	1.36287	1.62333	1.43437	1.66	1.4377	1.9219
VIT_00s0144g00220	2.7077	3.91621	3.20958	8.57153	6.22724	7.17961	1.21085	2.36563	1.16731	2.99827	4.29434	3.74542	7.65541	8.31867	8.15593	0.598174	0.57066	0.330456	11.2019	9.67273	10.1294	2.64013	2.90216	3.24703	1.086	1.2597	1.09441	1.91431	4.10821	1.58584	11.5461	14.4485	11.7926	3.56431	2.51952	3.31762	6.78366	6.56985	8.25521	11.8396	9.55833	11.9595	1.74344	1.95747	1.52838	11.0019	11.8332	9.71693	8.41674	8.85022	10.5605	2.26012	1.44839	1.78026
VIT_00s0144g00230	0.190856	0.211363	0.692453	0.575763	0.460668	0.763511	0.672717	0.263375	0.37882	0.466166	0.775285	0.853257	0.750402	0.397707	0.506968	0	0	0.0561858	0	0	0.0440518	0	0.160223	0	0.0910694	0	0	0.0432532	0.246942	0.0246396	0.0914994	0.00378932	0.0193553	0.0625753	0.134999	0.0312745	0.022271	0.0424484	0.0393991	0.00474423	0.0289633	0.000235138	0.0087685	0.0213562	0.0932769	0.0572835	0	0	0	0.0643434	0	0	0	0
VIT_00s0144g00240	0.192011	0	0	0	0	0	0.0360228	0.0423176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0144g00270	2.05681	2.38188	2.47038	6.27208	5.19023	4.94946	1.05564	1.56959	0.95308	2.40668	2.98988	2.60601	4.83604	5.51197	5.98126	0.831193	0.618642	0.425953	2.64166	2.53798	2.68736	3.28229	3.64536	3.75583	1.30936	1.26284	1.16699	2.7121	3.03437	2.49846	4.71218	4.00577	5.12498	1.50432	0.970613	0.833317	2.87401	3.01639	4.24978	4.92535	4.14904	3.85364	0.300211	0.855714	0.539048	2.81065	1.54134	2.81053	3.58716	3.34681	3.92779	0.850777	0.537897	0.660535
VIT_00s0144g00290	84.2301	45.0506	53.8283	48.9111	42.1794	54.4084	37.7412	35.3303	37.0488	30.2221	37.364	41.3109	39.6903	38.8744	21.8492	21.8112	29.1637	20.881	18.0746	20.2873	25.0445	23.2076	25.4408	16.7123	28.3169	31.7352	35.2809	61.6631	74.7023	38.4117	27.905	27.651	20.0918	38.4936	53.6252	25.5617	36.7648	34.7291	33.9368	33.9204	32.6679	44.6886	34.7425	26.3905	30.6961	24.4791	33.3152	17.0999	19.1458	25.8881	12.946	16.5755	17.0799	17.4254
VIT_00s0144g00300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208036	0	0	0	0	0	0	0	0.020649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240829	0	0	0	0	0	0	0	0
VIT_00s0145g00060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0145g00110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00050	31.7847	26.2149	35.5693	100.081	105.168	101.954	11.2464	15.5499	6.63516	21.4811	27.9238	43.4078	149.332	115.784	110.379	15.3981	14.0186	11.7994	33.3299	27.6605	32.599	141.326	153.514	263.409	32.5956	35.3736	23.5922	65.3508	70.06	54.604	105.537	99.5904	92.2694	76.3861	79.1655	67.1138	21.7889	22.4297	27.7226	123.924	115.257	119.649	42.0225	70.9611	44.913	33.1364	48.6175	34.6692	132.969	140.385	127.403	88.5462	85.6616	95.5335
VIT_00s0153g00060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00070	0.155925	0.0119062	0.197871	0.00120061	0.00411637	0.181474	0.000595924	0	0	0.00454237	0.0671111	0.124071	0.125915	0.0654026	0.0759109	0	0	0	0.0426177	0.0630896	0.0998969	0	0.0476345	0.660296	0	0	0	0.138635	0.0955862	0.00212746	0.110958	0.11499	0.118744	1.55e-05	0	0	0.131834	0.0621869	0.00413392	0.0572952	0.00153666	0.155434	0	0.0808627	0	0.105657	0.296123	0.130137	0	0.0488788	0.0752487	0	0	0.0508773
VIT_00s0153g00080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0153g00090	0	0.157423	0	0	0.219811	0.399244	0.167513	0.151259	0	0	0.332231	0	0	0	0	0	0	0	0	0	0	0.138026	0	0	0	0.111598	0.175153	0	0	0	0	0.144056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120939
VIT_00s0160g00010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00020	3.69264	8.87146	6.75702	6.81451	6.42647	5.37491	9.14535	17.6802	11.0219	7.56715	6.31106	7.20287	4.05447	6.89692	3.17861	0.214155	0.457393	0.22711	0.674468	1.55285	0.7032	0.253749	0	0	0.356714	1.01152	0	16.9172	31.6897	21.4698	22.6365	22.6526	23.7562	26.6789	32.2997	24.7975	24.3341	34.1778	33.579	24.1697	23.8849	28.1451	14.063	21.6996	16.9303	0.519879	0.419016	0.429655	1.40745	1.53841	0.780428	1.78608	1.77923	1.32162
VIT_00s0160g00030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00090	2.43366	5.89994	2.30827	1.61929	2.35352	2.28813	0.737206	0.387496	0.35542	5.73755	3.97349	6.08183	1.67655	1.2696	1.90252	0.925595	1.00721	0.784426	5.35776	4.28807	5.10457	3.21641	2.42442	2.74081	1.25208	1.10426	1.68283	1.05534	0.531382	0.875526	2.17227	2.35611	3.11807	3.199	4.31964	2.74175	3.93336	3.396	4.13273	3.94919	1.59621	3.79832	1.16509	1.87414	0.898805	4.08715	1.8479	4.27931	3.74284	3.63403	2.21351	1.59166	1.99029	2.17901
VIT_00s0160g00100	0.696107	6.18881	1.85626	5.95816	5.44287	4.55395	0.786742	0.84368	1.00891	9.43247	4.55627	4.96503	4.10076	1.96438	1.99403	1.06296	0.893078	1.11849	48.6588	51.1718	51.8412	4.91469	5.00564	2.81967	3.19206	2.24388	3.17612	8.11528	6.20348	3.24247	24.9918	25.5752	27.7674	25.8317	32.8562	26.0758	38.0154	25.8451	35.2617	35.2286	15.4406	32.7318	7.55414	13.9547	9.14052	53.0009	25.0408	45.864	36.943	34.9922	34.1281	22.2441	14.0941	15.3397
VIT_00s0160g00110	0.343052	1.51087	0.515004	0.540506	0.590933	1.07387	0.220965	0.153775	0.22684	1.6558	0.609651	1.23456	0.828621	0.446959	0.57033	0.269909	0.143553	0.403194	28.4192	33.6242	25.5867	0.415164	1.0278	1.0143	0.262706	0.372803	0.458012	6.05681	4.51253	3.70023	13.2985	18.1945	16.0056	17.6708	15.931	10.8796	27.1187	22.4901	20.0552	23.2131	12.582	27.516	3.39335	6.00217	3.94386	26.597	13.5056	29.6217	27.301	22.6095	24.9804	9.73495	7.69491	9.19359
VIT_00s0160g00120	12.563	21.2156	13.5391	6.56826	12.3258	18.3178	12.4075	4.27958	10.7287	27.056	9.48253	19.5645	7.04508	11.4101	9.57433	11.1127	5.87445	6.96889	125.397	100.692	66.529	3.72026	10.2629	8.17297	8.65821	6.25957	11.5495	66.8342	35.027	36.8033	67.0631	101.47	78.7371	64.2439	58.8907	61.3015	115.737	91.3591	100.867	91.0503	72.7994	111.762	35.9037	50.0499	40.143	70.0355	114.273	77.6829	103.753	55.6892	59.6792	48.4137	43.0031	38.2985
VIT_00s0160g00130	3.39215	2.40358	0.884758	0.886517	1.09268	1.24976	1.99369	1.38	1.4169	2.13421	0.689991	1.5393	1.08621	0.805734	0.566163	1.18108	1.29654	0.982177	14.0296	20.0527	15.1089	1.04791	0.927031	0.383226	0.77819	0.804213	1.04997	25.0981	24.5093	14.5115	18.5089	21.2573	17.1962	15.8469	18.9134	14.246	24.5898	21.7249	21.7534	18.372	19.6704	20.2959	9.74611	11.2122	7.06749	16.4729	24.5798	17.733	19.8955	16.3394	18.5384	7.60954	8.46392	10.6807
VIT_00s0160g00140	0	0	0	0	0	0	0	0	0	0	0.391613	0	0	0	0	0	0	0	4.30762	4.17426	2.63086	0	0	0	0	0	0	1.74355	2.37711	2.40792	0.310708	0.655385	1.04998	0.197417	0	0.304441	1.6457	2.21932	4.03139	0.717669	0.497917	1.24503	0	0.216828	0.2118	3.73295	6.99885	5.07151	1.939	1.79952	2.76254	0.301928	0	0.15373
VIT_00s0160g00150	2.05809	1.16456	1.70628	0.90911	1.19861	0.476565	2.26568	2.00264	1.84944	0.807467	0.677134	0.707872	0.873918	1.09941	0.864732	1.72298	1.0452	0.91213	3.38285	3.26586	3.21558	0.733546	0.934325	0.649552	1.87549	2.19566	2.48707	4.09296	2.38989	3.84596	4.22482	4.28165	4.76269	5.28659	6.41394	5.0764	2.90567	3.46413	3.58933	3.97749	2.17277	4.83732	3.67473	4.95532	4.01656	2.81929	1.72694	3.405	2.71142	3.70717	3.00778	4.19095	3.44742	4.79614
VIT_00s0160g00160	0.599158	0.0139513	0.424772	0.157957	0.206283	0.189087	0.154348	0.141488	0	0.463721	0.608393	0	0.134475	0.283857	0.375227	0.0957372	0.100798	0.200952	11.879	17.8553	12.1971	0.110532	0.309023	0.0934557	0	0	0	18.5267	15.2993	15.6585	7.54206	8.81562	10.4797	10.195	11.0406	8.82315	15.8555	10.6664	14.8141	10.7633	9.75654	7.63446	8.39899	9.95971	6.48503	13.6664	24.7015	17.7383	8.89781	6.94824	10.1712	7.28368	7.91859	7.77069
VIT_00s0160g00170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576042	0	0	0	0	0	0	0	0	0	0	0	0	0.502658	0.525847
VIT_00s0160g00210	7.13957	4.21112	5.39492	6.77832	4.63298	5.37061	3.99771	4.35548	2.53781	7.83657	7.01043	7.49245	5.83825	5.43586	3.64464	1.73136	2.64874	3.04624	4.98488	6.29044	6.21057	5.93801	5.07954	3.52968	3.19876	3.75508	2.78098	9.94747	10.9596	7.17691	5.41615	5.13301	5.69258	4.90824	4.01924	3.16238	7.5857	10.2227	10.9189	6.09995	5.84859	6.18409	2.99615	3.56703	3.1078	4.77068	5.85186	6.42111	4.55862	5.43667	4.61624	3.59514	2.85353	3.1659
VIT_00s0160g00220	5.59961	3.66195	3.91099	4.28448	3.77056	4.10208	4.78247	2.57534	3.70707	5.80956	4.91717	5.46301	2.85763	3.54253	3.48779	4.62076	4.49438	4.75372	4.94997	5.49596	4.28005	3.52935	4.04804	3.94857	3.45465	3.62896	3.46357	8.5083	8.19693	6.56094	4.66286	3.30945	4.71453	2.63313	3.86418	2.22842	5.78116	7.56382	6.80956	5.74653	5.31543	5.49102	3.48744	4.15243	3.94135	5.62718	9.82711	5.56299	6.05462	4.7959	3.46	3.61244	3.06833	2.59445
VIT_00s0160g00240	0	0.0139107	0.00546157	0.0949764	0.102603	0.0612352	0.0422347	0.0795408	0.0557834	0.127742	0.0566226	0.0266526	0.0667487	0.0201345	0.0492027	0	0	0	0	0	0	0	0	0	0	0	0	0.00284552	0.000544325	0.00422077	0.0668191	0.117421	0.124747	0.0359072	0.0344078	0.0356615	0.0502358	0.0500359	0.0385011	0.0875071	0.00365054	0.0528309	0.0213748	0.0391236	0.0382934	0	0	0	0	0	0	0.0618752	0	0
VIT_00s0160g00250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.691	130.577	132.797	0	0	0	0	0	0	368.041	571.599	376.209	142.153	132.832	67.2709	55.4884	16.0019	64.6108	171.638	333.055	181.723	114.085	84.5029	126.649	101.33	25.6071	79.2226	59.7071	409.93	179.913	212.87	97.7902	180.386	80.2998	122.136	62.3558
VIT_00s0160g00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_00s0160g00310	0.200677	0.577046	0.109561	0.83454	0.571129	1.1232	0.124319	0.0526361	0.0683909	1.23852	0.697343	1.51121	0.644828	0.125105	0.348734	0	0	0	25.657	32.9602	27.8471	0.122691	0	0	0	0	0	2.87662	2.66822	5.68461	10.4961	14.5304	16.7434	18.8138	15.1458	16.004	31.8176	26.8503	24.1144	17.4643	3.3389	15.6184	6.35357	7.08189	6.08481	25.3021	6.52068	32.1073	14.0206	9.90255	11.6175	10.4119	8.75839	9.97664
VIT_00s0160g00320	1.94626	7.91444	4.17858	4.44972	4.45999	6.2278	1.95698	0.789791	0.924857	4.85444	4.28814	5.04973	2.84871	2.66382	2.9459	0.656656	1.15523	1.15511	7.68203	8.23563	6.10378	2.5645	4.97137	4.54509	3.93901	3.98857	4.12336	2.0606	0.919817	1.05649	2.82146	2.67049	3.52864	5.04526	4.99931	4.00746	5.69157	5.3102	3.79579	3.07299	0.41358	4.4319	1.26317	1.64712	0.722935	5.43591	0.739782	5.99645	3.30137	4.84624	4.11461	3.37776	3.08497	4.39007
