Module	Aspect	TermID	TermName	Background_N	Module_n	Term_background_K	Overlap_k	Expected_overlap	Fold_enrichment	Tested	Reason_if_not_tested	p_value	Hit_genes	FDR_within_module	FDR_global_module_terms
M2	biological_process	GO:0043289	apocarotenoid biosynthetic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043295	glutathione binding	519	12	6	0	0.138728323699422	0	TRUE		1		1	1
M2	cellular_component	GO:0043296	apical junction complex	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043331	response to dsRNA	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043401	steroid hormone receptor signaling pathway	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043412	macromolecule modification	519	12	62	1	1.43352601156069	0.69758064516129	TRUE		0.786512174214566	VIT_03s0088g00210	1	1
M2	biological_process	GO:0043414	macromolecule methylation	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043424	protein histidine kinase binding	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043436	oxoacid metabolic process	519	12	49	0	1.13294797687861	0	TRUE		1		1	1
M2	biological_process	GO:0043467	regulation of generation of precursor metabolites and energy	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043473	pigmentation	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043476	pigment accumulation	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043478	pigment accumulation in response to UV light	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043479	pigment accumulation in tissues in response to UV light	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043480	pigment accumulation in tissues	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043481	anthocyanin accumulation in tissues in response to UV light	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043484	regulation of RNA splicing	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043487	regulation of RNA stability	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043488	regulation of mRNA stability	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043489	RNA stabilization	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043495	protein-membrane adaptor activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043531	ADP binding	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043547	positive regulation of GTPase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043549	regulation of kinase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043562	cellular response to nitrogen levels	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043565	sequence-specific DNA binding	519	12	36	1	0.832369942196532	1.20138888888889	TRUE		0.581999589857377	VIT_18s0041g00870	1	1
M2	biological_process	GO:0043574	peroxisomal transport	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043583	ear development	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043584	nose development	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0043596	nuclear replication fork	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	cellular_component	GO:0043601	nuclear replisome	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	biological_process	GO:0043617	cellular response to sucrose starvation	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043622	cortical microtubule organization	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043632	modification-dependent macromolecule catabolic process	519	12	7	0	0.161849710982659	0	TRUE		1		1	1
M2	biological_process	GO:0043647	inositol phosphate metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043648	dicarboxylic acid metabolic process	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043649	dicarboxylic acid catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043650	dicarboxylic acid biosynthetic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043651	linoleic acid metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0043659	symbiosome	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0043660	bacteroid-containing symbiosome	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0043661	peribacteroid membrane	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0043680	filiform apparatus	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043687	post-translational protein modification	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_03s0088g00210	NA	NA
M2	molecular_function	GO:0043765	T/G mismatch-specific endonuclease activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043855	cyclic nucleotide-activated monoatomic ion channel activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0043864	indoleacetamide hydrolase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043933	protein-containing complex organization	519	12	14	0	0.323699421965318	0	TRUE		1		1	1
M2	biological_process	GO:0043934	sporulation	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0043954	cellular component maintenance	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044003	symbiont-mediated perturbation of host process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044036	cell wall macromolecule metabolic process	519	12	10	0	0.23121387283237	0	TRUE		1		1	1
M2	biological_process	GO:0044038	cell wall macromolecule biosynthetic process	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044042	glucan metabolic process	519	12	16	0	0.369942196531792	0	TRUE		1		1	1
M2	biological_process	GO:0044070	regulation of monoatomic anion transport	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044085	cellular component biogenesis	519	12	31	0	0.716763005780347	0	TRUE		1		1	1
M2	biological_process	GO:0044087	regulation of cellular component biogenesis	519	12	5	1	0.115606936416185	8.65	TRUE		0.110791133619787	VIT_11s0016g02940	1	1
M2	biological_process	GO:0044089	positive regulation of cellular component biogenesis	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044092	negative regulation of molecular function	519	12	16	0	0.369942196531792	0	TRUE		1		1	1
M2	biological_process	GO:0044093	positive regulation of molecular function	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044238	primary metabolic process	519	12	188	2	4.34682080924855	0.460106382978723	TRUE		0.966135312131789	VIT_03s0088g00210;VIT_18s0041g00870	1	1
M2	biological_process	GO:0044272	sulfur compound biosynthetic process	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044273	sulfur compound catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044277	cell wall disassembly	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044281	small molecule metabolic process	519	12	65	1	1.5028901734104	0.665384615384615	TRUE		0.802926884560353	VIT_03s0017g00650	1	1
M2	biological_process	GO:0044282	small molecule catabolic process	519	12	9	0	0.208092485549133	0	TRUE		1		1	1
M2	biological_process	GO:0044283	small molecule biosynthetic process	519	12	40	1	0.92485549132948	1.08125	TRUE		0.622137593607882	VIT_03s0017g00650	1	1
M2	molecular_function	GO:0044389	ubiquitin-like protein ligase binding	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0044390	ubiquitin-like protein conjugating enzyme binding	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0044391	ribosomal subunit	519	12	5	0	0.115606936416185	0	TRUE		1		1	1
M2	biological_process	GO:0044403	biological process involved in symbiotic interaction	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044419	biological process involved in interspecies interaction between organisms	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044550	secondary metabolite biosynthetic process	519	12	22	1	0.508670520231214	1.96590909090909	TRUE		0.408729635991924	VIT_18s0001g11580	1	1
M2	molecular_function	GO:0044620	ACP phosphopantetheine attachment site binding	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044703	multi-organism reproductive process	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044706	multi-multicellular organism process	519	12	6	1	0.138728323699422	7.20833333333333	TRUE		0.13155087369092	VIT_01s0127g00590	1	1
M2	biological_process	GO:0044743	protein transmembrane import into intracellular organelle	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0044786	cell cycle DNA replication	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	biological_process	GO:0044849	estrous cycle	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0044877	protein-containing complex binding	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045017	glycerolipid biosynthetic process	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045036	protein targeting to chloroplast	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045037	protein import into chloroplast stroma	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045038	protein import into chloroplast thylakoid membrane	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045047	protein targeting to ER	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045055	regulated exocytosis	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_06s0004g04010	NA	NA
M2	biological_process	GO:0045087	innate immune response	519	12	23	1	0.531791907514451	1.8804347826087	TRUE		0.423005781601777	VIT_00s0160g00110	1	1
M2	biological_process	GO:0045088	regulation of innate immune response	519	12	9	1	0.208092485549133	4.80555555555556	TRUE		0.191193873637851	VIT_00s0160g00110	1	1
M2	biological_process	GO:0045089	positive regulation of innate immune response	519	12	7	1	0.161849710982659	6.17857142857143	TRUE		0.151865473136747	VIT_00s0160g00110	1	1
M2	biological_process	GO:0045117	azole transmembrane transport	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045159	myosin II binding	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045165	cell fate commitment	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045184	establishment of protein localization	519	12	8	0	0.184971098265896	0	TRUE		1		1	1
M2	biological_process	GO:0045185	maintenance of protein location	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_11s0016g02940	NA	NA
M2	biological_process	GO:0045216	cell-cell junction organization	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045217	cell-cell junction maintenance	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045218	zonula adherens maintenance	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045229	external encapsulating structure organization	519	12	17	0	0.393063583815029	0	TRUE		1		1	1
M2	molecular_function	GO:0045290	D-arabinose 1-dehydrogenase [NAD(P)+] activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	cellular_component	GO:0045298	tubulin complex	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045324	late endosome to vacuole transport	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045333	cellular respiration	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045338	farnesyl diphosphate metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045437	uridine nucleosidase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045454	cell redox homeostasis	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045471	response to ethanol	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045487	gibberellin catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045488	pectin metabolic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045489	pectin biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045491	xylan metabolic process	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045492	xylan biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045493	xylan catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045543	gibberellin 2-beta-dioxygenase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045544	gibberellin 20-oxidase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045551	cinnamyl-alcohol dehydrogenase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045552	dihydroflavanol 4-reductase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045595	regulation of cell differentiation	519	12	3	1	0.069364161849711	14.4166666666667	FALSE	term_background_size_outside_5_to_500	NA	VIT_01s0127g00590	NA	NA
M2	biological_process	GO:0045597	positive regulation of cell differentiation	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045661	regulation of myoblast differentiation	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045663	positive regulation of myoblast differentiation	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045727	positive regulation of translation	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045732	positive regulation of protein catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0045735	nutrient reservoir activity	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045763	negative regulation of amino acid metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045764	positive regulation of amino acid metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045777	positive regulation of blood pressure	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045786	negative regulation of cell cycle	519	12	2	1	0.046242774566474	21.625	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	biological_process	GO:0045834	positive regulation of lipid metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045839	negative regulation of mitotic nuclear division	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	biological_process	GO:0045844	positive regulation of striated muscle tissue development	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045859	regulation of protein kinase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045860	positive regulation of protein kinase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045861	negative regulation of proteolysis	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045862	positive regulation of proteolysis	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045875	negative regulation of sister chromatid cohesion	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	biological_process	GO:0045892	negative regulation of DNA-templated transcription	519	12	6	0	0.138728323699422	0	TRUE		1		1	1
M2	biological_process	GO:0045893	positive regulation of DNA-templated transcription	519	12	26	0	0.601156069364162	0	TRUE		1		1	1
M2	biological_process	GO:0045926	negative regulation of growth	519	12	5	0	0.115606936416185	0	TRUE		1		1	1
M2	biological_process	GO:0045930	negative regulation of mitotic cell cycle	519	12	1	1	0.023121387283237	43.25	FALSE	term_background_size_outside_5_to_500	NA	VIT_18s0041g00870	NA	NA
M2	biological_process	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	519	12	8	0	0.184971098265896	0	TRUE		1		1	1
M2	biological_process	GO:0045936	negative regulation of phosphate metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045937	positive regulation of phosphate metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0045944	positive regulation of transcription by RNA polymerase II	519	12	6	0	0.138728323699422	0	TRUE		1		1	1
M2	biological_process	GO:0046031	ADP metabolic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046034	ATP metabolic process	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046108	uridine metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046112	nucleobase biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046131	pyrimidine ribonucleoside metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046133	pyrimidine ribonucleoside catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046135	pyrimidine nucleoside catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046136	positive regulation of vitamin metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046148	pigment biosynthetic process	519	12	13	0	0.300578034682081	0	TRUE		1		1	1
M2	biological_process	GO:0046165	alcohol biosynthetic process	519	12	3	0	0.069364161849711	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046173	polyol biosynthetic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046189	phenol-containing compound biosynthetic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046246	terpene biosynthetic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046256	2,4,6-trinitrotoluene catabolic process	519	12	5	0	0.115606936416185	0	TRUE		1		1	1
M2	biological_process	GO:0046260	trinitrotoluene catabolic process	519	12	5	0	0.115606936416185	0	TRUE		1		1	1
M2	biological_process	GO:0046263	nitrotoluene catabolic process	519	12	5	0	0.115606936416185	0	TRUE		1		1	1
M2	biological_process	GO:0046272	stilbene catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046283	anthocyanin-containing compound metabolic process	519	12	8	0	0.184971098265896	0	TRUE		1		1	1
M2	biological_process	GO:0046351	disaccharide biosynthetic process	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046355	mannan catabolic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046364	monosaccharide biosynthetic process	519	12	6	0	0.138728323699422	0	TRUE		1		1	1
M2	biological_process	GO:0046365	monosaccharide catabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046390	ribose phosphate biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046394	carboxylic acid biosynthetic process	519	12	31	0	0.716763005780347	0	TRUE		1		1	1
M2	biological_process	GO:0046395	carboxylic acid catabolic process	519	12	7	0	0.161849710982659	0	TRUE		1		1	1
M2	molecular_function	GO:0046409	p-coumarate 3-hydroxylase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0046423	allene-oxide cyclase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046434	organophosphate catabolic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046460	neutral lipid biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046463	acylglycerol biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046470	phosphatidylcholine metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046473	phosphatidic acid metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046474	glycerophospholipid biosynthetic process	519	12	2	0	0.046242774566474	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046486	glycerolipid metabolic process	519	12	5	0	0.115606936416185	0	TRUE		1		1	1
M2	biological_process	GO:0046487	glyoxylate metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046493	lipid A metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046496	nicotinamide nucleotide metabolic process	519	12	4	0	0.092485549132948	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046502	uroporphyrinogen III metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0046527	glucosyltransferase activity	519	12	14	0	0.323699421965318	0	TRUE		1		1	1
M2	molecular_function	GO:0046556	alpha-L-arabinofuranosidase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	molecular_function	GO:0046593	mandelonitrile lyase activity	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046620	regulation of organ growth	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046621	negative regulation of organ growth	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046653	tetrahydrofolate metabolic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046654	tetrahydrofolate biosynthetic process	519	12	1	0	0.023121387283237	0	FALSE	term_background_size_outside_5_to_500	NA		NA	NA
M2	biological_process	GO:0046677	response to antibiotic	519	12	24	0	0.554913294797688	0	TRUE		1		1	1
