Module	TermID	Background_N_T005	Module_n_T005	Term_background_K_T005	Overlap_k_T005	Tested_T005	p_value_T005	FDR_global_module_terms_T005	Background_N_ontology_checked	Module_n_ontology_checked	Term_background_K_ontology_checked	Overlap_k_ontology_checked	Tested_ontology_checked	p_value_ontology_checked	FDR_global_module_terms_ontology_checked	Change	Global_FDR05_T005	Global_FDR05_ontology_checked	Significance_changed
M1	GO:0004197	519	418	4	2	FALSE	NA	NA	519	418	4	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004252	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004301	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004310	519	418	1	1	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0004311	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004329	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004334	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004345	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004353	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004356	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004364	519	418	10	8	TRUE	0.694765731785134	1	519	418	10	8	TRUE	0.694765731785134	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004392	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004396	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004411	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004420	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004451	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004467	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004470	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004473	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004475	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004477	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004478	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004488	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004497	519	418	20	16	TRUE	0.654413544285471	1	519	418	20	16	TRUE	0.654413544285471	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004512	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004518	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004519	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004520	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004521	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004525	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004527	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004536	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004540	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004553	519	418	12	10	TRUE	0.577036676847146	1	519	418	12	10	TRUE	0.577036676847146	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004557	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004559	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004565	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004567	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004576	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004579	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004601	519	418	9	6	TRUE	0.923083455043606	1	519	418	9	6	TRUE	0.923083455043606	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004602	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004611	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004615	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004620	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004630	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004645	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004650	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004659	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004672	519	418	43	42	TRUE	0.000728554363897295	0.306118277326785	519	418	43	42	TRUE	0.000728554363897295	0.283969517099798	FDR_only_changed	FALSE	FALSE	FALSE
M1	GO:0004674	519	418	36	35	TRUE	0.00318382504960029	0.54634437851141	519	418	36	35	TRUE	0.00318382504960029	0.517902208068314	FDR_only_changed	FALSE	FALSE	FALSE
M1	GO:0004675	519	418	14	13	TRUE	0.207844042639751	1	519	418	14	13	TRUE	0.207844042639751	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004683	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004712	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004721	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004722	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004725	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004743	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004745	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004777	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004791	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004805	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004812	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004817	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004838	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004842	519	418	8	6	TRUE	0.810017250017563	1	519	418	8	6	TRUE	0.810017250017563	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004843	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004852	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004857	519	418	15	12	TRUE	0.669347572703523	1	519	418	15	12	TRUE	0.669347572703523	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0004864	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004866	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004869	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0004888	519	418	18	17	TRUE	0.104576970111653	1	519	418	18	17	TRUE	0.104576970111653	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005085	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005096	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005102	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005198	519	418	8	7	TRUE	0.518215074420047	1	519	418	8	7	TRUE	0.518215074420047	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005199	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005200	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005215	519	418	93	72	TRUE	0.837587918196858	1	519	418	93	72	TRUE	0.837587918196858	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005216	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005217	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005221	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005222	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005242	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005244	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005247	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005249	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005253	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005254	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005261	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005262	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005267	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005287	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005289	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005290	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005292	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005310	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005313	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005315	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005326	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005342	519	418	15	14	TRUE	0.175850457186683	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0005345	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005346	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005347	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005350	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005351	519	418	6	3	TRUE	0.985201094759101	1	519	418	6	3	TRUE	0.985201094759101	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005353	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005354	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005355	519	418	7	4	TRUE	0.970609820128091	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0005356	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005358	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005365	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005372	519	418	10	5	TRUE	0.994930659204472	1	519	418	10	5	TRUE	0.994930659204472	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005375	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005381	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005384	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005385	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005388	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005402	519	418	6	3	TRUE	0.985201094759101	1	519	418	6	3	TRUE	0.985201094759101	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005471	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005488	519	418	171	144	TRUE	0.0851882598314699	1	519	418	171	144	TRUE	0.0851882598314699	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005497	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005501	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005506	519	418	4	2	FALSE	NA	NA	519	418	4	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005507	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005509	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005515	519	418	76	65	TRUE	0.150559223367079	1	519	418	76	65	TRUE	0.150559223367079	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005516	519	418	9	8	TRUE	0.450995339253049	1	519	418	9	8	TRUE	0.450995339253049	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005524	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005525	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005527	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005528	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005543	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005546	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005575	519	418	519	418	FALSE	NA	NA	519	418	519	418	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005576	519	418	48	39	TRUE	0.5369673582052	1	519	418	48	39	TRUE	0.5369673582052	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005615	519	418	6	4	TRUE	0.908820238782491	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0005618	519	418	38	26	TRUE	0.980876244731107	1	519	418	38	26	TRUE	0.980876244731107	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005622	519	418	399	322	TRUE	0.478786341366041	1	519	418	399	322	TRUE	0.478786341366041	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005634	519	418	123	102	TRUE	0.265491343703773	1	519	418	123	102	TRUE	0.265491343703773	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005654	519	418	7	7	TRUE	0.217658833554605	1	519	418	7	7	TRUE	0.217658833554605	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005657	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005662	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005667	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005694	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005730	519	418	10	9	TRUE	0.390052741120028	1	519	418	10	9	TRUE	0.390052741120028	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005737	519	418	321	258	TRUE	0.591008015490773	1	519	418	321	258	TRUE	0.591008015490773	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005739	519	418	27	23	TRUE	0.369042059437325	1	519	418	27	23	TRUE	0.369042059437325	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005740	519	418	5	5	TRUE	0.337294697509024	1	519	418	5	5	TRUE	0.337294697509024	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005743	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005744	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005758	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005759	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005764	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005768	519	418	13	11	TRUE	0.520442037486875	1	519	418	13	11	TRUE	0.520442037486875	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005769	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005770	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005773	519	418	65	50	TRUE	0.830953934651848	1	519	418	65	50	TRUE	0.830953934651848	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005774	519	418	35	29	TRUE	0.460986859322053	1	519	418	35	29	TRUE	0.460986859322053	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005777	519	418	10	9	TRUE	0.390052741120028	1	519	418	10	9	TRUE	0.390052741120028	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005778	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005782	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005783	519	418	33	28	TRUE	0.350802811574365	1	519	418	33	28	TRUE	0.350802811574365	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005788	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005789	519	418	12	10	TRUE	0.577036676847146	1	519	418	12	10	TRUE	0.577036676847146	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005791	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005794	519	418	37	28	TRUE	0.839797467956834	1	519	418	37	28	TRUE	0.839797467956834	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005795	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005802	519	418	8	6	TRUE	0.810017250017563	1	519	418	8	6	TRUE	0.810017250017563	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005811	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005813	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005815	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005819	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005829	519	418	85	65	TRUE	0.880864640041114	1	519	418	85	65	TRUE	0.880864640041114	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005840	519	418	9	9	TRUE	0.14018808877464	1	519	418	9	9	TRUE	0.14018808877464	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005856	519	418	7	6	TRUE	0.591165618319426	1	519	418	7	6	TRUE	0.591165618319426	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005871	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005874	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005875	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005881	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005886	519	418	150	123	TRUE	0.342924624775473	1	519	418	150	123	TRUE	0.342924624775473	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005911	519	418	53	42	TRUE	0.676494250009881	1	519	418	53	42	TRUE	0.676494250009881	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005912	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005915	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005938	519	418	8	6	TRUE	0.810017250017563	1	519	418	8	6	TRUE	0.810017250017563	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005975	519	418	42	33	TRUE	0.713449923270395	1	519	418	42	33	TRUE	0.713449923270395	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005976	519	418	25	18	TRUE	0.909136210609635	1	519	418	25	18	TRUE	0.909136210609635	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005977	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005978	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005982	519	418	4	2	FALSE	NA	NA	519	418	4	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005983	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005984	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0005985	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0005986	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
