TermID	TermName	OfficialID	OfficialName	Namespace	Official_is_obsolete	Grapedia_label_says_obsolete	Status	Association_pairs
GO:0051291	GO_BP:protein heterooligomerization	GO:0051291	protein heterooligomerization	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051301	GO_BP:cell division	GO:0051301	cell division	biological_process	FALSE	FALSE	live_primary_id	7
GO:0051302	GO_BP:regulation of cell division	GO:0051302	regulation of cell division	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051321	GO_BP:meiotic cell cycle	GO:0051321	meiotic cell cycle	biological_process	FALSE	FALSE	live_primary_id	3
GO:0051336	GO_BP:regulation of hydrolase activity	GO:0051336	regulation of hydrolase activity	biological_process	FALSE	FALSE	live_primary_id	6
GO:0051338	GO_BP:regulation of transferase activity	GO:0051338	regulation of transferase activity	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051345	GO_BP:positive regulation of hydrolase activity	GO:0051345	positive regulation of hydrolase activity	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051346	GO_BP:negative regulation of hydrolase activity	GO:0051346	negative regulation of hydrolase activity	biological_process	FALSE	FALSE	live_primary_id	4
GO:0051347	GO_BP:positive regulation of transferase activity	GO:0051347	obsolete positive regulation of transferase activity	biological_process	TRUE	FALSE	obsolete_by_ontology	1
GO:0051365	GO_BP:cellular response to potassium ion starvation	GO:0051365	cellular response to potassium ion starvation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051410	GO_BP:detoxification of nitrogen compound	GO:0051410	detoxification of nitrogen compound	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051445	GO_BP:regulation of meiotic cell cycle	GO:0051445	regulation of meiotic cell cycle	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051453	GO_BP:regulation of intracellular pH	GO:0051453	regulation of intracellular pH	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051493	GO_BP:regulation of cytoskeleton organization	GO:0051493	regulation of cytoskeleton organization	biological_process	FALSE	FALSE	live_primary_id	3
GO:0051494	GO_BP:negative regulation of cytoskeleton organization	GO:0051494	negative regulation of cytoskeleton organization	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051495	GO_BP:positive regulation of cytoskeleton organization	GO:0051495	positive regulation of cytoskeleton organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051501	GO_BP:diterpene phytoalexin metabolic process	GO:0051501	obsolete diterpene phytoalexin metabolic process	biological_process	TRUE	FALSE	obsolete_by_ontology	1
GO:0051502	GO_BP:diterpene phytoalexin biosynthetic process	GO:0051502	diterpene phytoalexin biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051503	GO_BP:adenine nucleotide transport	GO:0051503	adenine nucleotide transport	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051510	GO_BP:regulation of unidimensional cell growth	GO:0051510	regulation of unidimensional cell growth	biological_process	FALSE	FALSE	live_primary_id	4
GO:0051511	GO_BP:negative regulation of unidimensional cell growth	GO:0051511	negative regulation of unidimensional cell growth	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051536	GO_MF:iron-sulfur cluster binding	GO:0051536	iron-sulfur cluster binding	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0051537	GO_MF:2 iron, 2 sulfur cluster binding	GO:0051537	2 iron, 2 sulfur cluster binding	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0051540	GO_MF:metal cluster binding	GO:0051540	metal cluster binding	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0051552	GO_BP:flavone metabolic process	GO:0051552	flavone metabolic process	biological_process	FALSE	FALSE	live_primary_id	3
GO:0051553	GO_BP:flavone biosynthetic process	GO:0051553	flavone biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051554	GO_BP:flavonol metabolic process	GO:0051554	flavonol metabolic process	biological_process	FALSE	FALSE	live_primary_id	3
GO:0051555	GO_BP:flavonol biosynthetic process	GO:0051555	flavonol biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051592	GO_BP:response to calcium ion	GO:0051592	response to calcium ion	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051603	GO_BP:proteolysis involved in protein catabolic process	GO:0051603	obsolete proteolysis involved in protein catabolic process	biological_process	TRUE	FALSE	obsolete_by_ontology	12
GO:0051604	GO_BP:protein maturation	GO:0051604	protein maturation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051606	GO_BP:detection of stimulus	GO:0051606	detection of stimulus	biological_process	FALSE	FALSE	live_primary_id	3
GO:0051607	GO_BP:defense response to virus	GO:0051607	defense response to virus	biological_process	FALSE	FALSE	live_primary_id	4
GO:0051640	GO_BP:organelle localization	GO:0051640	organelle localization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051641	GO_BP:cellular localization	GO:0051641	cellular localization	biological_process	FALSE	FALSE	live_primary_id	15
GO:0051648	GO_BP:vesicle localization	GO:0051648	vesicle localization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051649	GO_BP:establishment of localization in cell	GO:0051649	establishment of localization in cell	biological_process	FALSE	FALSE	live_primary_id	8
GO:0051650	GO_BP:establishment of vesicle localization	GO:0051650	establishment of vesicle localization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051651	GO_BP:maintenance of location in cell	GO:0051651	maintenance of location in cell	biological_process	FALSE	FALSE	live_primary_id	4
GO:0051656	GO_BP:establishment of organelle localization	GO:0051656	establishment of organelle localization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051674	GO_BP:localization of cell	GO:0051674	localization of cell	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051701	GO_BP:biological process involved in interaction with host	GO:0051701	biological process involved in interaction with host	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051703	GO_BP:biological process involved in intraspecies interaction between organisms	GO:0051703	biological process involved in intraspecies interaction between organisms	biological_process	FALSE	FALSE	live_primary_id	3
GO:0051704	GO_BP:obsolete multi-organism process	GO:0051704	obsolete multi-organism process	biological_process	TRUE	TRUE	obsolete_by_ontology	81
GO:0051707	GO_BP:response to other organism	GO:0051707	response to other organism	biological_process	FALSE	FALSE	live_primary_id	70
GO:0051716	GO_BP:cellular response to stimulus	GO:0051716	cellular response to stimulus	biological_process	FALSE	FALSE	live_primary_id	135
GO:0051722	GO_MF:protein C-terminal methylesterase activity	GO:0051722	obsolete protein C-terminal methylesterase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0051723	GO_MF:protein methylesterase activity	GO:0051723	protein methylesterase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0051726	GO_BP:regulation of cell cycle	GO:0051726	regulation of cell cycle	biological_process	FALSE	FALSE	live_primary_id	4
GO:0051744	GO_MF:3,8-divinyl protochlorophyllide a 8-vinyl reductase activity	GO:0051744	obsolete 3,8-divinyl protochlorophyllide a 8-vinyl-reductase (NADPH) activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0051753	GO_MF:mannan synthase activity	GO:0051753	mannan synthase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0051783	GO_BP:regulation of nuclear division	GO:0051783	regulation of nuclear division	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051784	GO_BP:negative regulation of nuclear division	GO:0051784	negative regulation of nuclear division	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051787	GO_MF:misfolded protein binding	GO:0051787	misfolded protein binding	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0051788	GO_BP:response to misfolded protein	GO:0051788	response to misfolded protein	biological_process	FALSE	FALSE	live_primary_id	2
GO:0051817	GO_BP:obsolete modulation of process of other organism involved in symbiotic interaction	GO:0051817	obsolete modulation of process of other organism involved in symbiotic interaction	biological_process	TRUE	TRUE	obsolete_by_ontology	2
GO:0051865	GO_BP:protein autoubiquitination	GO:0051865	protein autoubiquitination	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051938	GO_BP:L-glutamate import	GO:0051938	L-glutamate import	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051983	GO_BP:regulation of chromosome segregation	GO:0051983	regulation of chromosome segregation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051985	GO_BP:negative regulation of chromosome segregation	GO:0051985	negative regulation of chromosome segregation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0051996	GO_MF:squalene synthase activity	GO:0051996	squalene synthase [NAD(P)H] activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052018	GO_BP:obsolete modulation by symbiont of RNA levels in host	GO:0052018	obsolete modulation by symbiont of RNA levels in host	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0052249	GO_BP:obsolete modulation of RNA levels in other organism involved in symbiotic interaction	GO:0052249	obsolete modulation of RNA levels in other organism involved in symbiotic interaction	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0052314	GO_BP:phytoalexin metabolic process	GO:0052314	phytoalexin metabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0052315	GO_BP:phytoalexin biosynthetic process	GO:0052315	phytoalexin biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0052325	GO_BP:cell wall pectin biosynthetic process	GO:0052325	cell wall pectin biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0052386	GO_BP:cell wall thickening	GO:0052386	cell wall thickening	biological_process	FALSE	FALSE	live_primary_id	3
GO:0052482	GO_BP:defense response by cell wall thickening	GO:0052482	defense response by cell wall thickening	biological_process	FALSE	FALSE	live_primary_id	2
GO:0052541	GO_BP:plant-type cell wall cellulose metabolic process	GO:0052541	plant-type cell wall cellulose metabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0052542	GO_BP:defense response by callose deposition	GO:0052542	defense response by callose deposition	biological_process	FALSE	FALSE	live_primary_id	2
GO:0052543	GO_BP:callose deposition in cell wall	GO:0052543	callose deposition in cell wall	biological_process	FALSE	FALSE	live_primary_id	2
GO:0052544	GO_BP:defense response by callose deposition in cell wall	GO:0052544	defense response by callose deposition in cell wall	biological_process	FALSE	FALSE	live_primary_id	2
GO:0052545	GO_BP:callose localization	GO:0052545	callose localization	biological_process	FALSE	FALSE	live_primary_id	2
GO:0052546	GO_BP:cell wall pectin metabolic process	GO:0052546	cell wall pectin metabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0052547	GO_BP:regulation of peptidase activity	GO:0052547	regulation of peptidase activity	biological_process	FALSE	FALSE	live_primary_id	3
GO:0052548	GO_BP:regulation of endopeptidase activity	GO:0052548	regulation of endopeptidase activity	biological_process	FALSE	FALSE	live_primary_id	2
GO:0052615	GO_MF:ent-kaurene oxidase activity	GO:0052615	ent-kaurene oxidase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052634	GO_MF:C-19 gibberellin 2-beta-dioxygenase activity	GO:0052634	obsolete C-19 gibberellin 2-beta-dioxygenase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0052636	GO_MF:arabinosyltransferase activity	GO:0052636	arabinosyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052662	GO_MF:zeaxanthin epoxidase activity	GO:0052662	zeaxanthin epoxidase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052667	GO_MF:phosphomethylethanolamine N-methyltransferase activity	GO:0052667	obsolete phosphomethylethanolamine N-methyltransferase activity	molecular_function	TRUE	FALSE	obsolete_by_ontology	1
GO:0052689	GO_MF:carboxylic ester hydrolase activity	GO:0052689	carboxylic ester hydrolase activity	molecular_function	FALSE	FALSE	live_primary_id	13
GO:0052692	GO_MF:raffinose alpha-galactosidase activity	GO:0052692	raffinose alpha-galactosidase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052716	GO_MF:hydroquinone:oxygen oxidoreductase activity	GO:0052716	hydroquinone:oxygen oxidoreductase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052793	GO_MF:pectin acetylesterase activity	GO:0052793	pectin acetylesterase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0052837	GO_BP:thiazole biosynthetic process	GO:0052837	thiazole biosynthetic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0052838	GO_BP:thiazole metabolic process	GO:0052838	thiazole metabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055028	GO_CC:cortical microtubule	GO:0055028	cortical microtubule	cellular_component	FALSE	FALSE	live_primary_id	2
GO:0055035	GO_CC:plastid thylakoid membrane	GO:0055035	plastid thylakoid membrane	cellular_component	FALSE	FALSE	live_primary_id	26
GO:0055044	GO_CC:symplast	GO:0055044	symplast	cellular_component	FALSE	FALSE	live_primary_id	52
GO:0055046	GO_BP:microgametogenesis	GO:0055046	microgametogenesis	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055062	GO_BP:phosphate ion homeostasis	GO:0055062	phosphate ion homeostasis	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055065	GO_BP:obsolete metal ion homeostasis	GO:0055065	obsolete metal ion homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	15
GO:0055067	GO_BP:obsolete monovalent inorganic cation homeostasis	GO:0055067	obsolete monovalent inorganic cation homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	2
GO:0055068	GO_BP:obsolete cobalt ion homeostasis	GO:0055068	obsolete cobalt ion homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0055069	GO_BP:obsolete zinc ion homeostasis	GO:0055069	obsolete zinc ion homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0055070	GO_BP:copper ion homeostasis	GO:0055070	copper ion homeostasis	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055071	GO_BP:manganese ion homeostasis	GO:0055071	manganese ion homeostasis	biological_process	FALSE	FALSE	live_primary_id	3
GO:0055072	GO_BP:obsolete iron ion homeostasis	GO:0055072	obsolete iron ion homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	6
GO:0055074	GO_BP:calcium ion homeostasis	GO:0055074	calcium ion homeostasis	biological_process	FALSE	FALSE	live_primary_id	2
GO:0055076	GO_BP:obsolete transition metal ion homeostasis	GO:0055076	obsolete transition metal ion homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	13
GO:0055080	GO_BP:monoatomic cation homeostasis	GO:0055080	monoatomic cation homeostasis	biological_process	FALSE	FALSE	live_primary_id	17
GO:0055081	GO_BP:monoatomic anion homeostasis	GO:0055081	monoatomic anion homeostasis	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055082	GO_BP:intracellular chemical homeostasis	GO:0055082	intracellular chemical homeostasis	biological_process	FALSE	FALSE	live_primary_id	13
GO:0055083	GO_BP:obsolete monovalent inorganic anion homeostasis	GO:0055083	obsolete monovalent inorganic anion homeostasis	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0055085	GO_BP:transmembrane transport	GO:0055085	transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	96
GO:0055086	GO_BP:nucleobase-containing small molecule metabolic process	GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	FALSE	FALSE	live_primary_id	7
GO:0055088	GO_BP:lipid homeostasis	GO:0055088	lipid homeostasis	biological_process	FALSE	FALSE	live_primary_id	2
GO:0055092	GO_BP:sterol homeostasis	GO:0055092	sterol homeostasis	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055093	GO_BP:response to hyperoxia	GO:0055093	response to hyperoxia	biological_process	FALSE	FALSE	live_primary_id	1
GO:0055114	GO_BP:obsolete oxidation-reduction process	GO:0055114	obsolete oxidation-reduction process	biological_process	TRUE	TRUE	obsolete_by_ontology	89
GO:0055123	GO_BP:digestive system development	GO:0055123	digestive system development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060004	GO_BP:reflex	GO:0060004	reflex	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060013	GO_BP:righting reflex	GO:0060013	righting reflex	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060089	GO_MF:molecular transducer activity	GO:0060089	molecular transducer activity	molecular_function	FALSE	FALSE	live_primary_id	23
GO:0060090	GO_MF:molecular adaptor activity	GO:0060090	molecular adaptor activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0060147	GO_BP:regulation of post-transcriptional gene silencing	GO:0060147	regulation of post-transcriptional gene silencing	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060166	GO_BP:olfactory pit development	GO:0060166	olfactory pit development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060173	GO_BP:limb development	GO:0060173	limb development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060249	GO_BP:anatomical structure homeostasis	GO:0060249	anatomical structure homeostasis	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060255	GO_BP:regulation of macromolecule metabolic process	GO:0060255	regulation of macromolecule metabolic process	biological_process	FALSE	FALSE	live_primary_id	92
GO:0060284	GO_BP:regulation of cell development	GO:0060284	regulation of cell development	biological_process	FALSE	FALSE	live_primary_id	3
GO:0060297	GO_BP:regulation of sarcomere organization	GO:0060297	regulation of sarcomere organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060298	GO_BP:positive regulation of sarcomere organization	GO:0060298	positive regulation of sarcomere organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060322	GO_BP:head development	GO:0060322	head development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060324	GO_BP:face development	GO:0060324	face development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060341	GO_BP:regulation of cellular localization	GO:0060341	regulation of cellular localization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060359	GO_BP:response to ammonium ion	GO:0060359	response to ammonium ion	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060429	GO_BP:epithelium development	GO:0060429	epithelium development	biological_process	FALSE	FALSE	live_primary_id	3
GO:0060485	GO_BP:mesenchyme development	GO:0060485	mesenchyme development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060537	GO_BP:muscle tissue development	GO:0060537	muscle tissue development	biological_process	FALSE	FALSE	live_primary_id	2
GO:0060538	GO_BP:skeletal muscle organ development	GO:0060538	skeletal muscle organ development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060541	GO_BP:respiratory system development	GO:0060541	respiratory system development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060548	GO_BP:obsolete negative regulation of cell death	GO:0060548	obsolete negative regulation of cell death	biological_process	TRUE	TRUE	obsolete_by_ontology	3
GO:0060560	GO_BP:developmental growth involved in morphogenesis	GO:0060560	developmental growth involved in morphogenesis	biological_process	FALSE	FALSE	live_primary_id	17
GO:0060562	GO_BP:epithelial tube morphogenesis	GO:0060562	epithelial tube morphogenesis	biological_process	FALSE	FALSE	live_primary_id	2
GO:0060589	GO_MF:nucleoside-triphosphatase regulator activity	GO:0060589	nucleoside-triphosphatase regulator activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0060627	GO_BP:regulation of vesicle-mediated transport	GO:0060627	regulation of vesicle-mediated transport	biological_process	FALSE	FALSE	live_primary_id	2
GO:0060688	GO_BP:regulation of morphogenesis of a branching structure	GO:0060688	regulation of morphogenesis of a branching structure	biological_process	FALSE	FALSE	live_primary_id	2
GO:0060900	GO_BP:embryonic camera-type eye formation	GO:0060900	embryonic camera-type eye formation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060918	GO_BP:auxin transport	GO:0060918	auxin transport	biological_process	FALSE	FALSE	live_primary_id	8
GO:0060919	GO_BP:auxin import into cell	GO:0060919	auxin import into cell	biological_process	FALSE	FALSE	live_primary_id	2
GO:0060964	GO_BP:regulation of miRNA-mediated gene silencing	GO:0060964	regulation of miRNA-mediated gene silencing	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060966	GO_BP:regulation of gene silencing by regulatory ncRNA	GO:0060966	regulation of gene silencing by regulatory ncRNA	biological_process	FALSE	FALSE	live_primary_id	1
GO:0060968	GO_BP:obsolete regulation of gene silencing	GO:0060968	obsolete regulation of gene silencing	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0060992	GO_BP:response to fungicide	GO:0060992	response to fungicide	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061008	GO_BP:hepaticobiliary system development	GO:0061008	hepaticobiliary system development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061013	GO_BP:regulation of mRNA catabolic process	GO:0061013	regulation of mRNA catabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061014	GO_BP:positive regulation of mRNA catabolic process	GO:0061014	positive regulation of mRNA catabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061024	GO_BP:membrane organization	GO:0061024	membrane organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061025	GO_BP:membrane fusion	GO:0061025	membrane fusion	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061053	GO_BP:somite development	GO:0061053	somite development	biological_process	FALSE	FALSE	live_primary_id	2
GO:0061061	GO_BP:muscle structure development	GO:0061061	muscle structure development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061077	GO_BP:chaperone-mediated protein folding	GO:0061077	obsolete chaperone-mediated protein folding	biological_process	TRUE	FALSE	obsolete_by_ontology	2
GO:0061085	GO_BP:obsolete regulation of histone H3-K27 methylation	GO:0061085	obsolete regulation of histone H3-K27 methylation	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0061087	GO_BP:obsolete positive regulation of histone H3-K27 methylation	GO:0061087	obsolete positive regulation of histone H3-K27 methylation	biological_process	TRUE	TRUE	obsolete_by_ontology	1
GO:0061134	GO_MF:peptidase regulator activity	GO:0061134	peptidase regulator activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0061135	GO_MF:endopeptidase regulator activity	GO:0061135	endopeptidase regulator activity	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0061136	GO_BP:regulation of proteasomal protein catabolic process	GO:0061136	regulation of proteasomal protein catabolic process	biological_process	FALSE	FALSE	live_primary_id	2
GO:0061157	GO_BP:mRNA destabilization	GO:0061157	mRNA destabilization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061158	GO_BP:3-UTR-mediated mRNA destabilization	GO:0061158	3'-UTR-mediated mRNA destabilization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061371	GO_BP:determination of heart left/right asymmetry	GO:0061371	determination of heart left/right asymmetry	biological_process	FALSE	FALSE	live_primary_id	2
GO:0061458	GO_BP:reproductive system development	GO:0061458	reproductive system development	biological_process	FALSE	FALSE	live_primary_id	54
GO:0061564	GO_BP:axon development	GO:0061564	axon development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061572	GO_BP:actin filament bundle organization	GO:0061572	actin filament bundle organization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061624	GO_BP:fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate	GO:0061624	obsolete fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate	biological_process	TRUE	FALSE	obsolete_by_ontology	1
GO:0061630	GO_MF:ubiquitin protein ligase activity	GO:0061630	ubiquitin protein ligase activity	molecular_function	FALSE	FALSE	live_primary_id	4
GO:0061635	GO_BP:regulation of protein complex stability	GO:0061635	regulation of protein complex stability	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061640	GO_BP:cytoskeleton-dependent cytokinesis	GO:0061640	cytoskeleton-dependent cytokinesis	biological_process	FALSE	FALSE	live_primary_id	7
GO:0061649	GO_MF:ubiquitin-modified histone reader activity	GO:0061649	ubiquitin-modified histone reader activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0061659	GO_MF:ubiquitin-like protein ligase activity	GO:0061659	ubiquitin-like protein ligase activity	molecular_function	FALSE	FALSE	live_primary_id	4
GO:0061687	GO_BP:detoxification of inorganic compound	GO:0061687	detoxification of inorganic compound	biological_process	FALSE	FALSE	live_primary_id	1
GO:0061695	GO_CC:transferase complex, transferring phosphorus-containing groups	GO:0061695	transferase complex, transferring phosphorus-containing groups	cellular_component	FALSE	FALSE	live_primary_id	2
GO:0061919	GO_BP:process utilizing autophagic mechanism	GO:0061919	process utilizing autophagic mechanism	biological_process	FALSE	FALSE	live_primary_id	3
GO:0062012	GO_BP:regulation of small molecule metabolic process	GO:0062012	regulation of small molecule metabolic process	biological_process	FALSE	FALSE	live_primary_id	6
GO:0062013	GO_BP:positive regulation of small molecule metabolic process	GO:0062013	positive regulation of small molecule metabolic process	biological_process	FALSE	FALSE	live_primary_id	2
GO:0062014	GO_BP:negative regulation of small molecule metabolic process	GO:0062014	negative regulation of small molecule metabolic process	biological_process	FALSE	FALSE	live_primary_id	1
GO:0065001	GO_BP:specification of axis polarity	GO:0065001	specification of axis polarity	biological_process	FALSE	FALSE	live_primary_id	3
GO:0065002	GO_BP:intracellular protein transmembrane transport	GO:0065002	intracellular protein transmembrane transport	biological_process	FALSE	FALSE	live_primary_id	2
GO:0065003	GO_BP:protein-containing complex assembly	GO:0065003	protein-containing complex assembly	biological_process	FALSE	FALSE	live_primary_id	12
GO:0065007	GO_BP:biological regulation	GO:0065007	biological regulation	biological_process	FALSE	FALSE	live_primary_id	233
GO:0065008	GO_BP:regulation of biological quality	GO:0065008	regulation of biological quality	biological_process	FALSE	FALSE	live_primary_id	68
GO:0065009	GO_BP:regulation of molecular function	GO:0065009	regulation of molecular function	biological_process	FALSE	FALSE	live_primary_id	24
GO:0070001	GO_MF:aspartic-type peptidase activity	GO:0070001	aspartic-type peptidase activity	molecular_function	FALSE	FALSE	live_primary_id	3
GO:0070008	GO_MF:serine-type exopeptidase activity	GO:0070008	serine-type exopeptidase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070013	GO_CC:intracellular organelle lumen	GO:0070013	intracellular organelle lumen	cellular_component	FALSE	FALSE	live_primary_id	22
GO:0070034	GO_MF:telomerase RNA binding	GO:0070034	telomerase RNA binding	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070042	GO_MF:rRNA (uridine-N3-)-methyltransferase activity	GO:0070042	rRNA (uridine-N3-)-methyltransferase activity	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070085	GO_BP:glycosylation	GO:0070085	obsolete glycosylation	biological_process	TRUE	FALSE	obsolete_by_ontology	3
GO:0070141	GO_BP:response to UV-A	GO:0070141	response to UV-A	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070161	GO_CC:anchoring junction	GO:0070161	anchoring junction	cellular_component	FALSE	FALSE	live_primary_id	1
GO:0070201	GO_BP:regulation of establishment of protein localization	GO:0070201	regulation of establishment of protein localization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070206	GO_BP:protein trimerization	GO:0070206	protein trimerization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070208	GO_BP:protein heterotrimerization	GO:0070208	protein heterotrimerization	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070279	GO_MF:vitamin B6 binding	GO:0070279	vitamin B6 binding	molecular_function	FALSE	FALSE	live_primary_id	2
GO:0070324	GO_MF:thyroid hormone binding	GO:0070324	thyroid hormone binding	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070370	GO_BP:cellular heat acclimation	GO:0070370	cellular heat acclimation	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070384	GO_BP:Harderian gland development	GO:0070384	Harderian gland development	biological_process	FALSE	FALSE	live_primary_id	1
GO:0070401	GO_MF:NADP+ binding	GO:0070401	NADP+ binding	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070403	GO_MF:NAD+ binding	GO:0070403	NAD+ binding	molecular_function	FALSE	FALSE	live_primary_id	1
GO:0070404	GO_MF:NADH binding	GO:0070404	NADH binding	molecular_function	FALSE	FALSE	live_primary_id	1
